  0.74  ;   0.4546;   -1.7382725e-01;         3.143426e-01;         -0.094691;-5.02e-01  ;   -0.8773  ;       5.635e-01       ;        0.6;      -0.32372;1.82632;         -1.52;      1.72   ;  0.01 ;          -4.396e-01  ;-2.068655e-02;         -0.26314;        -0.38974;   -0.25 ;        -1.565      ;         -1.38160     ;       2.423722;   -0.5842685         ;    4e-01       ;-0.459;7.13287e-01; 3.340e-01     ;-0.8954849;          0.01 ;1.621588e+00;2.239287e-01;  -1.294191       ;          0.1;             -2.092   ;        0.61;     3.5153e-01       ;              1 ;         0.5746     ;      -1e+00  ;                    -1;      0.3728;     -0.05170829;1.229e+00;    0		;     1.41620       ;          5.24294e-02       ;   -4e-01     ;     3.865e-01       ;     0.06;       5e-01;   7.50928e-01 ;     0.027108;-3.4e-01 ;-6.0384870e-01 ;       -5.5970537e-01 ;-0.693   ;        -0.212 ;         -0.5943412;   -0.1;     -1       ;    -1.08665  ; 
0.8281672;   0.370 ;-0.27628;-0.03554;-1.07;  4.4e-01;           0.2;          -1.33e-01;-5.4481958e-01       ;           0.7646			;    1.271e+00         ;  0.8;     2.56e-02        ;            -1       ;    0.0654; 9.8534025e-01;      0.2;     1.1076767;       1.1  ;0.2867746 ;  -8e-01 ;   -1.2e+00 ;     -0.7;       -7.733860e-01;-3.95e-01 ;          -1 ;          2e+00;            -1;       0.0836532;     1.1684		;     0.204     ;    9.5e-01;            0.9311;             1.0e+00;    1.29092       ;        -8.942e-01;         -1.0605e-01; -2.78635e+00     ;-1.99089;-0.1109691;   -0.173301 ;-0.004    ;-2.910443e-03;       -0.334655    ;     0.9379784        ;8.360484e-02        ;-0.1370371   ;     -0.04429;   4.689e-01	;               2.24     ;      0.68   ;      1.5;    1.458101; 7.28231e-01; -0.3;         0.7369;     -0.6895992;               -0.4;    -0.4484612 ; -0.4;-1.150e+00
 1.6837283e+00  ;         -1.238 ;-1.08092;            -0.342055 ;   0.118995;          1.40e+00   ;   0.6531;                0.7077;4.1e-01;  -5.88530e-02   ;  1.1396;          1e+00        ;-2.0174994e-01;6.83e-01      ;      0.55927 ;   0.80207;    -0.4825271 ;  -3.05e-01 ;       -0;   -2.26e-01; 7.32e-01;        7.96377e-01;-1.988;   -0.12126 ;-0.188285;-8.458521e-01;2.239269e+00;            1 ;-8.7895e-01;            1.582        ;0.8576843			;        0.2 ; -0.3     ;     -0.5071;      1.1574e-02        ;       3.224294e-01; 0.653297;              1.513;    0.2;    1.6e-01;        0.31069;          3.225033e-01;       0.458975         ;       0.5  ;           2e-01 ;    -0			;    0.0981220;       9.13349e-01       ;             1;  1.6e+00;-0.04340669;         -9e-01;      -0.6500 ;       1.35130;      -0.12;  0.4995762;       1.4372e+00  ; -0.665818;     6.55279e-01;      -0.9         ;        -1
  1.89414e+00;     -0.5;    1.5945572e+00      ;             -0;      5.19e-01		;     -0.791;             -0.7	;      1.018;           -1.5608e+00; 0.165968	;   -2.443104e+00  ; 0.070885;   -1.153770 ;  2.5e+00   ; 0.25;    -1.21e+00      ;       -1.23353 ;0.82;1.058503      ;-4.383e-01 ;    -0.18   ;-0.05 ;    0.9554583   ;  1.0927e+00 ;    -1.8031    ;-1.321259	;-0.335; 0.4063567 ;0.774474  ; 0.436 ;        -0.94;            0.078  ; -0.14    ;           -2.2;             -0.5809;       -0.4548   ;  -1.66       ;      -0.20695;-0.245065			;7.4277048e-01      ;       2e+00;   0.01523     ;          -0.4;     -1.423916e-01  ;  -5e-02;       -2		;               -4e-01;   5.2e-01;      0.5     ;             1.28  ;6.9e-01;1.274282;       -1.040;  -0.160539;0.709572     ;      0.516;-1.1761366;          -0.2; -4.035510e-01   ;     -0.608511;   0.8619
4.729698e-01 ;         0.4636804;-0.164627;1.488; -0.06568425     ;    2e+00 ;-0.1007    ;   8.8909e-01;         -0.48  ;          -0.83      ; -1.5671;0.7672232  ;     -3.2173718e-01  ;          -0.41866;    -0.98703; 2.55e-02			;       1;1.6e-01 ;    -0.5139088 ;   5.965e-02 ;     -2e+00  ;         0.303254    ;        0.70215        ;  0.236;        0.36 ;       1.0551e+00;-0.671         ;              -0.4;         0.4;-1.250538  ;-2.228e-01;    0.795823         ;  0.8; 0.4     ;     1.06      ;3.419756e-01;    -0.8687699;   1.6       ;    -1.66341;   0.2323769;-7.4e-01;        -1.22e+00;     0.0       ;-7.6055e-01;                   1;     -8.77707e-01     ; -0.1155     ; 0.616911 ;      -1    ;   0.325;       -0.254;        0.73;          -0.04;-1.11; 0.896	;        -0.65;          0.976   ;         -0     ;           0.66204    ;-1.5461e-01;    -1.044e+00
-1.3591599;1.019137e+00   ;       -2.6055   ;             -1.3433   ;               1.2414;1.002e-01    ;       2.5e-01        ;  0.4198147;-9.730050e-01      ;  0.8039931         ;    -6.1416080e-01    ;   -0.4712429;      -0.5;          -0.550034 ;   4e-01			;  1.28811e+00  ; -1.814;         -1.106			;  -1.331;          1.536e+00 ;        0.669239;           -0.9       ;         -1.083e+00      ;       0.3         ;             -1.197;        6.866895e-01;          1 ;    -5.673e-01 ;         0.818;  -9e-01;8.3889e-01;       0.850988    ;         1.6e+00     ;-0.689403;          0.9242    ;    1.5492e+00     ;    0.3189;-1.07e+00    ;         0.3433;   -5.9e-01;    0.247;   -1.224e+00    ;0.336;      -0.2601  ;   -3.25524e-01     ;   1.8099e+00     ;-1.740166;0.26   ; 2.240955;2.6617672e-01    ;-0.18;   1.694;-1.4392432;        1.5777730e+00;0.90052   ;1.062e+00 ;-1.45254e-01   ;        2.6932;        -0.6 ;-6.5e-01 ;         1.14
-2.19e+00		;          0.56     ;  1.307496;     2.383e+00   ;     -1.1052;       -1.14877;         -1;      1.2;             1e+00   ;            0.6   ;       -2.0982989e+00;           0.0493194    ;0.164326;       0.760    ;  2.938117e-01  ;-1e+00        ;               -1;     0.05;             0.4; -1;          1.2178;0.63;     -0.3556;          0.3;          0.51236     ;    0.30774       ;         -4.32e-01			;    -1.415e+00; 1.03628e+00;       6e-02      ;           -0.248  ;  -0.4799120;-2.0083932e-01   ;  -7.9791590e-01; 6.7912e-01 ;    -0.4;     0.64301;   1.87;-1.3421893      ; 1.4;  -0.2563052;-0.47217;    -0.7 ;-0.1600 ;  1.438387 ;          0.06 ;         0.07;   5.5308528e-01;        0.1567761  ;-1.185713 ;         0.66662 ;    2.0117468;  -0.388333;           1e+00         ;-2.32044 ;         -1        ; 2.011987	;-1.3004    ;        1.7195e+00      ;            0.5576;             0.10
1.912e+00;1.54e+00 ; -1.3394;      -0.3       ;-8.7052e-01  ; -1    ; -0.8;        -0.76401;0.5626062;           0.0;       1.64703e+00;    0 ;       -0.6377;   0.9;          1.1   ;            -4.763e-01;      1  ;             0.573526 ;       -0.61939;          -0.667      ; 1.2;            -1.18327;  -0.7728535    ;-0.3043499         ;       0.7         ;          -0.4;     0.2;        -2;      -0.2108;               0.9;  -2.14495    ;           -7.15e-01       ;      -4.9e-01    ;1.66695e+00;           -0.172;   -0.04         ;     0.6;-0.415985   ;2.088006;        -0.9396;9.535975e-01    ;       -0.99        ;     0.4         ;       -1.4e+00         ;         0.5      ;1.3765e+00;         -0.212    ;       0.3 ;  -1      ;-9e-01 ;          -0.1411367;5.972e-01 ;       -1		;           0.4  ; -8.4054179e-01;    0.181;         0.9 ;        -8e-02;-2.35e+00 ;8.7386e-01;0.456515
-1.667680e-01;           1  ;2.1831656	;     0.3506;    -1.0e+00;1.703261e-01;      -0.01955;   -1.6809456; 1.33594     ; -1.1974;  -0.483009  ;    0.9388;         -2.31067; -0.377412 ;     -0.6400420    ;      -1.8e+00;         -2.1e-01; -1.2819      ;        -0.7977 ;    7.848e-01;             0.9 ;-3.70906e-01;        1;        0.1312    ;    0.6842689 ;    0.2;       1.20888 ;-0.918040     ;-1.1095887e+00		;            -0.8; -2e+00;   2.84e-01  ;       1;   1.9260516       ;     -1.2879;                -0.5         ;0.7156532;-1.7773152e+00  ;1.11474;   1e+00   ;-0.04423239;   -0.9000893;7.277704e-01;       1.879e+00  ;  -5.1839e-01         ;     0.3326;               -0.3;-0.003;  -1.3         ;0.805509 ;                1.2 ;1.9e+00;5.5820296e-01;  0.98667  ;-0.22399;   -0.364918       ;    -0.343        ;    -0.67559   ;       -0.166;   0.17567   ;    0.453455
        0.6      ;     1.423589;  1.091212;              -2;      1.29e-01         ;        -1.8e+00   ;      9.0e-02;         1.74834;        1.10717e+00 ; 0.6     ;        0.596;               2      ;0.67751;-3.94e-01;          0.9264  ;    -0.1158;      2; -1.340191e+00 ;    -6e-01    ;     -7.86e-01 ;    -0.965; 1.2e+00;     -1.69e+00;       -0.147       ;     0.2040209;    -6.2350410e-03 ;     0.3        ;1.186561e+00       ;1.27098e+00   ;         -3e-01;1.11e+00  ;     0.42;   -0.104;  0.41;        -3e-01; 0.60032;         6.00046e-01;-0.12766  ;4.252335e-01;1.1540	;     0.484;0.8568;              2e-01; 1e+00       ;             -0.8;     1   ;   -1.21;     0.20182;     1.17       ;      1.36518e+00    ;         5e-02 ;-1.636;         2.72e-01;-2.1e-01     ; 8.7192389e-01  ;         0.40;           9e-01 ;               0.76388;     7.51e-01;   -0.4678;2.1011e+00
    1.900972;-0.26357     ;                   -0.6;  -0.31012;  -4.7144061e-01         ;     -1e+00;        -0.4597;     -4.97e-01		;        -0.56  ;0.7891225;  -0.8039;        0.992   ;         -0.1492 ;    -0.5		; -7.799530e-01; -7.82506e-01;             0.51;-1.1e+00;               -0.20725;-0.2725005 ; 0.459 ;-1.1902095e-01;            1.2671903     ;  -2;-6.7175285e-01         ;  -0.197416 ; -0 ;      -2.6952146e+00   ;    1.059360e-01        ;  -0.39      ;        -0.6477;                -1        ;-0.6263327;        0.762;      0.1075;          -6.5e-01;-0.621353		;         -0.255088 ;      -0.387;         -1;   0.546539    ;       1.09e+00  ;      0.57108;    5.021616e-01;           -0.4  ;     2.50;      -1e+00 ;    0.8 ;         0.62     ;    -0.59   ;-2.29309			;    2.61e-01       ;                0.741; 5.3e-01;-1.612508e+00 ;  -5.89316e-01      ;          -0.123; -1.579396;      -1.4570       ;             -2.0032 ;                    2
 -1.5398  ;2.419e-01   ;     0.68 ;1.9795e-02	;    1.3e+00  ;     -0.05133;-1.6880438e+00;   0.624911        ;    4.310096e-02;  1.5283955;        1.2;0.456458  ; -5.11318e-01;         2e-01; -0.2     ;  -0.08653; -1.49977e+00	;    -0.0446297  ;  1.5133352 ;    0.5399		;-0.595806;-1.10952  ;                 2  ;         9.9e-01;        0.17841;     1.95;  -5.142075e-02      ;            -1;      -1   ;           0.91 ;           -0.9;-0.143;4.0548095e-01 ;-0.264   ;        8.8e-01;  1.0027;1.052851e-01;2.0453136e-03;      -2.29e+00	;     -6e-01;        1 ;     0.3;   -1.5e+00;       0.17   ;         -0.606  ;    -1.50560e-01      ;   0.4    ;     -1.39     ;        0.01;   1  ;     0.240324 ; -1.8878908       ;-2.181648e+00;                   0  ; -0.10323 ;  8.9572735e-01;   3.306e-01     ;     -6.997694e-01;-1e+00;            -0.6;      -1.37e+00
 -0.12; -0.92;  -0.3050176 ;   5.36816e-01;       7.23e-01  ;            -0.35    ;      0.357546		;  -1.851    ;0.2903 ;      -0.521576  ;     1.222894 ;-0.4378;  -3.923526e-01      ;    -5e-01;5.627812e-01;        0; 2.235e-01;     -0.666   ;           1   ;          -7.64878e-02;         0.9     ;  1.0963;1.0758e+00; 1.1511180;     -1.41946;   -0.1;0.517335 ;                 0.4;             -1;     -0.2;           8.8198e-01;       0.84 ;      -5.273e-01    ;      -0.03    ;            1.2e+00;      1.055			;       4.14e-01 ;         -1e-01;2.387231e-01  ;    -0.2099378 ;  -6e-01    ;        -0.43704;       -0.19298;-6.43143e-01;0.048     ;    -7.142e-01;-0.9029 ;       1.7       ;   4.051843e-01;6.2e-01;           0.9     ;            -0.739 ;    -1.531022			;1.930951e+00			;       0.03423627 ;       -1.402492e+00		;    -1.3674;         -6.101615e-01  ;             2.16e-01 ;         -0.8772092	;2e-01
2.749176e-01;-1.170e+00  ;            0.2225;        8.0e-01;            0.001;1.9048;    -0.1;      0.405409;-5.072796e-01; -1.513409e+00; -0.2      ;         -1.4243462 ;         1.66058   ;     0.8971 ;           -0.07    ;   -0.010648   ;   4.8096e-01         ;0.955275;            9.5e-01 ;          1.2023;0.1799520        ;        6.4635e-01  ;        0.7  ;      -0.738      ;            -2;5.22459e-01 ;-1.060 ;   0.54696;       -9e-01		;-0.53 ;         0.3;        -0.7  ;0.352958; 1.4455295e-02;      -2.2174e+00;  1.008734e+00         ;     -2.76e-01;         0.13;        -5.17e-01;-1.2   ;0.6575248      ; -0.6;     -0.986855   ;         -1e+00;6.990117e-02     ;                  0.548  ;-0.2        ;-1.657142e+00         ;              2 ;     0.219343       ;      -0.644144 ;2.91049e-01;    0.36;     -0.300;      -0.004;2.1580411e+00       ;         0.80267      ;       1.09;     0.7069124;                -0.457; 0.0645010
      -1        ; 0.37     ;-0.06074609;  -6e-01;              -1.56;      0.12273  ;  -0.2974  ; 9.1932979e-01    ;            -0.5      ;       6.12e-01   ;-0.3;-0.848412        ;  1.4e+00    ;     1.619   ;     1  ;   -0.10730 ;          0.6      ;          -1       ;-2.6929e-01  ;    0.220	;0.0782669     ;  1.320	;5.19532e-01  ;     -0.2;1.527679e+00;     0.5616868       ;      0.09252       ;      -1.195013    ;  1.42124;     0.7452 ;        -0.4222;              1.3     ;-1.30612       ;    5.066e-01 ;-1.837;        6.6368963e-01;     0.071      ;  3.5453174e-01       ;    -0.281      ;1e+00     ;    3.6935232e-01 ;   0.55   ;2.109646;  0.3842;      -0.9;     0.8; -0.288;       -1.5e+00  ;     1.38269;         1.83267     ;   -0.34	;-1.235e+00       ;           1.075886 ;             -1;5.892352e-01;1.4027876e+00   ;  -0.433936 ;        -0.58   ;1.65118;-1.272369e+00;      1.600896
 0.5782    ;   1.4217   ; 1.20e-01   ;         -0.39       ;    1.105e+00; -0.5366;7.095417e-01;         -3e-01       ;  -0.548      ;0.65969; 5.10e-01   ;    0.1094171;0.2742281        ;     0.03;       -1.163  ;              1.090950     ;      0.2458664;      3.620e-03   ;      -2.039  ;   -1.165       ;-0.24400; 2.6e-01   ;     -1.33    ;         -2;3.579e-02;     -6e-01         ;-0.7       ;  -3.873997e-01;           1.11e+00;          -1.291015 ;        -3e+00;    -2;-0.578293    ;       1.457812     ;   2.678e+00			;-2.103e-01;        1.411     ;                 1   ;         -4.607231e-02;     -0.346;  0.9338106	;       -5.4e-01;         1.149 ;           -1.136      ;        0.72245;  -8e-02  ;            1;      0.409961    ; 1.3;  -4.2186e-01   ;          -0.76		;-8.209275e-01;  -0.0867;        -6.502489e-01;    1    ;       -1  ;       -0.1;      0.646;  1.30e-02;       -2.362e-01;      1.3249e+00
      -1.6685;     0.9      ; 1.3838010       ;    0.3938;       -1.32291e+00   ;-0.489   ;   1.270621    ;        -6.795316e-02;2.92108e-01     ;      -1.1481276e+00       ;         1 ;          1.0e+00     ;        0.54973;-1.9947  ;        -1; -0.14;-1.18767e+00        ;1.649427e-01;     7.51e-02;   0.1232      ;        1.08   ;     -2.71656 ;             -3.4  ;                2	;1.179e-01     ;1.46571e+00;   -0.3652022   ;   -4.507e-01			;        -9e-02     ;  1.31592;            0.03 ; -0.52   ;5.3907206e-01 ;    2.1756e-01     ;     0.49;               1.04         ; -1e+00;         1;     -1.2899437e+00  ;            -1; -1.021370	;       -0.7 ;    -0.1313       ; 1.943546e-01 ;     0.24   ;   1.057   ;    -0.6797996		;-0.8968302;           0.2         ;          0;        -1.826  ;                 -0.940   ;   0.3841       ;      -0.1        ;             1.353     ;     -1.619931   ;   -0.1557 ;1.136239 ; -3.59e-01;-1.08926e+00;  -1.7e+00
      0.106    ;   0.6260046;-1.8e+00   ;8.254633e-02     ;  -6.385550e-02;            0.697377        ;      0.1596026;-0.55813         ;3.96e-01			;0.3394869     ;-2.72377e-01       ;              0.2575;       5.8e-01      ;   -1.5933340e+00;   1.43663;       5.316097e-02      ;-0.46;  3.6392498e-01;-0.2626858;           1.17e+00;              -0.6704;-1.06751e+00;    9.84e-01;     1.4032233e+00;   0.00014 ;       -0.305;   1.565e+00       ;-0.08936613 ;          0.1;-1.463285  ;        -0.60865; -9.4e-01        ;     1.30  ;     0.040544  ;1.33385e+00; 0.0577 ;            0.63809      ;  0.5603401;-0.969275       ;       7.1255e-01;      -0.438813        ;    -8.611411e-01         ;  -0.4968      ;1.12865e+00;0.800 ;0.71409        ;        0.258573;8.8859534e-01  ;-4.8e-01     ;     1.827e-01;    1.1643747;        2.4239106;1.60993e+00  ;    -3.830e-01;      0.871827   ;       0.24;            0.2;     0.4089131     ;       -0.386;        -2      ;         -0.715240
-0.22692 ;     -1;      -1.10e+00;  2.00763e+00 ;            0.76  ;-1.02;     -0.7   ;    0.597964 ;        -1.54;   -0.9       ;  -0.091573;     -1;   -1.85003     ;        -0.2 ;  -1.20461e+00        ;       -0.07   ; 6.7868e-01;  -1.8744546e-01;         2;           -0.5;             -1;       2;        0.7525	; -0.4291; 0.268697;       0.195      ;  0.6        ;     -1.39755       ;           -0.865371      ;    0.050487;     -1.0;    -0.522;    -0.691411 ; 0.654; -1.495e+00;    0.6704431    ;         -0.06596;0.244 ;   1.1122     ;       -1.13554e+00  ;  8.2346935e-02;    -2.8; 1.06484   ;  -1.70516e-01; -0.028  ;  -0.19       ;          2.46e-02      ;       1.31901e+00;      0.042;0.78957;2.81e-01   ;     -1.58e+00         ;-7.0e-01;-0.31      ;        -1.40526e+00;    0.769304  ;       -0.2;-0.618;0.67;3.272e-01 ;       -1.29804
-9.7376e-01        ;       0.38171;     0.1973;               -1;   -0.2;5.57129e-01 ; -1.2595216e+00;     1.5307;  -4.65515e-01;-0.0083757;    -0.6555873;  0.801195;          -2.2    ;    -1;    -5.4e-01;  -4.4765e-01 ;2.4e-02;  -1.3	;          0.7			;     -1.5 ;              0.868;    -1.7063   ;           1 ; -2.186e-02; 6.13109e-01  ;-1.4937894e+00;   0.7        ;    1;         8.220e-01;    1.505987;   -1.231;-9.8729e-01;      0.371463      ;      1.1267         ;-1.097631e+00;           -1; 0.628402;1.5436        ; 0.3347    ;       0.1577740   ;8.98e-02;0.933974 ;0.4739;-8e-01;      -1e-01;        -0.174 ;         1.068   ;                   1;    -0.36399;       1.56023;          -1.576         ;   -1.19418;         0.93;  -1.1446691e+00  ;   0.3656   ;     -0.1282    ;-0.5; 0.29673      ;     -1.797;  4.1818e-01       ;       -1.024e+00
