       -1      ;      -0.39176   ;    -1.1713765e+00        ;                -0.5517 ;    -2e-01 ;           -0.14901     ;                0.1494; 1.04788         ;       -2.1;     0.7 ;              1.226293; -0.751387 ;0.25109       ;  0.069118 ;-0.3570   ;      -0.41;          1.26         ;      0.3627041;  -0.80411;      5.7e-01;       1 ;          -2.9e-01;    1  ;1.0302939     ; 0.371691         ;       0.62502  ;       0.021       ; -1.16803         ;      -0.9236  ;    5.086e-01;0.7 ;          -0.5724;        -0.316;-0.860634; -1.49545; 1e+00;        -1e-01;       -1.1742e+00		;     2.97;       0.779      ;1.465076e-01;  6.58e-01  ;      -0.713         ;    0.8797569      ;-0.1128    ;-0.61783;2.4453809e+00        ;       0.625;           3	;             -0.94    ;   -0.4589;          0.61         ;           -1.13e+00;-2.233e-01  ;      -6.0216e-01;       -0.27; 1.5015256 ;   2.2 ;1.14382   ;     2.816e+00  ;     1.8   ;2.40692;   -6.5260713e-02   ;        -0.8   ;      1e+00   ;         -0.16  ;  1.52e+00;     0.75523;3.419080e-01;  1.5866e-01       ;    0.45227; 0.20534;    1.1; 0.6868     ;        1e+00  ;      -1.7     ;           -1.5        ;   1e-01         ;   -0    ;       -0.54038;    -0.44;         -0.05;       0.0878    ;2.371589;  -1.07    ;   -0.647471;-9.9332620e-01      ;-8.63690e-02        ;  -9.4897394e-01 ;       1.02e+00;        1.0479  ;-0.2526856;-0.63943       ;-1.026194;            0   ; -0.694869  ;     -9.02e-01;   -1.2194935;     0.1       ;            0.04;0.6905;    -1;1.082 ;        1.08;   0.18279      ;             0;   -0.3  ;            0.03439;    7.902e-01 ; -3.02105e-01;        0.2418 ;   0.67804;    -0.299355;        -0.4 ;      -8.4e-01  ;    -0.859040;     0.62412  ;    -1.17e+00        ;    8.8e-01;           -0.3;  1.4426;             -1.253;        7.981070e-01;        1.400;-2.32e-01 ;     0.84;  -0.83585;       -1.147873e+00  ; 1.97e+00;    0.11;  -0.1669970         ;0.778774	;      8.1098e-01			;2.521435e-01 ;  -1e+00; 0.9111623;     -0.4;    -1.052;     -5e-01;-0.003734349;         0.528196; -2.96450e-01;   1.4; -0.43799 ;2.006948e-01;           -0.6647	;1.802 ;    -0.04;6.3834e-01 ;      -0.0533;     -0.16       ;  -3.84401e-01;      -0.4296329     ;          1.5244 ;-2.39294    ;      -0.562      ;       -0.08426     ;        0.125;-0.2578243;       1     ;     -2 ; -0.551167;             0.4629885  ;0.024;       -0.4949      ;2.0683521e+00     ;       -0.7440618  ;0.111 ;-1.0423e+00
  0.48 ;    0.13516;            -0.69;                 -1			;          1.67;  0.57 ;   -0.9       ;       -0.395  ;        -0.3      ;     0.641896        ; -1.7e+00;-0.18;-2.3050433e-01; 5.2452458e-01  ;             -0.2398;1.85e-01;              1.567         ;    -0.0534416         ;      -0.2  ;  1.0246934e-01;-1.3e+00;   0.5958;         -0.5088   ;         0.421;2.7926721 ;         0.43 ;         0.74;0.35852 ;-6.9870e-02  ;0.9227453;-1.873256         ;         -1.346622   ;       0.273         ;          -0.936867;         2.19; -0.17;-3.44018e-01  ;   -0.623823;        -4.5002046e-01     ;        0.8;  0.6254739    ;     -1.1471889e+00;            1  ;-1.07808 ;   -1.186009		; 1.921322e+00  ;1.022017;           0.21;       1e+00   ;    -8.5608e-01;              0.92;   -1e-01 ;            -3         ;1.9e+00;     -0.22172        ;       -0.3234  ;     -2.6564057e+00       ; -4e-01  ;     -1;    0.13531;7.3575593e-01;         -1.1;          -0.7185;       2; -0.11012        ;     1.09e+00 ;    1.744022     ;-1.0236982e-01;      -0.58066; -1.71447      ;    1.3810e+00    ;         3.524925e-01      ; 0.8  ;           1.1;    -1.0198745      ;      -0.42594;-1.035476e+00     ;    4.3e-01         ;-7.83622e-01; 5.970e-02         ;           1.4e+00;         0.03 ;          -0.969;          1    ;             -0.4;6.0847285e-01;             -1.4;        1e-01;    -0.4218941;   7.582527e-01;          -1.8;   3.492e+00;     0.2394      ;       0.4; 0.4670;             -3e-01;      0.0388727  ;  1.0533		; 1.20164     ; -0;   0.707;    1.737e-01;            1		;        0.2; -1.2352011e+00;            -0    ; -1.438;     1.69;  0.654  ;   -0.274  ; -0.46695;   -1.1656e+00 ;         -0.18;-0.8989         ; 0.67;             1.83;       0.633555     ;  -9.64643e-01 ;0.774577;  -0.15  ;          -0.3232629;   -2e+00  ;     0.405120;  0.5941141;  -0.0 ;               -0.27 ;  5.6425681e-01   ;   -4.96e-02 ;    -6.02e-01  ;     -8.79907e-01        ;       -0.63 ;   1.16e+00;    -2.16         ;                  1   ;    -7.910e-01 ;   -1.1	; 0.9 ;               2;      -0.88       ;         1.028;       -1.7 ;-0.57704;  1         ;     4.53099e-01;   0.5;   0.084118;  -0.1174721         ;     0.276      ;    -1.49; -1.0207103e+00       ;       0.56399;-0.4     ;     -1.8363	;      -0.5317 ;       -1.55e-01;      -1.55;-2.2150607e-01  ;         0.3250 ;      -2.043123  ;         0.242611;    -1.6586;   2.5125  ;        -1.267e+00;-0.664;    0.210229;     0.261607  ;-1.3e-01   ;    0.7440929;   -1
    -8.166e-01   ;    -6.6629e-01  ;  0.0906818     ;  -0.20375;-0.377028;     -0.63; -1.092e+00		;            -1.6084         ;       -1.593     ; -2.233033   ;       0.9744943; -0.32  ;      -2.3629302e-01     ;      -0.96052; -0.5;       0.303864;     1.1      ;              -2e-01;-0.23261;          0.7528259        ;          2.05;        1.18e+00		;0.684537       ;     0.2768;-0.79;-1.99575e-02    ;-0.098232;    -3.90922e-01 ;-1.09749         ;-0.1806916  ;         -0.3      ;-9.538e-02 ;   1.8893428e-01 ;-1.05569         ;     1 ;  -2.729222;0.273  ;-1.91912       ;         -3e-01;  1.77e+00;                -1  ; -8.78690e-01      ;1.146;  -6.21683e-01  ;-0.94439;   -0.094        ;     2;            -0; -0.9414;        1.25e+00;-0.05926885;         -0.1487;    2.166e+00;0.2802   ;     -1.02e+00;        2e-01   ;      0.451587 ;    8.12e-02;        -0.782;     -2.8862e-01;0.01579 ;4.6e-01; -1.063  ;6.11645e-01 ;           1.69;        0.9408     ;      0.52;     1.24236 ;-2.912355e-01;    -1.9256e-01;  6.8916523e-01;1.12e-01    ;       0.137655      ;-0.02692;          -1.13;-2.981116e-01;1.340363e+00  ;            -1.6 ;    1.31853;       0.453;         -0.4  ;0.08; -5e-01         ;     -2.418;  8.83e-01 ;           0.52924       ;         0.0         ;             1.8   ; 8.655e-01     ; 0.218    ;       1.596e+00 ;         -0.7         ;            -1 ;           -2   ;-2.23206e-01   ;  -1.23      ;      -0.0    ;         0.6439839 ;           -0.6     ;    -1.545362e+00;1.3123;-2.593e-01;   0.648612       ;-4.1945e-01  ;     1.7837e+00;        -5.242334e-01   ;  -1.3943  ;       -0.402       ;     5.674e-01        ;    -6.729847e-01;-9.7906e-01    ;   -0.8895524;-8.57e-01;         -1e+00; -0.03         ;        0.2668;-0.0344;       1.1e+00;     3.57e-01      ;     -2e+00         ;   -0.40440    ;    -2.08e-01;      -0.1495125     ;    -9.044735e-02      ;0.051948 ;       -0.5234;       1  ; -1.14;           -2;    1.6538374 ;         -0.86  ;2.0787098e-01;         0.76         ;   -0.2019      ;     -1.2e+00    ;  0.2;   0.6075640;0.99679			;  1.75835	;  -0.31;  -1.819e+00 ;           1.27 ;          1.4e+00;  -7.68906e-01  ;      1.1429462;           -0.4    ;1.035256e-02         ;       -1.3023;      9.47519e-01       ;-2.0e+00;  -1.8;    6.6e-01;      -4.45e-02 ; 1.799e+00  ;       -2.11e+00;8.875382e-01;     -6.099e-01      ;   -1.9115e+00;         -0.2   ;    1.1933397      ;    -7.85e-02; 0.83323;      0.8545;      -2;         -0.9;1.2452;      -1.4426;0.26  ;           1.2;
-6.171999e-01;-0.309374  ;-2.4788;  2e-01 ;        2.2115;       -0.2716892;  0.871579  ;-5.7971219e-01    ;      6.78733e-01;      1.715e-01;        -0.9183629      ;     -0.279;-0.8606    ;               1.65        ;             0.65458     ;0.595877;-1.90104e+00;        0.383    ;     2.91;        1.595   ;    4.749e-02		;  1.180e+00;0.0688095         ; -0.2954;-1.806  ; -1.327;      -1.152    ;4.89672e-01      ;-0.66689;1.7132200e-01			;    2e+00;         3e-01;   1.433204e+00         ;   -0.766        ; -8.61e-01;    -1.26e-01   ;  -1.7;     -6.9198e-01    ;    0.74128;   -8.80e-02;-0.29396  ;      -0;         0.13106;  -8.040631e-01;            1.322  ;        0.060880       ; -2.430913  ;0.75;2.0255e+00   ;      5.8e-01; -2.9433547e-01     ;        1.0816957;  -4.6583e-01       ;   0.342 ;       0.0;   -1.649222e+00;      1.08913;         1.3    ;    -0.85 ;        1.5231e-01   ;-0.01337  ; -0.8143729         ;             0     ;2.7051e-01;  -1.2869       ;-0.11714   ;      -0.6477        ;-8.991950e-01;      -2.003      ;         1.74 ; 5.3e-01 ;-7.74e-01       ; 0.095178   ;       1.0	;    -1.4145306e+00         ;4.9199e-01;           1.2    ;     -0.5962770;    -2.433e-01   ;   1;       -1e+00; 0.6170    ;      2.7904e-01     ;            0  ;        1.501228e+00    ; 3.8314903e-02 ;     -0.59  ; -0.37157       ; 0.09973;                  1    ;0.049851 ; 0.87658  ;       0.22;1.458e+00;       0.7   ;5.3e-01 ;           1  ;     0.2;-0.3652252        ;  0.064  ;           0.96     ;   1.2655;  1.741  ;        1e+00  ;-1.0593367e+00  ;     -1.046e-01 ;          -0.4;   -0.0779  ;    -1.49 ; -0.3815738; -1;          -0.3     ;    -0.7764;  1.838901;     -0.2296    ;1.235695e+00;          1;     0.645720   ;          0.245   ;       -0.6;         1.8;    -1.8602546e-01;4.850e-01   ;         2.4158;   0.4389     ;  0.2592   ;  1.392 ;         -0.714;          -0.7   ;-6.40e-01;              9e-01  ;       1.1890e+00;       0.099 ;         -0.4252683    ;         2 ;          -0.933;-1.8e-01      ;    1.17 ;           0.8; 0.51556;          -1.0    ;        -0.50521;-2.184180e+00;-1.1441699e+00     ;-1.677e+00;             -0.45171    ;     0.5843946;   0.4009 ;    -6e-01   ;    0.496;      0.058 ;  -0   ;0.51889         ;8.3475e-02;   -0.5836681  ;-2.7e-01;     0.969 ;           0.4482;      -3.81045e-01     ;  -1.186653;-9.8117266e-01;     0.285;   -0.1816;         2.3  ;-2.381999e+00;         3.86755e-02;0.8387097;  -0.4   ;    -0.09610
-0.4779515         ;-0.2;    3e-01;        1.48       ; 2.294e-01    ;  -0.960915   ;       -1.292028;   -5.6073531e-02;5.033542e-02  ;       1.17;       -1 ;   1.904   ;          -2.2804e+00		;    1.385;-1.03264;           -2			;0.666297         ;-2.3;2.94406e+00			;      0.03576;-1.18764  ;              1.63;   1.1964;        1.7488         ;-0.954			;     1     ;  -0.7;-0.3694554	; -0.68081         ;     -1   ;               0.1;          0.32428;      -0.8396;          -1.15;  -1.8252;    1.8595;  5.10e-01 ;0.949;    -0.6       ;               0.7; -2.2340e-01;-2.9479812e-01    ; 5.2e-01   ;2.1734298;1e+00  ;   -0.66560     ;  -8.155e-02         ;              -2			;     -0;              0.727;-0.1840328     ;5.69990e-01 ; 0.323471        ;              0.07      ;       -0.37739     ;0.3823986      ;          0.1;   -9.0e-01	;          0.148;        1.168578;       0.0563 ;        -0.4297  ;         -0.6923 ;    1.390; -0.63151;  0.263  ;  1.0142993e+00;     -0.0391352 ;      -0.23066;    -0.2;      -0.4069    ; 1.264916e+00;           -0.27374 ;         0.3 ;-7.962e-01;-5e-02;             5.836e-03   ;         -1;    -1.84e-01  ;            -0.1073;    0.559;              -1;      0.86 ;    5.527445e-01 ;        1.7     ; -0.8;       -0.679064   ;   1.1341884         ; 0.5063; 0.2158;       -0.8384;-5.1917320e-01 ;            0.031;      2.7463238;   -5.3442193e-01;           -0;0.2 ; -2.0962e-01;4.616420e-01 ;       0.351   ;     -0.19;-0.82029;9.035603e-01    ;-1.0710;-2.3348843e+00;      -0.1         ;       -0.18         ;-0.1580354;       2.16         ;     1e+00  ; 7.7e-01        ;-0.086803;         -0.1261;-6.32180e-01   ;   -0.526967      ;-4e-01		;      7.8632e-01;         -0.29;0.47        ;      0.64369;  -9.875881e-01; 0.07868    ;            0.609607;          -2;     -0.2;        -0.23111  ; -2;   1.076	;-0.8205648     ;   0;   1.184136    ;  -9.02e-02;     1.03;   -0.5;  1.5242087;-0.3828;       -0;-1.3409254e+00;   1      ;-2.30893e-01        ; -1.06285;2.40e-01;   -1  ;-8.4902034e-01;   9.3704e-01;        0.2;    8.356e-01;   1.660258;         0.7002279  ;    -1.026e+00    ; 8.2250086e-02;0.548;     0.7    ;      3.58e-01;  8.9183e-01 ;1.4e+00;0.69751      ; 1.055712e+00;         2.7706        ;   -1.09471;      0.90446  ;7.816062e-01         ;       3.0986706e-02 ;9.892463e-01		;           0.656 ; -2.352	;       -0.076 ;     -0.713   ;          0.51
   1.2e+00;   -0.8321     ;            -0.8770;  6.96180e-01;-0.8399374	;1.308      ;         -1.1931230e+00;         -0.1  ;    -0.42278         ;          -1.3663e+00    ;       0.07887 ;      0.051602;        0.658711;  -2.556e-01;-0.551594   ;           -1        ; -2.63849e-01   ;6.0826489e-02;     5.65e-01;      0.06    ;    -0.2805606	;         -2  ;       -0.5 ;  -1.05203e-01  ;7.5820286e-01    ;                   -0;       -0.858 ;1.5830 ;           1.023;     -0.2285;  0.8121007      ;  0.03165;-0.06647032;-5.14e-01    ;  0.6;           0.69;-0.493576;     -1.12059e+00;-0.393093        ;            -0.5	;     -3e-02;-0.8168;-1.0943e+00;        -4.694971e-01;         0.52 ;-1.191e+00;1.1e+00; 8.2080e-01     ;     -2.5147e+00  ; 0.35;0.92601;          -1;1.605 ;     -1.948e-01;         -1.3e+00 ;    0.040775   ; 3e-01 ;   1     ;-1.5066;            0.708266;5.2e-01;-1.6242257;         1.1520      ;   -1.4450661e+00;             -0.93   ;   -0.2         ;       1.255     ;     -1;0.48376 ;     -0.595946      ;        0.790888;     -6.981129e-01;-0.4;           -2		;        -0.36    ;         0.17         ;        -0.52;       -0.82 ;   -0.313381 ; -1.3987 ;          9.4e-01;-6.9582428e-01 ;  0.106  ;    -0.0936;    -0.2889091; -9e-01; -0.575460;  -0.196486     ;0.70987;          0.653;  1.339;-5.49825e-01;  9.2498e-01;   0.42    ;-0.7		;          2.0e-01;   -2e-01;         -1.4;      3.245042e-01;1.282e+00  ;  -0.476103       ;             -0.60;         0.3517; 1.110e+00;0.2   ;         -0.702       ;          -0.497555 ;  -2.531e-01     ;   2.2297e-01;  1.5333525e+00;-2.3796843;  -7.09e-02;     0.678118 ;     0.50 ;    0.9439 ;1.223 ;        -1   ;       0.679;    0.923486;      3.5e-01 ;      0.328     ;   -3.257404e-01;      -2.3486      ;-9.301406e-01;           0.6; -1e+00 ;-0.4766317 ;     -0.07    ;         -0.9130311;         -0.2926724; -8.762e-02   ;      -0.7 ;   -2.13783e-01;          0.2       ;           0.8   ;        -0.500708;      -0.6309;       -0.724        ;1.2521e+00      ;   -3.9736e-01;5.9e-01 ;    -8.1e-02;  -2.202361   ;   -2e+00	;   0.2385       ;        -9.98905e-01; -0.1147244        ;      0.7;          1.02;          -2;    0.4591;0.47353			; -0.05239		;0.2650240;    8.390805e-02;       -1.5e+00;    -7.0e-01;-1.9474e-01 ;-5.747e-01;          0.0174;-2.49481e-01        ;       1.544819; -7.1e-03       ;  -9.553273e-01	;   0.5242 ;   -3.0e-01; -1.22;1.008781;       -1.35704
 0.73        ; 2e+00;             -0.37814		;1.843266  ;       -1.4681e-01;1.1290686e-01;    -2.802577e-01   ;   -0.101495;        -1.243e+00;      1.414;-1.14; 1.56e+00;       0.866      ;       -2     ;9.54686e-01     ;       1.1984; 2.1378e-01  ;-1.005e+00      ;-0.5016821 ;         -0.6;                  0.45;1.4860672e+00;       2.74    ;    -0.8      ;    0.0856601;         -1.19e+00;-2.029853e+00        ;    2.2958511e-01   ;    -0.5554   ;      -0.6    ;         1.389		;       0.70        ;  2.23e-01;       3.4e-01  ; 1.041;  -0.834449;   -0.3418866; 0.6839;     -1.6484e+00;  -0.348613   ;      1;0.658217 ;  9.3243032e-01       ;-1.0244826e+00    ;               1.3     ;                  2  ;       -2 ;  -0.48130   ;    -7.04e-01;     -1.7050; 1.3501e+00 ;         -0.96017  ;0.348    ;          -1.696   ;  -0.190   ;1.35661       ; 8.484e-01;    -6.5732115e-01     ;  2.017333e-01;      2.19529e+00        ;   2.0e-01         ;2.1      ; -0.130231   ;        -1.695; 7.2769e-01 ;1.8616563;   1.0e+00;-6.296599e-01 ;    2e+00;   3.9894416e-01  ;1.2225e+00  ;           1.4 ;   0.03184 ;       -0.66;-1.064e+00 ;      -0.1528314;         0         ;   -0.5038330;-3.4561711e-01   ;             0.9;    -0.8        ;  0.9652; -2.2764  ;   1.30502;  -1.103987e+00;-2.36        ;          1.3;               0.178      ;     0;  -0.413039	;-6.99780e-01   ;    7.4013184e-01   ;       1.116987	; -0.7344399     ;          -1.00013;0.66572   ;       -0.4111      ;   3e-01 ;          -0.28;           -2 ;               -0.771;         9.5e-01   ;         0.5906439  ;            1;6.2436223e-01	;       -0.8495;     0.8647;   1.015921;0.298496         ;-2.40e-01  ;   -5.717e-01;        -1e+00    ;-3.462e-01         ;            -0;             -1.44         ; 1.294795;       0.02300603;      -1.25e+00;    0.255407;        -0.83421 ;        0.6590131;-1.684632;    -5.6201e-01        ;           0.4; 0.917480;            1  ;      0.30; -7.1336e-01 ;        -1.59930e+00; 0.6015       ;         0.5;        -3e-01        ;-1.72491 ;             1   ;    -0.557      ;       2.3e-01;         -0.7;         0.3  ;        1.37       ;         9.453e-02 ;     -2.003e-01;   0.65126;            0.16;-0.0173099;       -1.789;      -0.31;      -1.328       ;       1.10709 ; 0.80;       0.077534;     -1.4998325     ;      0.6;      -0.25;          -0.08      ; 0.408         ;1.29e-01       ; 2.5;            0.44319;5.26e-01  ;            -0.3;    -1.5;-0.265;   -0.24981; -1.459;0.24133; 0.04   ;    1.6         ;     9.76237e-01       ;0.052796
  0.802060;        2.3 ;-4.34e-02  ;           0.9741;  -2.1   ;-1.141      ;-1.548;   -0.6;   0.8383661      ;            -0.731982        ; 4.42e-01       ;-0.306927;      -0.0914   ;-1.21812  ;  -6.44e-02 ;0.187285;     0.202;        1;-4.886537e-01      ;    0.2268    ; 0.28738;  -0.077388         ;   -1  ;       -8.88e-01;                     -2 ;  8.87756e-01;   -0.194  ;      0.156069;        0.411044     ;0.101899  ; -0.302070			;-2e-01;2.044906e-01; 1.324082e+00;-8.7076780e-01	;1.289e+00;           0.9			;          -9.6e-01;-5.1391540e-03;     1.5885;8.2612e-01;           -0.4;                 1.4;       9.9127e-01; -9.377341e-01;          0.6 ; -0.03654; -0.6784143       ;         -0.65      ;   0.651621;1.8e+00     ;             1.0207;  -1.3716e-01     ;  1.50437      ;-7.297678e-01      ;      -0.338    ;-2.2253;              -2.9 ;        1.8         ;        1.630e+00;          0.3 ;-0.155363;-0.8308;-1.3238; -0.247886;          0    ;-3.32e-02;             1.5  ;                0.95219     ;         -1 ;    0.178  ;           -0.771;     -1.20980;   -2;0.7672638    ;    -0.217;-3e-01;       0.4405;  5.8572807e-01;9.0391e-02    ;-1.4446;     0.4;    9.02e-01;        4.1e-01      ;          1.38485;-1.686   ;        1.35        ;     -2;       0.137;          0.492;  -0.49407; -3.20309e-01;      0.79   ;-7.060315e-01  ;           0; -8.20358e-01;        2e+00   ;   -0.364;   -1.127      ;          1.7         ;            -3.070e-01	;           0.95;       4.992304e-01 ; -6.453475e-01;              0.089167      ; -5.6867398e-01;       -0.97578;    0.32521 ;   -0.33724			;             -4.7e-01;       -0.7806    ;0.69666;2.0392851e-01  ; 4.9125e-01;  -1.102  ;          9.4e-01   ;  1.274451;-8.96778e-01     ;      -7.6400e-01     ;       2.017     ;          0.51;     1e-01    ;         -8e-01;  0.4043 ; 5.35412e-01;   -0.199   ;         -0.5;3.006902e-01;   -1.2e+00;  4e-01;          -0.1419        ;          8.29062e-01;  1.670e+00;           1.1446;-5.34e-01;  0.16;     2;  -1e+00     ;           -0.5 ;      -0.2236; 1.45423e+00     ;  1.6; -1.4085e+00;  -0.2108363        ;        0.843 ; -1.976e+00 ;    1.620;       1.53;         0.0064        ;     -6.6762069e-01;              0.3;             1;   -0.77670;        0.994053;     -1;       1.26909;               0.462  ;    -1.18541      ;      -4.3053e-01;     -2.45e+00  ; -1.3241      ;       -0.3     ;         -1;        -5e-01;           0.6688   ;                0.9;      -0.15499   ;              1.28; -0.04791  ; 
-1.268773;0.6393;         5.71e-01 ;           -0.4488        ;        -2e-01;  0.77741     ;             -1 ; 1.156e+00    ;    -0.9	;            -9.0e-02 ;               -0      ;      1.2    ;                0.6;-1.2487;        0.7;             -1e+00      ;0.184   ;   -1.04e+00;         -3.1        ;          0.68;-1.352833e+00     ;  -0.1305414;   -0.246 ;       -0.01   ;0.8307438;     -0.4        ;   0.5238       ;      1.05e+00       ;-1.3866;0.97826;  6.8404e-01;    -1.5  ;           1.38; -9.64e-01       ;    -0.7936    ;2.2008;     0.7     ;      -4.06e-01;       -0.5521581  ;    1.90e+00  ;    -0.07204;0.5576569         ;-0.6058799       ;                0.5  ;       -1.07       ;       -2.81e-01;1.0695 ;1.667877e-01;     1.5e+00   ;            -2 ; 0.8914;               1.31    ;   -8.7e-01 ;    0.410593;     -8.67e-02;      -0.193658;        -0.77925   ;   -8.4235e-01;    2.89;         -1.62       ;   2.1157e-01 ;     -0.65937   ;   -0.6235		;         -1.2541002e+00;1.531292;  0.07;-0.0192       ; 1.5133191e+00  ;       -1.8951;          -0.8;       -1.6088			;     1;  0.40012        ;        0.94 ;  -1.7368   ; 0.5035081;     1.04257;         0.992;       -1.0882  ;-0.55326   ;              0;  -1.4905   ;     5.327e-01;-4.8e-01;-0.6703 ;1.58e+00   ;      0.0005096627; -7.272e-01 ;-1.43   ;     -0;-0.2;                 0.5   ;    -1.365; 1.439404e+00;-4.7091e-01 ;        0.421		;-4.2678e-01;      -1;        -0.564   ;  1.6550968e+00      ;            1.56e-01; -0.4093120        ;      -8.2365626e-01    ;       4.3464e-01  ;  1     ;       -0.82561;               -0;        -0.919392   ;   -9.5451e-01        ; -5.3351e-01;      -0.8078   ;        -2;       -0.56;0.0786;1.0e+00;-7.2115e-01;            1.46    ;     -0.3454;-1.46;          0.351       ;              1     ;  8.531e-01       ; 2.78395e-01   ;        -1;            1;1.1002193e+00;   6.1085408e-01     ; 0.2;      1.0049320e-01  ;  -2.89902e-01;       8.72e-01    ;       1 ;-7.6112e-01	;        0.4  ;0.467;  1.4451;        0.446;  -1.35 ;   0.175   ; 0.86233       ;-2.9e-01       ;       -1.153139   ;1.3745384e+00 ;         2.07e+00;       1.4666;                 0.85;0.40      ;-0.810   ;      0.147314   ;-2.40e+00;     -1.9652;       -0.368    ;         -0.22;    -2.220211e-01   ;   4.9883e-01        ;           0.37080		;1.2500125; 0.4598339     ;           -0.954132;1.72732e+00;            0.4; 1.9e-01; 0.1  ;    4.6290579e-01;             0.641 ; 0.125953   ;         -0; -0.9590348   ;-3.8969843e-01    ;
-4.60154e-01        ;    -0.4061	;  -0.7027  ; -1.6e+00;   0.279 ;-4e-01      ;  -2.0056     ;   1.563383 ;    1.2874722 ;        -0.2   ;-3.149226e-01         ;    -2.204		;          -0.267; -1.193   ; 5.7e-01        ;    -3.2e+00;    -0.586143       ;         0.83		;         -2.07	;-2.5;                 1.662 ;         1.4624;        -1.201969;  -1;   7.27010e-01;1.1889;  0.3284;  -7.5473e-01      ;   -6.5268601e-01;0.5940  ;  2e-01  ;      -6.6e-01     ;          -2e+00       ;    -1.0617986e+00 ;       -1.03;     -0.4        ;         -1  ;    -1.142e+00    ;   1.916;           0.29595       ;        -0.445   ;         -0; -0.66429 ;     -1.638;  2.62e-01;         -0.4;-2.8555 ; -0.36686;     -0.28795;     0.24      ;  -1.34e+00;            1       ;         1.5735e-01  ; 0.9	;        0.66  ;-4.94171e-01; 0.636 ;       1.675e+00 ;       -0.45436 ;       -2.16934 ;-2.770e-01 ;-1.169;      1.0083613e-01      ;          0.1;-8.98709e-01;-7.005e-01;    8.7e-01    ;0.61039        ;            1;     0.782687;             -0.162647      ;-6.7960e-01;-0.08   ;  -5.7042e-01 ;    1.55 ;0.03704;    5.316928e-01;           6.5e-01  ;      -2e+00;-2.0794030e-01;      -2  ;   1.2e+00  ;            -0 ;     -2.240432e+00   ;1.1173807        ;                -0.9;  1.47;1.08      ;   7e-01;           1;         0.576       ;       -9.0602e-02     ;         -0.163       ;        2.1       ;        8e-01;  0.33306;       0.014         ;         -0.6     ;-0.37020;-1.559;1.187e+00;                0.506 ;        -0.332;            2    ;   1.1  ; 0.7186 ;     -0.30; -0.144     ;        3e+00 ;          1; -6.2e-02;         -1.27  ;0.004531;             -0.44   ;  -1.5149e+00		;4.263075e-01;    -1.1;       -0.254286   ;            2e+00     ;         1.06;5.426728e-01;0.817749;   0.29835      ;  0.3099279       ;7.1e-01    ;                  -0.7   ;       -0.8;-0.73936 ;         8e-01; -0.8;         0.02;            -1;   -1.164e+00;             1;   1.49     ;    -1.0789721e+00   ;           0     ;        1.438e-01        ;    0.98631;         0.685   ;            0.4  ;           0.1    ;             7e-01;0.06462014;       -0.4    ;0.1;        -1.554;       -0.1     ;                -0.619;                 0.3     ;           0.2 ;-1.516e+00;      -8.28e-01     ;       1.3935e+00;        0.5823465;             -4.0e-01 ;        -1e+00;     1.149  ;         2      ;    -0.65	;   -9.099924e-01      ; -0.326347     ;-0.3;-0.4430581; -0.061263   ; -1.0963054e-02  ;          -1     ;   -0.217133;    -1.0416
