          1;   5.72810e-01 ;         -2.5e-01;             0 ;      0.2  ;    0.48     ;     0.0178194 ;        1.6        ; -1.906e+00        ;    -1.5724;    2  ;         3.4629856e-01   ;  2.78624     ;2.2661493e+00 ;  1.25300;              0.8  ;   -3.8731e-01         ;          0;               0.1; -4.164e-01     ;-1.35956e+00        ;1.2825770;         0.2    ;           -1.2870  ;     -0.825894;         6.3516e-01  ;1.0560863e+00;-0.447536  ;    1.947e+00		;      2.216949e+00;-1.7e-01         ;     0.448     ;  1.1293742 ;       0.0351174;     -0;    0.87;   0.7692     ;   2.0545e-01;     2.082262e+00       ;            0.2;       -0.2;        -1.3128  ;  -0.178817       ;                1.312;   0.767917;       -0.15322;         0.1690425         ;               -0.652      ;          -0.5 ;  -0.5   ;  8.484651e-02        ;-0.9120    ;     1.146651   ; 5.183e-01;       1.2042; -7.2124e-01   ;     1.578;         -2;   -0.3505     ;        0.04;         -1.549 ;       1e-01  ;   -1.0;     0.5117578;  -1.22136     ;1.4488e+00    ;                 -0.802 ;     -7.8e-02;       0.10138;          0.2825		;   0.3343;2.2    ;        7.649e-01;3.5e-01  ;-2.0;       -1.69366e+00        ;            -2e-01       ;     -1.810956e+00;         5.6e-01;       3.5e-01	;   -1e-01;       0.837 ;  -0.863 ;          -0.5    ;-1.075; -7.9652e-01;5.6754035e-01       ;0.0155 ;       2.01;      -0.4     ;      0.791528;   1.028517e+00;     1.666078   ;        -0.933777   ;         -0.6  ;  -4.89265e-01;  0.632 ;       -0.49;     -2.8e-01     ;    1.16e+00     ;     -0.9 ; -2.17397e-01  ;-0.3624871   ;       -1.2  ;    -1; -0.2955311     ;    7.98e-01 ;      -0.1446;        -0.3988460;   6.74521e-01 ;-0.1725504;              -1    ;      -0.77543		;-3.0832e-01;      0.432815;-2.0e-01      ;-0.9;-1.0357497e+00   ;          1;  1.7950779    ;
0.73263;            -5e-02;2.0523868e+00  ;    2 ;      1;        0.842;   0.79	;          -1e+00	;     1;    -3;     0.7268306;               1;4.6394543e-01  ;         0.827;       -0.872882  ;0.977; 3.05281e+00;-9.83e-01  ;0.476;-1.9284947e-01			;  -4.1424e-01    ;  1.3;     -1.72149         ; -0.2; 0.4864849        ;      0        ;-1.453399e+00   ;     -7e-02;-0.08233678       ;       -0.8157;  0.055032        ;         -0.7363;-3.2053917e-01  ;7.771821e-01         ;     0.58   ;                 -1.53     ;  0.247892;    0.09;        1.3422185e-01;           -0.60     ;  4.5e-01	;  -2.12641     ;            1.87e+00    ;  9e-01;       0.42  ; -9.339e-01      ; 0.22;             -8e-01         ;       0.8095  ;        -1.4718   ;     -1.7567;         -0.37613  ;         -0;        -0.268 ;        -1.1284136 ;  -0.90942         ;      0.988741;      0.87128;      0.741        ;-1.396231;     -0.3239; -2e-01        ;      0.312392;        1.194295      ;          -1.5e+00;      -2;     0.49;                 -0.2;       0.07   ;    -0.9648446 ;        -1.74613 ;        -0.57;           0.2		;0.5776012;   -4e-01  ;    1.3566698 ;0.0516827   ; 1.16222    ;   1.364470 ;       -0.7;   -2.5584526e-01      ;  2;1.03222      ;-4.9286e-01 ;           0.5;      -0.8668;   0.6;       -0.41;             -1.4; 1.23233e+00     ;      0.57   ;            1.2;5.8153e-01;-2.287864e-01;           0.64505;0.11   ;-1.5271664e-01        ;         1.04640  ;     0;        -1.449692;-0.5977206;        -4.60432e-02   ;         1.056683;   2 ;      0.1115229;  0.9770203  ;          0.56861	;      6.40e-01 ; 0.65 ;        -0.93; -0.4633    ;           2;0.6032992;1e+00		;-5.78967e-01 ;    -0.34   ; -1.5328e-01;        1.45749        ;       -1  ;  -1.124
0.17;   -9.49987e-01      ;    -0.42856;        1.661e+00; -1.539;          1.6073228;  5.105526e-02;                 -3 ;     -1.8073513      ;   -0.3;                2     ;-1.872821   ;  -0.1;    -0.01        ;    -0.39945 ;  -0; 0.71; -0.53274 ;            -3;    1.7783382e+00 ;    2.15;        -2	;   0.741298 ;   1.9838; 8.49e-01     ; 0.955; -0.9613;    -8.74e-01 ;     -0.7;   -1.94e-01;         -0.6;    -1;               1;          -0.227;        0.281224 ;      1;       0.98106;          0.8 ;-6.122789e-01;              -0.44827;        -0.9;-1.709e+00  ;   2.411723  ;  1e-01 ;          -1   ;          0.3365  ;      0.616856     ; 0.8675929; -9.079207e-02    ;        2.1386e+00     ;-0.9;-0.8512564;-2.0671e+00  ;  -1.52019e-02;         1.2 ;2.3e+00;     3.2e-02  ;1.223618e+00	; -3.429837e-01       ;                 0.851;         0.8       ;   -0.813     ;      -0.09127     ;       0.54   ;   0.3923676;        1.4034463e-01;   1.3   ;    0.31 ;        0.5;         -1.036137 ;    0.55;  -7.959887e-01   ;-7e-01;         -1.19e-01        ;      0.4509     ;1.3459  ;     0.6     ;    0.0336  ;  -1.32613e+00   ;0.2919;  4.232e-01;1.205919;     -0.0680 ;     -0.2855 ;1.0314920 ;       3.8e-02;     -0.6200182 ;        -0.448;1.265526e-02;   -0.2;    2.238066e-01;     0;          4.0e-01;      0.82106     ;        3.1387599e-01;      -3.998e-01     ;        -0.6;-0.4917;              2    ;-1.0151e-01  ;   2  ;0.6220833   ;     0.90979;2.41071e+00;         2.5e+00   ;      0.202;       -0.1  ;       -1.05917;             1.20e+00;  -1.015        ;8.95e-01;                 0.3;   1.61699e-01;        0.1307  ;8.686960e-01       ;     -6.78281e-01;    -0.854;  -0.4750052  ;    0       ;-4.0e-01
-8.425e-01;      -1.6;           0.193         ;   -1.19348;0.1548359;        0.33   ;    0.1608635 ;       0.6575      ; -7.67753e-02;0.23662; -2.394   ;        -1.103569e+00;   9.565e-01;  1         ;    -3.647293e-01    ;-1.2335134e+00;-3.141498e-01         ;          0.88 ;   -0.6         ;  -1.309e+00      ;            1      ;                   1    ;      -0.271071  ;            -2.21743; -0.0957       ;-0.9458  ;   0.5     ;       -2.0e+00 ;     1.0486;          -0.59;     1.10521;    -1.11;    1.35   ;    0.0897657;1.268e-01; 1.197688     ; -1.12246;   -2.3045e+00 ;        0.2;  -0.4485;          -0;        0.5     ;           4.1e-01;       -2.6e+00         ;1.41e+00     ;  -1.21   ;    0.529 ;          -5e-01;         -5.3201e-01;-3.3660714e-01       ;          0.03;  7.7307602e-01; -6e-01;             -2.1087;-1.108005e+00;         -0.37 ;         -1.65    ;   2.3e+00       ;1.532197e+00		;           2       ;         -8.8047e-01;      -1;     0.1016;       1.38;-0.8		;       -1.6        ;          0.6       ;-3.350317e-01;         0.7;   -0.81;            -1.3;0.146         ;    9.032e-02; 0.363      ;       -0.4;        0.667201;-5e-02     ; -0.298906;      -0.36 ;  -0.77 ;    7.4175e-01;         -0.79;   0.4452952;     8.603581e-01;     1.4e-01     ; -1.0675;    -0.609935;         -0.07        ; -3.31e-01         ;4.170e-03;-0.3086383		;   -1.84 ;    5.9e-01;         -0.505; 1.5655e-01       ;-0.4220127;  2.35e-01  ;     -2.6537349e+00;   1.6;           -0.1     ;               -0;       -1.686565e+00      ;  0.4115784;-0.3;-2.811e-01;         -4.278e-01;  -5.091e-01		;      1.198;  -6.1e-01      ;      0.57    ;         -1; -1; 0.305 ;1.77831e+00;-0.9663 ;       -0.5566;         -0.3     ;1.676551; -7.0443051e-01 ;         -0.0841
      0.2        ; -2.48e+00;      0.14	;-1.1360e+00 ;4.728327e-01 ;     0.34;     -8e-01    ;-2.2770; 0.3;               0.96;  2.644916; -1.804e-01 ;    -0.3;  -2.04e+00  ;         -2.837e-01     ;          -1.41e-01;          -1.4;         -0.451524;       -0.6;   -1.22         ;   -0.9023;  4.631e-01;            -3  ;          1 ;                1.8  ;       6.1e-01       ;             1		;0.8005715;     1.136;0.7      ;              -0.6397     ;        3.772e-01;-2.828330e-01 ;3.8797e-01;           -1.7173     ;         0.4;     1.0085990 ; 1.40 ;       -4.6368e-01; 3.1591576e-01;       0.610;-0.9887;         -1.1384       ;    -0.345942;        0.3444293;           0.49249; 1.0327953e+00;0.3628;-1.0291187 ;3.8034716e-01	;          1.061377  ;   -1.67      ;1.39;     -0.18       ;-3.6224e-01;            3e-01        ;-5.455689e-01;-8.0e-01 ;   -0.3393782;             3e-01;    -1.78    ;   -0.03    ;-1.2055261;          -0.79057;      -0.089;     4e-03        ;     0.28; 1.33e-01 ;          -0.8;  -0.1	;            -1.5854       ;         -0.22	;      2        ;       -1.264e+00;        1.74 ;9.797e-01  ;    1.038041 ;  -0.69068			;     1.0530231;          -0.6603 ;    -0.862959   ;      -8.237273e-02     ;    1.340e+00 ;-8.15e-01      ;   0.51357  ; -0.6003826;  -0.7;      0.0062004;         -0.24; -5.44e-01;-5.7823897e-01;-0.7374    ;      0.15205 ;-0.73967 ;-0.375;     0.0723    ;   0.631         ;   5.535e-01    ;            1.161    ;    1.14543  ; -0.542;   5.1e-01;4.478831e-01 ;         -3.41901e-01       ;1.5e+00;-1.110986;-0.8230812;        -0.7077304    ;-3.57e-01;         1      ;   0;                 -1     ;1.052e-01;          1.328;      -1.5256  ;       -8.08e-01;  -1.0867e+00       ;     2e+00   ;0.4394698;1.0827
     -0.28;-3.505e-01;  -1.76e+00;            -2.30379;-0.815026;-5.59949e-01;     -0.4253;        0.8  ;-1.10     ;        -0.57;           0.1;         -1.718 ;       0.7  ;        0.5 ;      1.0895;1.9471e+00  ;    0.902216   ;-1.57228e+00;    -0.350533;            2;  -1.279e+00         ;1.3278     ;     0.6494999;    0.7         ;    -1.375977  ;           0.1;   -2		; -0.516 ;6.452e-02;               0.39      ;                1;   1 ;8.58762e-01   ;               -2    ; 7.07713e-02 ;      -2.2;   0 ; 1.30;   -1.8639e-02 ;    -1.4515 ;     1.240e+00         ;             0.5; -1.488e+00       ;    0.8971700;    0.274478      ;   0.39324 ;         0.248271  ;       1; 1.196e-01;   5.9062311e-01  ;              -1;      1.235     ;    8.41e-01; -1.3e+00 ;0.85227       ; 9.784649e-01;     5.1969582e-01    ; -0.728; 1.898021e-01       ;               0.4      ; 1.0995613e+00;       -3.468660e-01; -1.06e+00 ;                 -2 ;  -0.248 ;     -8.39e-01;7.0443531e-02    ;1.4217  ;   -1.400565   ;         -0.02      ;     -1.4108 ;       -1.7370641e+00;        -2.40        ;        0.742953;   1.0384e-01;        -3.7e-01;     0.01;        0.32   ;        0.3;-8.5e-01;5.1039641e-01 ;        -2.185   ;    2e-01   ;     -0.81381;     0.5694;    -8.550508e-01 ;  0.39746;   -1.2; 1.7743700e-02       ;           0.502  ;    -0.3;1.00119     ;              -1.6  ;8.198e-01;                0.58       ;            -1.48838;         -0.367         ;   -0;0.0282374;    -1.5e-01;-0.7     ;   1.2355;   -1.411e+00;   0.4375;-0.14    ; -0.0117; -2e-02     ;-1.155830e+00;        -3e-01   ;   0.97830;    -1.5e+00;1.935582e+00     ;             1         ;  -0.037516        ;  -9.8e-01     ;  -4.447613e-01;  2.38054e-01    ;      0.573907      ;         1.736e+00;                    0
 -0.8;         1.054     ;1.2895964;  0.154002;      -0.13;        0.9         ;   0.2623837         ; 0.05346;     -1.17485;     -0.4087   ;    -0.2016;-0.2;   -1.90;-0.3927195;  -1.6801312e-01        ;3.13744e-01			;         0.9600        ;-6.753e-01   ; -2.9249e-01    ;         -3.9188260e-01	;      -3.62e-01;         1.464  ;     -2.132835e+00;  -1.5e+00;   -0.846588;        1    ;        0.4428    ;   -5.87e-01;   1.102588     ;   0.0288   ;     -0.12;          -0.124;      0.2    ;-1.712648e-01   ;       0.92; 1.0723   ;        -1.229     ;           0.239362;        0.8;         -7.030435e-01       ;-0.9206453     ;0.7450278;             1.7;    -0.1210; -4.3087e-01;        -1.0;   8.85e-01     ;    -6.31046e-01  ;             0.1   ;        -3.1e-01 ;             6.9e-01  ;          -0.04;       1.096e+00       ;     -9e-01			;       1.977363e-01     ; 7e-01;       0.94227;    -1.3078 ;       0.256 ;   -0.247711;   0.21251        ;      8.451e-01   ;-3.9576084e-01 ;     -0.971277	;      -0; 1.386     ;          0;-2.410e-01;1.5774271e-02;         0.3155;      8.171e-01     ;       1.34e-01      ;       0.40816      ;         1.04989 ; -0.395;       0.2         ;     0.0653  ;       1.08;-0.551701;         -1.179267;       -1.982561         ; 9.44e-01         ; 0.495510;        1.39559e+00 ;       0.46525;             -1       ;  -7e-01;      1.5306;1.15;              2.5 ;  -1.803290e+00;-6.526829e-01        ;        0.76237; -7.157e-01;    8.6925e-01;1.3385e+00;       -1.3 ;  -3.16224e-03    ;  7.317306e-01    ;       0.468  ;      0.2  ;      -0.33 ;  -1.28e+00       ;             0.6  ;         1.5;      -0.624       ;1.81337;-0.1019887   ;        -1.3    ;-0.34612	;-4.982534e-01;        8.174874e-01;        -4.9876e-01;                 1.6;         -0.283; 2.129623;         1.25  ;4.8724e-01  ;    0.23448;           0.51; 
0.218519;      1.8277;     0.78824;         0.154;     -0.610637         ;           6.49075e-01  ;    0.801461		;         0.8183;        4.7181e-01  ;   0.2599 ;   0.7583   ;   -0.9045519; -1.4317e+00  ; -0.2791356      ;            -0.18         ;   -7.831e-01; 0.411134  ;  2.1294290e+00  ;-1.709135   ;           1.1;   0.70;1.639239e-01; 9.89e-02 ;   -4e-01;     -1.1e+00        ;      -0.9;           2;-2.4560458e+00  ;       1.243150;8.206085e-01        ;  0.136988;     -6.2379e-01        ;-0.393       ; 0.88479         ;  4.787394e-01        ;   1.2e-01;       -0.299; 0.357786      ;       -0.73319 ;   1.1768220e+00         ;  1.49207e+00; -1.3889231e+00   ;     1.23351; 0.034813 ;-0.29  ;-1.776867e+00    ;       -1;         0.8256117;   -1.1819;       1.8;  1.130128   ;      4.41e-01  ;-4.214782e-01;5.3225e-01 ;      1.4e+00    ; 1.047   ;      0.3;           1.3;      -1.43      ; 0.385 ;    -0.5    ;-0.092;        1.0305e-02;0.04698 ;0.538851 ;    0.87       ;   0.58194;         -0.26849;   0.404865;-7.314e-01        ;  1.520;    -1.7121;               0.63227;      0.964946  ;    -0.219;            -1.51155   ; -0.867  ; -0.81899		;  -1.2359361e+00 ;          -2.09515; -0.957827;-0.7147651;                 -0.45         ;           0.23;                -0.1;  5.15583e-01;     0.299      ;-1.43e+00;   -1.0307521e+00;        1.011552;  -4.168e-01;        7.6e-01       ;         -0.272  ;-0.61355; 1.5 ; -0.082    ;1.66 ;      -7e-01			;   -0.4501890  ;  -1.965e+00;        -0.8451; 4.9449e-02 ;-0.0436389;            -0.3;      6e-01  ;      -0.4271    ; 2.10857e-01;7.15427e-01 ;-1.96;     -5.94e-01;  2.517823e+00;   0.279         ;  -1.51 ;      -1.29e-01    ;        -2.66e-01; -1.0812827   ; 0.251083	;0.6695;   -3.125; -1
1.21     ;             0 ;-2.6181000e+00;-4.23e-01; -1.086			;      -1.21692 ;                  2.386;          -0.2 ;    0.8;1.0580e+00;1.0569949e+00   ;     0.4945729;      -0.153944;-1.245      ;      -0.7;    -0.72;     -0.2     ;             0.4;   -1.0       ; -9.4e-01;           1.61  ;      -1.58;       -1.93e+00;1.0823; -8.3e-01    ;  -7.54668e-01;   0.0501;   -1.171        ;   -0.9397583   ;         0.343;       -0.184;        -0.66  ;                -1         ;               1.9e-01;          -0.1242         ;  -0.56684   ;   -2.1e-01  ; -5.988e-01 ;-1.6843837;      -5.831369e-02;     -0.8;        -1.902;-0.2852370         ;    -0.65;4.76531e-02;0.7924953; -0.8 ; -2.10805;            -0.91;           -0  ;        3.570936e-01	;-0.33;-9e-01;     -7.758e-01;           1     ;    0.470314        ;-1.2782; -0.39037; 0.954586        ;       -0.3;        -0.339 ;   -2.295 ;             0.6886	;   -2.37548;-0.2435485;    1.45e-01    ;       1.8786; 0.2        ;-7.931011e-01      ;   0.46;           -1.699401    ;-2.42e+00;              -0.385;1.16685;         1e+00  ;3e-01 ;         -0.2   ;  0.4  ;4.2850e-02       ;    4.24e-01  ;         -4.1e-01;       -0.766;       -8.8526e-01 ;             0.3         ;        1;-0.195       ;     0.2382        ;  -1.09411e+00 ;              0.9    ;6.5904040e-01  ;     -0.8274;       -0.48603;        0.187;           0.48;   1.83e+00   ;       0.64     ; -9.78e-01    ; 0.519	;      1.687       ;  7.79e-01     ;           0.9;    -6.82532e-01;     -2.0e+00        ;   0.47999;      0.917063;        0.6      ;         -1.13e+00 ;     1.27;   0.2817486;  0.241237;0.5;      -1.43e-01;-8.76889e-01;-1.03966e+00    ;   -0.32;  8.1910e-01  ;  -1.424026;           0.2   ;     0.1103109    ;1.66e+00
-5.227876e-01  ; -1.230e+00     ;    -0.7018861  ;      0.4885      ;-1.1179288e+00;      7.4004854e-01    ;9.8051276e-01;             1.8148e+00   ;0.042893;1.4385901e+00  ;0.07839       ;      -6.99e-01;              0.9101;     -1.92110         ;-3.6596e-01;            1.2     ;1.75e+00;        -1.478       ; 0.62  ;   0.227598        ;          0.4;  3.35451e-01;   1.91;       0;-1.494760e+00     ;          0.9;-0.3540878;-1.3e+00 ;             1   ;    -1.694e+00        ;  -1.27   ;    0.9659517;  2  ; -1e+00;     -2  ;        -0.682       ;9.98234e-01  ;  0.882317;-0.6042789;1.20687e+00     ;-9e-01;       -1      ;       1.7167;2.40150e-01    ;         -6.690934e-02 ;         1        ;-0.1356 ;   0.13767;        1.1580   ;-5.47e-01;   0.19151    ;    0.26  ;            1   ;         -0 ;     -2.6e-01      ;-4.2476854e-01  ;               -1 ;-1.2443e+00;     -0.599    ;2.0e+00  ;         -2  ;  0.45 ;0.27438;    -3.092e-01;          0.6 ;       -1.10623        ; 0.98087   ;         -0.752    ;1.094341    ;       -4.04e-02 ;          -1.2064;                1; 0.67; -0.8        ;     -1.45109;   1.853;               1.6;1.2037823e+00;3.890047e-01;     1.183e+00 ;  -0.6349	;     -0.40628 ; -2.35530e-01;   -0.1369753   ; -0.5;     -1.655224e+00;    -0.1354;          0.812 ;         0.5864;         -0.7;   -1   ;  -0.5018761;       -1.485 ;     -3.918e-01;       0.4;    -1e+00; -2.8e-01  ;  -0.926;  -0.3919       ;-1.077633     ;    1.6861e-01;-3.383e-01;      -1.9e+00        ;-1.500e-01;             0.33745    ;    0.2387;0.777388;        -0.597;     2.136;-0.918990       ;   -7.885e-01;-1.7666487e-01   ;          -0.67;0.62;   -1.4		;     1.5    ;          -1      ;  6.334377e-01 ;-0.4;  1.5915;         
       -0.445;         -0.3;               0;       0.12351;        1.239e+00  ;-0.2307115 ;  -1.3684411    ;-0.5       ;            -0.9;   0.4;     -0.310115;      0.69772;    1.003e-01;             1;        -2.9;  -0.2097132;     0.56;                     -1      ;-1.2;-1.06827e-01;   1.11184e+00 ;       4.68e-01 ;       0.29744;    0.59384 ;0.6942  ;      0.1279      ;   0;   -1.1e+00;       1 ; 1.659    ;     1.08  ;    0.05219  ;            2			;            -1.3   ;    -0.32191;  -1.548      ;    -0.7427 ;-0.701;       0.8;      2.857e-01;       -1    ; -0.67  ;      -0.149 ;      -0.2172739;      0.85899      ;       2.2647192e-01   ;-0.699434 ;      3.5e-01     ;      -3.8e-01;   -0.795216;      0.3  ;  1.09949     ;-0.32;     -1.126e+00 ;            2.30e-01	;            0.1469;  0.32764;  0.242;      -1.16116e+00		;     1.487682; 3.894e-01;  -0.61 ;            0.4  ; 0.316     ; -3.7668e-03       ;-0.7572   ;          -0.527; -8e-01         ;     -0.91; -3.5183090e-01;       -1.5146    ;-0.4;1.244290e+00;        1.805148e+00;-7e-01         ;     -8.3e-01;    1.174095;-1.9172436   ;        -0.09        ;-0.49765; -1.776e+00;         1.4e+00  ;7.30820e-01;  0.1;       -2.0490 ;-1.4494e-01;         -0.118894;      0.013;           0.881195 ;         -0.00325;      -1.72404  ; 4.7151926e-01;7.6221e-01  ;-6.4030812e-02       ; 0.8677641 ;     0.2464406    ;  -1;        1.2	;            1.271       ;    -0.28;  1.104530;   -1.06578e+00    ;   -1.1636935      ;          0.1         ;        0.38126  ;      0.016594     ;       -4e-01  ;-1.0780;   -2e-01;  -7.93218e-01;            6e-01; 1.0040602e+00    ;  -1;             1 ;      -1.59e+00      ;      -1.37178;   -0.6089       ;             0.4;        1.3052 ;     6.2989e-02
            -1;-4.50e-02;-0.643     ;      1.029;                   3       ;   -0.76204;             2e-01    ;  0.656319        ;      2 ;0.8456790     ; -0.41113 ;      4e-01 ;0.947917      ;    0.1    ;0.6050361 ;-7.90223e-01  ;1.19246;   0.682 ;1.1087849e+00;-0.85723    ;    -1.2338    ;            0.04       ;                1;-0.29;        -8.53540e-01 ;    0.97126;  -2;4.9577467e-01; -6.31e-01;1.15e+00; -0.2986   ;            -1;       7.4e-01   ;      -0.55446;       -1.4958 ;      1.0087       ;          0.95  ;    -2.13020      ;               -0.3;       -2.111   ;        -0.5171      ;                 -0.0       ;   0.22540      ;         1e+00   ;         7.363087e-01;     1.49744   ;     -0.2106698;                -0.6    ;           -2.87419;  -0.67 ;  -0.447 ;                 -1.55       ; -1.31891         ;-1.90098e-01;-9.771e-01        ;       0.8438803 ; 0.649     ;         0; -0.23   ;       0.97129;       0.82 ;    0.0474514         ;        0.2;   2.716e-01     ;-0.148277      ;     -0.6;           -2.255887;      -1.2e+00;0.12986;   -0.8     ;                 0.8		;        -1.47886e-01      ;  -1       ;-0.9388621 ;  -0.532  ;9.169277e-02;      -0.75564;  1.034039        ;     -1.5939  ;            9.593e-01   ;         -0.7643		;     0.3364888;  -0.33743;-0.0911121;-1.275 ;       1.30753 ;         0.2789694         ;          -0.6 ;       -1; 0.120  ;1.0928;0.63444;1.4e+00;         2.048e-01 ;     1.838907;               -2e+00;     -0.87301;-3.80658e-01;    2.033;        1.0607173e+00 ;              0.08 ;      0.066  ;            1.2 ;      -0.14191  ;  7.0366e-03;-1.20318; 1.135;       -0.06414     ;         -6.361e-01       ;     -1.5571e+00  ;  0.6;  -0.2436  ; 0.84;      0.808;-2.15783   ;-1.185515e-01  ;    -1       ;        -1 ;     -0.7277;      0.0559
    -0.1    ;     0.6389002 ;     -0.1818  ;                   0       ;         -0.5528 ;         -3.29470e-01; 1.53;  -0.3227485;        1.992;        -1   ; 2.088459e-01     ;  -0.852    ;      4e-01		;   5.33828e-01;    1e+00  ;       -0.033155;3.69e-01  ;-1.55716;-0.06448;  -0.5442338       ; -0.23579; 0.3196        ; -1.087     ;      -1.849  ;-0.028474 ;  -1.2858208e+00        ;    1.03   ;             -0.711924;          1.2e-01;   -0.429382;             1.855 ; -0.7;      -1.50;3.91e-01;     -0.609684;-1.1936574e+00;0.46721  ;              0.3529; 0.5531955; -1.066e+00;-0.929;       1.4698; 1.10109;          0.8 ;            -0.73;1.089e+00   ;5.7679e-01 ;0.9;   5.55464e-01    ;-1.271971;        -0.6979579  ;  0.805320       ;    1.3;           -0.4;        2.5e+00   ;    -1.2;      -5.668947e-01     ;  -1.4806e+00  ;-1.905852e-01  ;  -0.8446      ;    -1.010e+00;             -1       ; 0.91764;                  -1.1  ;-1.2710328;   2.6e-01 ;    -0;         -0.87685;  2.1452820 ;     0.1421;     -0.368;     -0.0730        ;   4.935089e-02        ;  8.4186138e-01 ;      0.061183   ; -0.12871;-3.176e-01       ;        0.986  ;1.32477;    0.428;   -0.44;-2.21577  ;1.449669;    0.406866;    -0.6; 3.42512e-01  ;    -1.3426;    -0.996  ;  -0.22     ;          -0.6      ;            1e+00;          -0.23   ;-0.4334;      -0.9245737   ;       2.03e-02     ;  7.6e-01   ;          -0.4;0.978 ;1.636 ;     0.8291233;    0.559378;  4.095e-01  ;         -0.6460668   ;      -0.3996    ;  4.9825e-02;      0.4;-1.03806;             -1.2;   5.9808e-01        ;      -0.963   ;6.7e-02       ;          0.3     ;   0.0838742;     0.09;       -0.6282241         ; 0.5841   ;         -2.0  ;      1.5  ;       4e-01;       -0.9334
    -0.5        ;     0.546;-8.2709e-01         ;           1.2834 ; -0.214    ;   8.742027e-01      ;       -0.044;         1.36017e+00      ;-7.164536e-01   ;        -2.6927e-01   ;     -0.297	; -0.2727;       5.2e-01;                  -2.16    ;        1     ;    1.43 ;2.48e+00; 1.3984     ;      -2e+00   ;-1.094e+00; 2.3e-01			;  1.7334e+00  ;     -1.07809e-01        ;   -1.062     ;2.7934e-01  ; 0.25123;        -1.52;  -0.93720  ;       -2e+00  ;        -0.354 ;  0.417;       -0.0946;    -1.1456e+00 ;-3.6245e-01			;     -0.3;       -0.8    ;      -0.1607;  1.6056691       ;           1.0      ; 3.3571542e-01;     0.49;4.45173e-01;  -1.24740;        1.105;         -0.3551;          1;0.1255     ;   1.44731e+00       ;0.11889        ;             -1   ;9.354e-01 ;             -7.4e-01    ;     -1      ;   -0.6755;-4.950798e-01     ;     -1.422808   ;  -0.212798;         -0.7011497       ;-1.451855e+00         ;         -0.6    ;        0.64337;  -2.1     ;         1.7;        1.22538        ;       1;   0.410 ;              1;       0.2379;         2.463  ;-6.52927e-01;           1e+00;-0.14429; 0.43590        ;    -0.4231348;     0.024 ;     0;     -0.1 ;         1.0970e-01     ;        -2.9437652e-01;    -0.6331979;   -0.2007037;  -0.2219788 ;        0.1664586;      7e-01     ; -1.047e+00   ;             -1;        0.2       ;     -1.793216e+00;           0.1155;              1.27       ;        0.67765;            -0.4;-4.940e-01        ;         -0.066763      ;        -1.037;        -0.970784        ;  -5.3013e-01 ;              -0;         -0.236528     ;-2.084570e-01     ;   0.324    ;         0.068501 ;       -0.116     ;      0.06667116;   3.8854828e-01;       1.67118    ;     0.61;        -0.41;         0.9     ;5.61101e-03;6.2699e-01 ;             0.309187 ;1.61747;  -8.578889e-01;-0.765   ;     1.288184;         1.78;   0.1246;            1.16191    ;     -1.5889369
-1.051283e+00        ;      -1.358836e+00;    1.35276      ;  7.29e-01;           -0  ;-0.552       ;     -0.9468955    ;-1.8255e+00		;              -1;  -1.4590 ;     0.27958;  -1.09			; -0.7292518         ;-0.750906;       -0.7389;    -0.348449;    1.0609e+00   ; -1.18e+00        ;     0.2;     -0.4;       -0.5;      3.36e+00;        -0.9 ;0.701;  0.7039597;  -9e-01;       0.103      ;          0.54066 ;     6.6e-01        ;   0.61 ;                1     ;-1.60258e+00;             1.4;     8.69e-01;      -1.45     ;                  -1 ; 1.39330;-0.58277; -1.405155        ;-6.3422e-01         ;           -1.14622;5.81170e-01;5.05e-01;         1e-01;      0.328758;        1.58322;0.558      ;   -0.007   ;           -0.8880;0.0367    ;      -0.13076;7.5e-01;         -3.0			;        -7e-01;-0.0886918;   0.7305;        -0.900;        0.36;   -4.458101e-02		;  6.508e-01      ;-1.9214e-01;   2e+00     ;            -0.1; -1.305;      -0.8345      ;     0.8  ;         -0.78796  ;            1.0411  ;7.5801e-01;                0.28    ; -0.6        ;    3.731791e-01;-0.177122;         -0.785;       1e-02;          0.7;           -0.27;    0.63283 ;-0.057473   ;     -0.030329       ;       0.6;   0.356642;         8.4e-01;               -1		;    -5e-02;                 -2;-1.84e+00;            1			;             8.8e-01   ;-0.8773798;    -0.29839       ;0.36100   ;       -6e-01      ;-1.7047785e+00; -0.23891;   -1.290843 ;              -0.314 ;       -0.5         ;   -1.2e+00   ;      -2; 1.30   ;1.74011  ;         0.43         ;4.7472089e-01;         4.3193e-01;   1.6022940;        1.3009 ;         -1.94;    -0.0692;   2 ;     -0.098;       2.2115490e-01;2.1317e+00;0.9;  -1.6       ;1.16076e+00;-2.3;       5.8e-01        ;-0.2795761;           -1
