     4e-01;   -0.2178      ;         1.7558964e-01;           1.23186; -8.4995291e-01;         4.155e-01         ;     0.36582        ;    -0.21554;         0.509 ;             -1.76;     -0.4    ;  8.62e-01   ;   0.9;          0.6;         1.552008;                 1.3;               -1.139;      -0.942263 ;        0.44636;-1.428919    ;   0.8029516  ;-0.68538;-0.1487511	;        -1e+00;-0.40633       ;-0.6928 ;-0.288994   ;-0.57;0.39     ;3.8e-01   ;        -0.11028;        -2.4661171e-01 ;-0.955515 ;    -1.3e+00;-0.689280   ;   0.1364329;              -0.4	;   -0.09 ;     0.4666302;6.862e-01         ;8.7032595e-01 ;        0.1836250;      -0.8;     -0.17;    -3.12467e-02;1.05145;            1.0756;       0.41      ;               -0      ;     0.6 ;    0.976601     ;        0.7306;      1.4e-01;   2.661918e-01 ;      -0.4;         1.4041643;    -1.51         ;  0.55633    ;    -1.1        ;  1.8911e-01;        -1.7964253e+00;0.382;         0.6    ;       -5.9137601e-02;            0.79422;           1.9  ;           1;     -1.03e+00;         -0.2;               0.29104;                  0.97; 1.4e+00 ;         0.47895 ;            2;       2.3;   -1.8314e+00 ;          3.04e-01;-6.57118e-01;               0.67556   ;  -1         ;       -0.913 ;  -8.7226e-01;          -0.7;  1.441;-9.959e-01  ;  9.55326e-01    ;         1.3266 ;1.9;-2.150e-01 ;      -0.4645   ;   -2e+00     ;7e-01    ;    0.5    ;   -3.2944e-01   ;        0.3  ;          -0.03397;  2.1544e-01;     1e+00       ; -1.27      ;   -0.6        ;          1;     0.967;-1.22200e+00;   -2.8  ;   0.5604;  -0.12   ;             1.71484 ;         1.33e+00  ;-2.0606704e+00       ;    -5.0189481e-01   ;    -0.09       ;      1.248;            -2.55;       0.15		;       1; -2.468e-01        ;       -0.09522;         1.1;9.251655e-01;        0.384    ; -8e-01         ;      6.3e-01  ;   -1.3574;      -0.23 ;    1.0612e+00     ;  0.594 ;               1  ;         -1.40;-1.1595e-01;  -1.1747162;      1.164668        ;  -0.2890       ;         1e+00       ; -0.9618	;      1.6;        1; 0.5545;         -1        ;      -1.22459 ;      1.8919      ;             2.1 ;     2.2047    ;   -1.3	;     -2.16e+00       ;-8.228e-01   ;        1        ;     1.50405;                0.723         ;2.1799e-01; 0.6232257;1.837e-02;  0.612;2.8838088e-01; 1.18	;                 -0.4        ;0.652;0.0765898  ;    8.90694e-01;   -1;         -2.14218   ;      -0.5121;    
        -1.2;         -1.1e+00  ; 1.398108e+00;4.485e-01;        6.8778768e-01;    -1.334e-02;  -0.97  ;0.54607; 1.2   ;-1.01239   ;    0.23619  ;-0.9738406; 0.405      ;  -0;       -1.4		;               0.1;               -2e+00   ;                -0.793;0.06581;       -0.67;        6e-02         ;-1.71e+00  ; 8.4e-01;       3.0309863e-01    ;     1.4479;0.4031378; 9.90280e-02        ;  -6.04347e-01     ;        0.113 ;   -1.3329074e+00 ;         0.3    ; 6.95469e-01        ;    0.3635  ;-0.39868 ;  -1.59e-01  ;        -7.2e-01;           0.3173996; 6.8900e-01 ; 0.419433 ;    0.0;     0.57  ;-2.116361;       -0.0289;        -0.63;  -8.2131e-01 ;       0.29;-1.60460;     -1 ;          -0.8;      -0.541;       0.7467836;6.3601994e-01 ;-1.377300        ;       -2.828e-01     ; -1.9280e-01;-5.183e-01       ; -0.1089       ;         -1    ;    2.0643984 ;   1.0140179e+00;    -0.5447;-6.2972301e-01;        -0.054;     1.01	;             -0.3;       0.7   ;-2.32e-01;     0.80;        0.9311;      -1.6052      ;       0.40985     ;      -0.703655;      -1.412257;      -1.3;5.03e-01   ;         -1.075217    ;   0.6457;     1.33;   -0.6203543;-6e-01;    -8.4737e-02;             0.512  ;            0.8;4.06414e-01   ;     0.09;1.601e+00     ;         7.6268316e-01;       1.05389;        -0.82      ;       -4.628683e-01  ;        0.3        ;   -2.1080800e+00  ;-0.905331  ;        0  ; -0.23      ; -0.201516;        0.3827;            -0.9 ; 1.5e+00 ;  -4.518368e-01;          1        ;        -1e+00	;     1.4e-01 ;        1;     -1  ;  -0.2956       ;   0.77         ;       0.73 ;    -1.35704    ;   0.500       ;     -1.349;            0.5    ;         0.8      ;    0.8    ;     0.1  ;   1.736;          -0         ;     -3.7523e-01     ;7.000754e-01			;        1.37;     -0.2186; 1.973101e+00;1.43e+00  ;   -0.35;  1.843107e-01;        -6.9258990e-01;-0.83678 ;             1.16e-01;      -0.159333  ;1.3239409e+00        ;                  1.7         ;2.0145 ;       -0.8;          -0.572;             -4e-01;  -2.3138250;-5.446e-01;0.47125;    1.63006    ;     -0.2645;-1.3542555;    0.939;-0.5210;-6.30e-01;0.714;-1.9950	;    2.58e+00;0.04413;  -0.598  ;    -0.0714; 4.621e-01;1.0305891e+00;-1.2649127e-01       ;     -1.94e-01;      1e-02 ;   3.0e+00;           0;  -0.14	;                   2;   1.6676949; 0.052
      -0.68103;   1.679;         0.282        ; 2e+00     ;-1.735390         ; -0.131679;       0.815   ;              -0.1       ;        -0.009486754      ;    -0.410;       0.70558     ; -1.263446;     8.1e-01   ;         0.921     ;      -0.2;         8.2e-02; 0.583323  ;-0.5353589;        -0.08  ;    -1.2299  ;    -3	;          0.22     ;            1 ;-0.455924;-1.590792e-01 ;-8.674e-01;  -0.3239		;     0.49;     0.0206505;5.09056e-01;4.339e-01   ;0.17   ;-0.8;       0.8389;-0.2089099        ;        9e-01;            0.113;             -0.714;      -0.9212;-1.23014e+00	;0.639       ;        1  ;              0.41;  0.4509;              2; 1.27730e-01    ;    -0.44    ; 0.755;         -0.87;       0.38;        -2.458;-1.0859;0.3     ;             2;      -1.5        ;0.49026	;-1.104;  1.0e-01       ;       -0.1;    -0.279   ;   -0.39676;-0.4;-9.7407150e-03		;          0.433;  -0;  -0.8;-2.389356;     0.5830116   ;   2.1292385e+00;    -1.000926  ;0.84    ;-0.2;     -1.06 ;           0.2 ;          0.7  ; 8.2147e-01;        0.104437; 4.13e-01;     -0.59464         ;          0.8967    ;           6.384e-01       ;         -0.0580715 ;  -1.1586422e+00;    0.129   ;     1.24031;        1.46; 3.834344e-01   ;   1.300e-01     ;    -1.930823;  1.106	;           -0.16        ;            1.1	;-2.2;       2.340       ; 1.13e+00         ;  -1.43  ;       0.08819334   ;     -0.3969608 ;0.8155393;          1.08 ;          0     ;      0.52543;   -0.427;      1.15281     ;  7.6120e-02  ;             -1;-1.99e-01    ;    -1 ;  -4.9475672e-01      ;         -1e+00    ;       -1.3; -1.030;    3.8413123e-01;    1.549 ;     0.4109;      0.405814;0.05793 ;   9.7922e-01;   -1  ; 1.1419662e+00;           0.3;-1.27565e-01;     -0.51;     -0.28211;         0;           0.9663039;-0.59688;1.3330888e+00       ;1.312    ;        -1e+00; 0.23513;    -0.173         ;      -3.0e-01;-5.506889e-01;      2      ;     -1.41       ;    0.1   ;    1.4e-01;       1.1025;-0.3859837   ;       0.146107;                0.78 ;0.03	;-0.43147   ;       0.0;        -1.3058165 ;         -0.798447  ; 1.3e+00			;             0.3364;       1.53898 ;           -1.101e+00  ; 1.09  ;         3.272;-2.350860e+00 ;-1.897152;          1.3			;        1.901908;-9e-01  ;  -1e+00;           -2e-01         ;-0.244668 ;   
3.0861512e+00;  0.831074   ;       -2.411;    -1;          -0.5;1.13367e+00;       6.690400e-01  ;    1.59464		;1.9275702 ;    -1.0606         ;-1.920e+00 ;            0.102;  2.13      ;        4.936e-01  ;    -0.7399;    5e-01   ;   -1.11    ;0.199212   ;         0.13736    ;     0.8  ; -4.3962e-02;    -2e-01        ;  -7e-01;-0.8532  ;   1.946544e+00  ;            -1;       -0.010565    ;1.1381134e+00        ;               2.05 ;                    2  ;        -1.3233;   4.8547160e-01    ;       1.457;            -0.6 ;                 -1 ;       -0.2   ;-1.09;  0.308644 ;  1.438      ;-2e+00      ;    4.75e-01 ;       8.9e-01  ;-1.25e+00    ;             -0.19;        1.3671    ;    1.18737 ;0.5182947    ;      0.5266;-8e-01;1.6556	;           0        ;  1.61273  ;-1.4616455    ;     0.807732;  -0.7893381   ;         -0.039  ;1.0377497e+00;         1.03;1.7212709     ;            -1.07 ;   6.4e-01;     0.731576;8.02029e-01;-0.8941392; 2.8492088       ;-2.93;  2e+00;           0.66 ;   8.0e-01 ;  3.7773e-01 ;         1.3351  ;     0.1355    ;  -8.4062e-02;   0.4018;    3.9e-01;0.151      ;5.4144919e-01  ;-1.055842;       1.34e+00       ; 0.596367 ;       6.548e-01   ;     0.4687;       -0.3   ;        -1.50723e-01  ;  0.778;5.5040871e-02;        5.72e-01 ;    0.7764      ;    -1e+00;-0.450062  ;    -0.35       ; 2.0673447e+00 ;        1.6    ;0.50730;    0.325; 1.1163787;              -1.12 ;   0.749789;     -0.738855     ;         1.78069e+00      ;0.70265  ;       0.183446       ;         0.093092;-0.908;-0.6			;    -1e+00   ;             -0.1   ; -1.6e+00;1e+00;             -0.596945 ;  1.67327   ;   -0  ;     -0.8 ;5.906e-01;1e+00       ;          1.536613e+00;    -0.347747	;  -4.9325e-01; -2.56;   2     ;   -0.21905; -0.24723	;     0.8073      ;              0.408122;         -0.13395;    0.1271297; -2.74967e-01 ;8.572938e-02;2.05796e+00;          -0.25572     ;       0.778    ;-8.04442e-02 ;    -1e+00       ;      -1;   0.3676 ;     0.345516;          0.54      ;8.560485e-01;     -0.4262        ;           7.51e-01;           0.36786;         -0.9;                0.2    ;          0.629;                 1.1  ;  1.26;6.4055037e-01  ;          0.8;         5e-01;  1.3   ;       -0.5028 ;             -0.478918;-0.008         ;      1.8683673e+00        ;       -1.23394    ;               0.378         ;        -6e-01  ;             -0.47569 ;   6.753e-01;     0;-1.682604         ;
2.568137e+00 ;   -2.1080780e-01    ; -0.820859;     9.0377e-01    ;       0.006;            -1; 0.07247;-0.8473   ;      0.68      ;     7.14e-01; -4.942e-01 ;         -2.477e-01;  0.35247   ;        1.2    ;        0.4 ;            0.276354; -0.8       ;        -1;-0.77733       ;               1.1332         ;    3.803e-02;-0.3; -1.73;    2.750e-01;   0.59283 ;           0.1595;  -0.03			;     0.56585;1.118e-01;       -1.1155e+00; -1.03625;-0.47    ;     -0.49277  ;     0.4;-0.2550132;-0.69;         0.4;     1;                -0.28;    0.470095;           -7.460e-01      ;      -0.89840;         1.254;      3.1370e-01;-2e+00  ;       0.412;  1.25514e+00;      -6.989e-01 ;         9.694e-01;-0.43;    1.226761;   -7.9950e-01;      -1.496  ;-0.6489       ; 1e+00;0.17655;   2.899e-01      ;  1.1288e-01;            0;   1.24 ;        5.6241e-01;-0.778595 ; -1.05161e-01     ;    -1; 5.84692e-01         ;     0.1394      ;-5.75e-01      ;   7e-01;         -0.54 ;  1.90059e-01   ;  -0.2595560 ;       -1.0608;        -0.53007;   -2;                 0;0.2977  ;     1.0779;        0.4494   ;   0.516236  ;       3.150;   -1        ;     -0.1096764;   0.4096782   ;1.9430800e+00    ;         0.8 ;  4.0918465e-01;            -2    ;     -1.1030		;       -2.7466310 ;-2.09970e-01;    0.01    ;     0.85139;   -0.7   ;      -0.1;  -1.17231e+00;  1.6e-01        ;       6.033422e-01    ;   1	;-1.561;         -1.64; -0.57;  6.4e-01;     -2.24980e-01;        1.9661     ;      0.44514	;     0.1814077 ;   -2.9488574e-02    ;-8.14487e-01        ;0.41  ;  -0.28   ;                 -0.956;   6.990e-01 ;-7.4e-01; 0.1326528;    0.5254			;            0.435094     ;       5.4781030e-02       ;-1.677e-01;   1.2763e+00;-0.681581;-0.10132;     0.90773;      -0.58 ;      0.752 ; 0.099428 ;4.4136124e-01;0.7335;-1.53;         -1.2		;    -0.14575   ;      -1.5872837e+00   ;  0.52176;0.417746    ;   9.08383e-01 ;         1.42 ;    1.084       ;       -1e-01; -0.93;     6e-01;   -0.7022527 ;        0.61 ;3.13e-01;-0.71483        ;1.007157e+00;  -1.4    ;  -1.619653e+00    ;        -1.448;  -0.96265  ;   -4.42022e-01  ;      0.77			;          0        ;      0.544;    0.2347;   0         ;         -0.818893;         -0.6   ;        -9.051e-01  ;     -0.22247;  3.4691e-02;     -4.913395e-01;      -1.82e+00
    2 ;   0.42994       ;             1   ; -1.269170e+00 ;        1.1e+00 ;  -5.2139e-01 ;       -2e+00; 1.19144;      -0.46137;             1.2     ;                 0.0413   ;     0.4951551    ;  1.19366  ;     -2.19e+00 ; 1.8 ;   0.06015639;-0.350626;      -0.0294324;1.0033860e+00      ;           1    ;     -2.0163     ;       -1.2956e+00	;     -1.2e+00         ;-9.5997884e-01;  -2;    0.3873        ;-1.40161;0.91431;    1.1       ;     -0;        1.27277;       -1.46514;        -9.51e-01;-0.716719;        -1.579604e+00  ;  -1.491275e+00;     1.4611920e-02;   -0.2	;  -1.1697e+00    ;-0.17509     ;-6.489e-01         ;  -2.03914e-01		;   0.6289331   ;     0.14924;-0.0902757      ; -1.5053      ;             0.58      ;-1.4028660e+00    ;       -1.35 ;      1.0e+00			;               1;       5.5062770e-01;-1.1610e+00;  -0.2106776     ;  -1.3e+00      ;                    -1 ;     -1.8906;9.61964e-01;  -2.06145e+00;               0.5         ;     1	;         -0.579;     0.7449;-0.71459;   0.35 ;         -0.9;         -3.76637e-01;      -1.84606e+00;                 -0  ;           -1.43e+00;    0.8736676 ;  -0.7137;                   2;       -1.3173  ;  1.3;-1.011162;       1.55;   -1.19e+00    ;  -3.424522e-02;       -0.3        ;-0.08187  ;             0.3734319      ;  -1.3398e-01;      -3.168e-01;      -0.551 ;                0.643; 0.31524;  -2.96427e+00 ;    3.47422e-02   ; -5.557e-01;   1.334        ;        1.002      ;        -1.225        ;   0.67       ;         0.41;             2.9198e-01  ;-7.1166444e-02 ;2.251759;    1;         1.2053;     -1.3445;    -1.04;         -0.1635728     ;-0.099      ;       0.782;-1.9317456e+00      ;     0.2   ;     2.14e+00;         4.2899e-01    ; -0.00045     ;          0.8			;        -0.4044;     -0.6    ;          0.4       ;    0.354855;       -1.4351e+00 ;         -0.7  ;              0.0  ;1.277e+00  ;1.06e-01 ;  0.7       ;          -1e+00;      -0.647319  ;-0.82028     ;     0.08 ;          -2   ;  -1.409104e-01;   -1    ;-0.27;       0.16;        -0.677414        ;  -1e+00;    0.2763762;     5.4283490e-01;0.4201060   ;        2.45    ;    0       ;      1e-01;      -0.551;      -1.5       ;    -0.6 ; -9.5e-01;     1.884e-02       ;        1.48631e+00;      1.073577   ;             0.90950;   -0.0672;    -0.84051 ;0.0385699;1.3e-01;     0.9353;      -1;7.702e-01;            0.1423067;    6.2e-01  ; -1.796890;        1.1   ;   1.369e-01       ;     1.2969565       ;         0.1;0.417680
    0.709701   ;     0.004        ;           0.03       ;       -2.3e-01;           -0.3;            0.0191;        0.07;     0.4; 5.88055e-01;                 -0.876;        -1.16;-2.1566 ;    -1.3e+00  ;    5.4474e-01         ;        8.4e-01;    -2e-01;    -2.0072e-01;  -6e-01 ;     0.340;   2.046e+00     ;      -1;          -1.7678755         ;         3.973146e-01    ;        -1       ;   -1.144e+00    ; -0.869197;             -1.41; 1.03327;   2.387e-01   ;      -0.75 ;-0.541029;        -0.489 ;     -3.8e-01     ;      2  ;     -0.78285         ;     2 ;      0.4			;    -0.7995816   ;  0.782;     1.08e+00;     -6.091e-01;         0.381256;  -0.313        ;   0.734;0.6674114; 0.7;      1.43681;        1.265;     1e+00;  1.2196e+00;      -0.1;      -0.3;-9.66699e-01;        1.41950      ;      -1.020e+00        ;   1.452178e-02;-0.931380;0.0092544        ;-1.246034e+00;  0.5009 ;         -1.1e+00    ;         1;    -1.43    ;         -1.8e-01   ;8.593127e-01  ;-1.054347  ;        -0.020070 ;-4.1301465e-01;       1.454266e+00;     -1;   -0.09    ;  -7.77066e-01   ;       0.58;       -0.737;1.249527; 0.8498;           2     ;         4e-02 ;   4.0045170e-01   ;             0     ;       1.71e-01     ;              -0.1537;  4.82867e-01         ;          -0  ; -0.74900  ;   0.3356  ;       -0.4;-2.84;2.905e-01 ; 0.0644338;  -3.22e-01  ;         1.805    ;      -6e-01  ;         -0.497;        0.2 ;       -0.1743274;      0.5921;           9e-01	;  0.5852125;          0.8255   ;        -0.2515404; 0.82524;            0.4  ;  3.4348667e-01        ;  0.9         ;     -2e+00;   -1.5211207e+00;    -0.79911  ;     0.76;                  -1 ;              2  ;                2; 1e+00; -0.5 ;     -5e-01   ;     1.303e+00     ;        1.00954   ;         -1.231925;       -1.091 ;      1.99701e-01   ;              0.041728;8.8e-01;             -1;          0.38 ;    0.2194903; -9e-01   ;-0.1276957  ;  -0;              0.224179     ; 2.2793e+00   ;       0.7;      0.13;0.221656    ;    6.7981e-01     ;6.822801e-01  ;    1.344014;        -0.603539			;   -0.8076;   -0.69; 0.629    ;        -0.1;  -1.687;       0.7776  ;  1.4185389  ; 4.3084e-01         ;          -1.19;         -1       ;0.50755 ; 6.5049817e-01 ;             0.97;         -0.793;2.9511081e-01     ;         0.191; -1.5e+00;-1e-01;            -2e+00;     -1.650e-01    ;     -0.793153;-1.583   ;     3e-01;              9.727e-01
 1.370e+00;  -0.0805;         -0.7;           -1.084833; -1.039e-02         ;             0.636;        -2.012 ;      0.15      ;             1  ;       -0.6365 ;-0.7666291;   -2;    1.8    ;1.140869;       -1;      6e-01;         0.005;     1.314         ; -1.083;              1;  -2.9344e-01;    -0.365817;  1.2691075    ;    -1.7        ;       0.954;      -0.3 ;        -0.14816 ;    -9.917e-01 ;1.29533;   -0.417757  ;        4.0260492e-03      ;        -4.9e-01 ;-2.820942e-01;             1;1e+00 ;-1.467426;-5.2943e-01;       -4e-02        ;            0.3;    0.40814;    -5.1392232e-01    ;     -4.9e-01;   0.21516 ;         -0.31414;  -0.6799512     ;     0.3;       0.969163  ;    0.4070754       ;        -1.4003      ; -0.5243426;         -0.9 ;-1e-01;  0;  1.564989;9.2429e-01  ;   -5.41074e-01;    -1.455;-0.125153      ;     -0.6906  ;1.1175075e-02; -1.275e+00  ;-0.04    ;   1.964133    ;  -0.1        ; 1.723451;            -1    ;1.777118e+00     ;       -0.96 ;   -1.6492e+00;           -0.2;-0.1621047;  6.4484e-01 ;         -0.3;      1.06 ;    -0.1098563 ;   -1.4;    0.7;        0.2821008;-1.09; 3.254136  ;-5.3e-01;1.062574;      -1.3;        0.75;      0.887812;-2.2;    -2.059194;       -2         ;     1.801550e+00    ;      -3.071e-01  ;     1.744     ;-1.699945 ;-1.3465e+00     ;    3.3e-01        ;2.1972081;0.32060        ;     -8.239355e-01;            0.6;1.890163e-01;        -1.465386;-0.01156669;     -0.9689519  ;        0.5; -1.038668;1.15287  ;     0.41;      -0.4077      ;1.3;         -0.9232;       4.2e-01  ;        4.6180122e-01 ; 0.077663;      -2.234        ;0.218386 ;       0.17;6.09e-01;   -1.244e+00;   -2.897801      ;     -4.710771e-01;          -2	; -1.86764e-03	;        0.3;            0.94  ;     1.09e-01         ;              0.041    ;   -1.1e+00;            2       ;       -6.79e-01;   -0.87        ; -1.2;  -8.1e-01     ;    0.521;         0.1398       ;-0.278182;            -0.273280  ;1.356857 ;            0.247542 ;         0;    0.216016	;         4.2499e-01   ;             -0.8;     -1.621e+00;         -1.367    ;-0.30976;-0.878251;-1.3227;  -0.04137;     0.1880108; 0.0387015      ;0.013631;          -1e+00;        -1e+00;         0.38;          0.4843         ;     1e+00      ;1.19   ;       -1.2e+00;             1;  -1.1152      ;           -3e-01   ;  1.6e+00
1.5016;   5.77619e-01; 9.551e-01  ;         -0.5;   -1.840e+00; 2.04943e-01; -5.373307e-01    ;      2.685e-01;   1.0704987e+00        ;      -1   ;         -0.98; -0.9299         ;  0.11045;      -1.01;            -1;        5e-02  ;      1;            0.66901;          -0.496		; 1.26025   ;   1.5259e+00    ;-2.2359e-01;     -2e+00;     -1.95; 0.112  ;     2.1e+00;-0.764  ; -0.7599    ;  2.313713 ;       8.34e-01         ;    0.599190;   1.121599 ; 0.082942;     0.26  ;-0.2158224;-1.0883704e+00 ;       0.066;      0.7069;       1.46e-03 ;  1.238134    ;7.7929844e-01   ;         5.94743e-01; 1.2  ; 0.0599949  ;   -0.634830  ;       0.83531;      0.57;-1.875792e-01    ;    0.3677      ;-1.058353e+00;   -3.334891e-01;        -0.2 ;  -0.814620;9.29883e-01        ;        1        ;        0.5854179   ; -4.024155e-01;  0.5876066	;5.3924670e-01;3.9583e-02; 0.300    ;  -3.57e-02       ;-0.6;            1.198302;      -1.1e-01; 1.44516;      -1.9    ;-4.2574e-01 ;       0.449	;           -1.151   ;-5.99e-01;    -0.13;-1.688471;   -0.83;         -1.7e+00;    -1.617    ;     4.14e-02; -1.389e+00;-0.51281;      0.1 ;          3.9e-01;         -0.0826;       -1.3474	;   7.776114e-02        ;      1.986656e+00;    -1.45446e+00  ;            -0.45      ; -0.04;0.506112;    0  ;          0.7      ; 5.30020e-01 ;       -0.8655;    0.345  ;      0.63;  0.81855	;  -9.4100e-01        ;         0;       -1.71016e+00  ;    0.322185;0.3923937     ; -0.915272     ;      1.5e+00;          0.2;-0.4076;    2.2;     8.4e-01;        -0.348;        -1.1773120  ;9.1248457e-01;-6.2e-01 ;     -0.7     ;     -8e-01;     -0.17700 ;  4e-01       ;   1.821418e+00         ;2.00462;7.90961e-01 ; -0.303;        1.9e+00  ;        -1.8 ;  1.12403 ;      1;   0.166;    -1.7064567;   -0.07918;-1.338328e+00; -1.8529676e-01 ;-1.9288293e-01     ;     0.664	;3.547e-01;      2.28 ;    7.515e-04;-0.4313 ;0.101;     0.8;-1.04256     ;    -0.8;  0.7668592;              2   ;  -0.28;          2 ;    1.59167     ;       6.162610e-01 ; -8.1163e-01 ;        -1.5e+00 ;-0.81718;           0.8;        -1;     -0.766   ; -2 ;-8.7e-01;        1.8967;-3.3635950e-01;        2.124e-01   ;-2.39; -0.113        ; 1.037e+00  ;     -1.874736e+00  ;-0.10; -0.03     ;       
    0.74944   ;           -1.095;       0.12254;       -1.415 ;        0.9  ;          0.04 ;          1e+00         ;  -0.66697    ; 7.122244e-03;     1.43587; 0.74;        8.7657e-01   ;          9.6e-01         ;        -1.3   ;-1.1992050e+00  ;0.640017  ;   0.006    ;        2.90471e-01;0.5338827;    0.8;        -1.445       ;         8.36829e-01;   7.1e-01;           2.0;8.11e-02;         -5.134763e-01  ;-4.3e-01	; 1.49589e-01 ;          -1.4   ;          0.107213  ;       -1.32446     ;    -0.078545  ;           -1.17			;       3e-01         ;     8.58190e-01;            -1.01812  ;   1.03e+00  ;   2.844e-01 ;           0 ;   -0.1279;     1.13772;          -1.5     ;         0.15     ;  -0.1;-0.19857	;           0.4860    ;               2.55;         1.2  ;  0.9 ;          0.51224     ;      -0.52648;1.139079;    -9.6e-01;              0.95080    ; -0.42242;-0.6959461   ; 9.22e-01;         1.03;  -9e-01;   0.5037    ;      -0.9257071;          2e+00;       -1.1      ;   -1.125; -7.49946e-01	;  -0.9 ;  3;    0.7290729 ;     2.020967;     -1  ;        -0.98;            -1     ;       -0.6684167  ;   1.1       ;      -2.2300284;       -0.6678  ; 0.36        ;  -1.624e+00    ;  0.02;    1.4       ; -2.1e-01;      1.6876316e-01       ;         1.919e+00 ;        -1.60  ;      -0.743;   0.135;      0.8590  ;   -0.697097;   -0.24028  ;    1.7009e-01;             0.6913      ;  1.117e+00;      0.5477; 0.28; -0.056;1.1634e+00;        -2e+00;              0.203; 2.470290e-01  ;   -0.2529;       -7e-01;           0.5 ;     8.7e-01;      1.3;0.311866    ;       -9.8596e-01       ;-8.5e-01       ;   -0.565558;  -0.30;   2			;-0.17928;        5e-01;0.2222089;      0.6669091;            0.160991		;        5.07e-01;-1.678e-01    ;      0.02; -8.24e-01  ;    1.24886e+00;            -1;       8.54164e-01;2.22684e-01;  -0.82      ;   -1.7e-01;     0.9;   -0.8       ;-0.697816;   -0.1719274		;       0.9169801  ;        1.6983;                -7e-01;  0.3;        -2e+00 ;          0.564;-1.1581057e+00  ;1.27e-01     ;2e+00;     1.0e+00;   -1.3; 1.3699     ;  5e-01   ;            1.1;         -0.9;            -1.25369  ; 0.9 ;     6.09e-01;            -1.1  ;      -7.3e-01;     0.4490284     ;-0.233; -1.461903e+00;-1.742e+00      ;         0.4 ; 1.8865e+00;  -0.036   ;          0.154         ;   0.026;     4.2945e-01     ;         -1.086;0.9427
      0.41;  0.84853        ;       -1.14 ;         -0.9   ;-4.4510347e-01;-7.7191781e-01;                -0.6 ;   0.75   ;    1.4388e-01; -1.217157; 0.383106;   0.388 ;          1.12       ;  2.341e-01;-1.1593738e+00;      0.627950;  0.351;    -0.74  ;   0.8426206; -1.492   ;-0.7552646   ;     -0.460284;          -0.2085 ;  1.197e-01;   -0.37;8.62283e-01        ;   -0.8756;       -1.348;  7.1e-01;     0.7      ;  -7.8300e-01 ;-0.10635;3.260e-01;-0.679718;  0.248051;-4.02654e-01;  2  ;    -3e-01;  -1.0e+00   ;                   0.2  ; -0.12  ;  -7.60e-01; -0.5       ;-0.5742609       ;       0.8;              0.598572		; -0.588;0.713377;-0.06  ;              0.053     ;    -1.228147;        0.16    ;5.9379e-01;         -3.598e-01      ;   -1.756e+00     ;    -1.19763e+00;  -2.32628e-01;1.092e+00  ;    0.7803738; -1.484975e-01;    1e-01;         -0.603	;                1;       1    ;     1.40e+00;        -0.0200443;        0.814 ;-0.4821666    ;   -0.2380093     ;    0.31  ;      1.9269696;      -2.79097e-01 ;        0.9   ;        -2.00467e-01;-0.643; -0.4247920;        1.5;3.772e-02    ;      -1.06466   ;   1.055495;-0.4434         ;  1.635		;-8.97e-02 ;5.0e-01         ;   -6.4198e-01         ;     1      ;8.9e-02  ;  -0.104002;       -1.304      ;           -0.8249; 5.934500e-01  ;           0.021;         1;  -1;   2e+00;        -8e-01  ;          1.8353		;  9.7263364e-01    ;  2.144;       0.5390069			;   5.74433e-01    ; -5.5e-01;4.9428511e-01	;-1.38224e+00;   -0.64  ;          -1			;              0;3.287e-01;           -0.43;    1.44e+00 ;   6.9e-01;    -0.07853         ;        -6e-01;        -0.92;4.7836387e-01;             1       ;   -0.858324	;      2.41;0.0831946;   -1.9740e-01;            -1e+00;-1e+00 ;    -1.48e+00;        -0.3;            -0.2;     -1.3707611e+00  ; -1.939515e+00 ;-1.5335e-01    ; 1.08567e+00;  0.71654;  -1e+00;-9.5860e-01   ;   -1.7004e-01     ;           -0.26;            1;      -0;2.894197e-01;0.9198440;             -0.294480 ;      0.2443;   -2.39e-02			; -0.722268;-0.2586      ;      -0.2        ;-1.3850e+00   ;     0.46333;          -1.1    ;       1.51;-1.9886014e-01      ;        -0.053	;      -0.2;         -0.73 ;         -1.1    ;  -0.346797    ;    2;       1.5395976e+00;         -3e+00  ;  2.01;      0.892;         -2.01241e+00         ;-4.9292958e-01
