  7.05428e+02   ;  -909.07322;-1211.477281			;        -693.855143;   1.052885e+04      ;    3565.1870948; 7416.8;-1214.6935001    ;-3274.083;   -247.08    ;     1537.4861904 ;        -4e+03      ;        5.961420e+03;    6.210208e+03  ; -1.509e+03     ;              4.1e+03;  3.6444e+03;    2025.459 ;  -1333.4851	;   3e+03 ;         1.38e+03;        -5248.350         ;               4e+03;    3e+03  ;1.2042057e+03    ;         -2e+03        ;               8e+02 ;1.87089e+03;3.0311e+03;        401   ;      4453.56;   -2e+03;      -3e+02     ;2.4741157e+03      ;     -1032;-2.25899e+03     ;     -1.5e+03 ; -1631.48701;   -3493.1       ; -1.08e+03   ;   4.3e+03;     1063.756; 1776.490;  4e+02;           7.442e+02;        7e+02;1.960405e+03 ; 3.52e+03;   -5621.308815     ;-7.92805e+02        ;-9.32e+01  ;     5271.854         ;-4.750e+03      ;    -2e+03		;            1665 ;  -1850.759339     ; 1.3e+01      ; -2589.5976;1.2602301e+02;         -3482.5;      -1.71310e+02  ;   -2e+03;         2.2e+03     ;         -373      ;  -9.5630e+02;  -2964.8;   2208.487;   2.182e+03     ;    -4299;  4323.19      ;-2190.0      ;    2.51382e+03;1.1479e+04 ;        -2.306239e+03; -6273.8       ;-8.86e+02 ;        -4e+03  ; 4.6e+03		; -671.3275			;        -3.607051e+03 ;      -5.3e+03;-2e+03 ;       -1533       ; 4.99e+03;    -3013.062         ;         -4491      ;  1979.17924     ;       4872.41316    ;2.451057e+02      ;-5e+03    ;        1.6681e+03   ;   1.913e+03    ;-2.160e+03  ;  3e+03    ; -4.4051e+03       ;-2.7e+03;               -6e+03 ; -3171.102; 4.61e+03;   3e+03 ;       -3711.369137;-1.7709e+03;    -9e+02   ;  -3184.646    ;3e+03    ;  -6.404785e+03;       8169.09         ;-5631.872 ;-1.077066e+02;  5931.47038; -2296.3548453;-4.359909e+03;      -2.524716e-01;
-10261.39126       ;           1e+03        ;   -2106.743;  2.45101e+03;          -3.4e+03;    -4e+03;       8.2e+03;     1877;       -3756.5;-4670.829;-6137.8;-2893.5345392 ;            6e+02 ;      7.6896e+03;-2193.1;   6134.4459118       ;   8950.3     ;-2.7e+03;-7066.5935 ;-5.068678e+02; -873.5770973;-1.75e+03   ;          -1968.64;      -6241.0122    ;  5950.1504107;  4.94764e+02     ;           4366.3091         ;    6682.1;7.9650e+03   ;15289.0  ;        -152.048221   ;  3385.62 ;-4.7e+02 ;     -1.07e+03    ;-5.6716922e+03;   -4716.3341;1082.1404 ;2429.197924 ;    -2388.4    ;   -8907.2382   ;     -11551.72 ;-1e+04;-5004.842119;5814.5050       ; -6e+03;-2.478944e+03;203.1         ;  4e+03;-8.521219e+03 ;7223.0584881 ;          3e+03;     3.3e+03;   1.559e+02      ;1.696223e+03;   4.95e+03   ;     -2.692296e+03         ; 870;3.70919e+03;8e+03  ;    3811.9;     344.86;  7.011e+03       ;  8.0410103e+03 ;6.99e+03;     4162.342447; -427.8293514;  -127;  -1.02173e+04     ;2.15527e+03; 3.28548e+03;7.9e+02;    -4147        ;   5.6147151e+03   ; -8219.562969;     4.3e+03 ;    -1067;-2624.5641     ; -2450.607;    -3238.937569;    -3291.2         ;      5.1239e+03 ; 7.0034725e+03     ;-4.9046e+03;3.571e+03;  3.379633e+03      ;   -8.952012e+03;-7e+03  ;    2.6987e+03        ;           4268.9630       ;  -3.13e+03   ;             -20;7.11e+03  ;           -8e+03  ;    -4.329657e+02;         -3652    ;-9.98987e+03;  -3781.4;      -2094.2653  ;216.4099005     ;  1256.27599;4.470748e+03        ;       4.803127e+03;1109.3700507         ;         7612  ;4e+03     ;      4e+03;     9e+03 ;-1276.7510977     ;            -3540.8;      -2678;  -2534.5;2813.452853; 0.8618
        6419.2;-7520.4060 ;-1800.537013;        4.910e+03;    -6533.366  ; 9.958e+03    ;          -2e+04      ;  370.2616656 ;8.6e+03; 6.5690870e+03  ;9.9e+02       ;  6416.547 ;   -2273.694     ; -4721;   8e+03       ; -1590.7;     -11927.79431  ; 1.5528e+03;        7.1e+03       ;   -9.54e+03;10703.4    ;2.93422e+03  ;-3797  ;   -7173.7;   599.7523619;      2.8570e+03     ;  7e+03;         -8817;  -12405.73     ;    -17341.93;       2319.658 ; 742.41007; 1476.2325996    ;  -2e+03;-3.2157e+03    ;        11473.6978493; -7947.97; -5.5e+03    ;6137;           7697.23;    6530.3223;      -3321.957    ;        -211.1   ;    -6.1e+03;     3.59e+03;-6170.69475         ;       -1e+04         ; -5378.01509;14474.186		;    -6941.007311;-6535.0129313  ;     -1e+04;       -3e+03;    890     ;     -7.7e+03;11836.32090;   -3.8914e+03;7756.3169        ;-3760.582232;           3086.97110;    2488.95  ;      -1210.31522  ;        -5195.298      ;-11981.0;4.943767e+03 ;   -7329.9694	;  1.2e+02;     15595.826771;            -2e+03    ;5.7137e+03;   -6e+03         ;     5e+03;  -1.314679e+04        ;      11798	;  7.664978e+03;1.363026e+03    ;         7542.09;-11523.8164212;       2.654356e+01 ;   5563.1765685		;-9.7788423e+03;    -1077.95;8e+03       ;   -6507.271;-6.809849e+03       ;21351;1.9857e+03;-7e+03        ;-11121.7799      ; 5598.5   ;  -1e+03;-3.96846e+03;  -2796.4048  ;       4310.9;       2e+03;    1e+04;  1.067e+04 ;    7085.08;     -3.4e+03;-1.584e+04   ;  -5.84292e+03;   -3931.1368;     2167.8    ;      -5.171e+03  ;-1.073078e+04		;  1782.04         ;        -2e+04;   8692.8;      -758.064; -2.5123e+03;       1e+03;-1.81e+03; -0.6
-8.540531e+03;-4.93e+03;     3e+03 ;-3731.402576; -5.26e+03      ;  -2.0277e+03;           7e+03;6630.41 ;-193.88;  -884.553;      -1.159e+04;       -3489.40585; 8112.49;  -724.4356  ;1285.098098;   -3059.349;      4985.97288  ; 10619   ;-17299;  9.99e+03    ;-2.5331e+02         ;       302.1;    -1.289e+03;      3.7542e+02   ;             12900.634  ;         6e+03;  -4189;   1045.3150;        7e+02    ;        16778.06716;      5657.267         ;  2846.8309502;           -7604;    -2e+03;              -4.20e+03;  -1228         ;4.35767e+03   ;       -14115.32	;4581.124101   ; -12848.9         ; -7.759293e+03;   5.4749126e+02   ;-6.791654e+03;     10243.85    ;    4.40e+03;-3.2896163e+03;3.53e+02   ;-2511.61;              3073; -4.7e+03;3706.7849453 ; 3828.49348;-8.79e+03  ;-5671       ;      11743;           1968;           4e+03;  -1e+04;            -5885.6;6147.3 ;        -8623.46  ;       5414.27 ;         1614   ; 4e+03;       -3189.326       ;   -5931.2917450  ;7084.81;     -7.446202e+03;8106.3;      6.94e+02 ;       1560.62;                 2173 ;-4.82e+03		;       -1.5e+03     ;     -7190.65      ;-4.438023e+02  ;-4e+03      ;        4.2819356e+03   ;             -7e+03;-9.6e+03  ;        10585.398 ;   1891   ;  2.2098e+02         ;   4.422188e+02     ;     5.8e+03;   2.75e+03 ;          3e+03 ;-462.0985138    ;    1.1e+04;   -2186.5185;      -131;        1.8e+04   ;     -2.0295e+03    ; -6975.26095;        1926.226928;-8337.3178;4838.8870   ;          -5.7e+03;  6.5e+03  ;-335.525; 8689.41818;   1.2722424e+03 ;   1.603553e+03    ;        3055.7   ;      -4.002949;               1734.52;        -372.622;     -1565.3;4746.379060 ;       2.8e+03 ;          7e+03;       -2.8335107e+03 ;  0.4833823
8753.8771202    ;     -546;     3e+03;    -16049.2         ;-2.5e+03;  -3.57810e+03; 1.024309e+04  ;         2.3e+03     ;        1e+04    ;-4023.1    ;2.07e+03  ;     1e+03   ;        -4.4664530e+03;  -20077.7248573        ;       -8e+03; -1641.94	;2283.89; 7603.571919;         5e+03;3365.17;-6.8478e+03;-4955.63571;    4526.87348      ;  3369.79182;    5.598163e+03 ;       -5.20721e+03    ; -5.69e+03		;   2e+02;       7e+02;           724.05;       5.6e+03;        -1e+03;              8e+03;         -3.62e+03 ;-1.16761e+04        ;4057.7 ;   12098.979;      -6e+03    ;-5089.09;    -2412.372;  -1505.1253;               8664;2.167e+03        ;    -5319.59;5295;     4.23641e+03   ;             4.1e+03       ;-7.1e+03 ;         -3237.382; -3.4151760e+03      ;6792.0813;      -4e+03;       1.46e+03       ;        1.8131651e+03   ;  -3.1e+03   ;      7e+03;1112.1;  -2855.3   ;  -2780.262;    -2.00635e+03   ;     -1e+03		;2055.80796 ;    -5.8e+02         ;    -4.042e+03;         -1975.772727    ; -2.5782e+03        ;     -10671    ; -6630;            -1956.1;    -7574.156;         3201;        -2056;       -1807.6;7617.0;-4176.203	;            8.444e+03;   -3478;  2333.69;6661.623355      ;          -2471.0938430         ;        7680.92;    -8378.24061      ;4579.85    ;       5114.75       ;-2582.324    ;-1.1817e+03;    -1.46e+04       ;      3862.21205		;3.1057e+03       ;     7.03e+03;   -2.2e+03;-1e+04       ;         5.93e+03 ;   4931.7837967	;     3597.4  ;       4102.48601;    8.77871e+03;  -4.0842e+03;       -696.9       ;     8.231377e+03		;   7542       ;    1.076e+04 ;     1.88528e+03;                5e+03;9.50e+03;     -7116.344    ;  -5527.39144        ;                 321     ;         4.92280e+03;     597.966         ; -913   ;  581.32;                0.38;
8e+02 ; -2569.5637321;-1129.1231; 1.09561e+04    ;          2131     ;4.8e+01; -5472.4    ;      2e+03;         3898.735;           8881.9;-391.782242;-1775.549   ;  -3.758e+03;        2856.9901539;     -3705.0       ; 7.90766e+02 ;     -4466.9       ;       941.1; 3808.41;    -2.025e+03;7846.521468			;         3e+03;       -4e+03;        -4.5024405e+03   ;-7110.4979 ;  2829.2842567;      1.2032e+03;  1245.4171  ;-3280.0;  1.1775e+03       ;       7e+03;              6638  ;  -3.2033119e+03        ;    2632.145;876.9    ; -1.187e+03;-2.4e+03;     -3.44e+03   ;     -6.3196e+02      ;1662.2;      5.6e+02 ;   -1.013760e+03       ;  -9.7510705e+02;          -2771.18;   -7e+03;  -417.78 ;-5.13264e+01   ;     1.6222e+03; 3.2042e+03      ;      -3.7e+03         ;1628.0255;-2254.074  ;-3.8828e+02;-130.3025;   -3e+03 ;       -3266.425		;         1.72e+03   ;-6837.3310456        ;    -7.620e+01; -170.14   ;       4132.38;  -3.9e+02 ;-4.5e+03;          6e+02;   1968.690;              -2067;-4.40293e+03;       12548.8922      ; 2477.7869704;1.0630018e+04   ;         4220.9698457;   1514.06303 ;-4.973e+03;  -2.3399562e+03 ;       4371;     4484    ;     3.5531258e+03;    -4920;-4.4e+03;      -2833.6;         1827     ;       -860.9; -2.245084e+03; -6577;      -1.66e+03;  -1.793951e+03;      3807.5;2213    ;            -4e+02  ;          3885.6;       5358.00      ;       -4307.6;-2460.2082343     ;   1.06995e+03    ;    6514.6316130;      893.9102030;         8e+02		;     4162.043;     -3.23389e+03  ;         -5e+03       ;-5300.8184  ;    -174;213.1447   ;    -3e+01;    -2786.34;          4e+02;-1.1185e+04        ;1692.46  ;   -4.067993e+03  ;   1355.05 ;-3.0346859e+03;    1e+03;           2     ;
-3573.297733 ;4.3533e+03;      -1.13e+04;   -5733.479 ;-2.540071e+03;         1.1e+04    ;5.6e+03;             8645.3;  7158.568 ;-5740.295;         -13504.871    ;              -3.85e+03;5987.153618;   -3.9e+03       ;           7.27e+03;   9014.544732   ;  2951;-820.4 ;          -6e+03;4e+03;   4.833102e+03       ;-10358.3;  -411.2463;-5792.3 ;2164.6352623   ;  5.13e+03;      1190.7791621;2.427e+03;  5991.716070         ;      91.716       ;        6e+02;      -1.3e+02;          -5e+03      ;     4e+03  ; -3125.569;          9e+03;     -1.58e+03;     -2.6e+03         ; 3.0618140e+03;      -7049;   -8e+03  ; -3.71e+03        ;      -4e+03    ;    8231.876 ;4e+03         ;      -4e+03;       -2e+03   ; 1144.6379;-1.090e+03 ;     9.6e+03         ;       -8398;       -4e+03;       -6722.87     ;  1304.2223589     ; 1e+04;7.3522198e+03 ;         9e+03 ;           -1.4e+03 ; -2.8e+03;              6972.35 ;           -4e+02;   2786;    9019.6633;    5780.4503       ;6e+02;1.52e+03; 19881.1        ;          -4e+03;      2542.3024;         815.6 ;         -4.331e+03; 2119.67     ;   -3922.783; -8.393e+03;-8.5810e+03;7.337129e+03;-8.5e+03;   -636.403;     -5130.5843;  -6655.6  ;   -4807.7992  ;    3576.5183539;         3146     ;        -3995.733  ;     -5.6e+03        ;-399.804621  ;    3.4234e+02   ;         167.28208       ;       1671.7  ;      -2907.78    ;2e+03;1.0313119e+04;    -4884.4485       ;-5e+02;4.7e+03 ;4.063022e+02;-2438.2;-7955.7;              -7412;     -9.1e+03  ;     -9e+03    ;   2559.778;-1.69e+03;       -8381.844308   ;-3494.240    ;    -1142.92    ;          6799.94674 ;  1208.9977636;5759.32  ;             6088.62;    6.3220889e+03       ;-6566.9;        1.364  ;  
2.19e+03;          -1e+03      ;-1170.8;     -8763.5        ;-3.77524e+03         ;-8607.38;       2.1534e+03    ; -5.71773e+03		;9.9909e+03       ;    -1200.2    ;8.8e+03   ;   2.2e+03   ;   2.4821532e+03   ;-8621.2193;-3.7e+03       ;          -1e+04; 2566.015361; -9.1e+03         ;       4.82e+03    ; -6952.3			;-5e+03  ;        -1065; 2.8e+03     ;8.727623e+02       ;  -7.54546e+03    ;      -1.5e+03;      -6961.1   ;     -4.56e+03;     -6409.684976;   -3.4980600e+03       ;    -11693.6  ;            243.7    ; 12124.871         ;437.9155 ;       2.8153738e+03 ;3.1740e+03   ;      -3.075639e+03   ;4.04190e+03      ;      5.07140e+03;    2581.68027  ;         -6e+03  ; 4.567e+03;           7312        ;  -4.63368e+01;  -3.0e+03;        5.70e+03   ;  -1066.35  ;          -1.4e+03;   -4730.3462     ;   7.6606e+02    ;    31.0302   ;        -916.13524;     -7e+03  ;        6447  ;      4.5e+02;-4765.381;       4869.169;  3.2e+03         ;    834       ;834.8027;     6e+03       ;         -2.7731e+02;    -1549.652  ;          2763.505;      -5.79988e+03  ;     8555.9;          -9.4e+03;-1.07e+04;     -9683.901;             -3e+03; 6209.7;2.0144e+03   ;    -3830.88 ;2.415e+03 ;          -3.5e+02 ;    3.403967e+03;      7.653e+03         ;-1429.8023202         ;       11342.487773; 4323.1750528 ;         -2.3e+03  ;           1317.3    ;   4e+03;    -5.7223931e+02  ;-1.2e+03;-5.17e+03;     -1397.2;2.7962e+02;           2e+03;1.122253e+04;        1368.045      ; -14081.3	; 1.121e+04 ;  -5.943983e+02 ;    3830.138;     4e+03  ;-4429.4;          6e+03     ;-5.521163e+03   ;      5.6e+03;-3206.877; 8e+02  ; -3519.761;      -2.536e+03       ;191.10301;    -7.2e+03;      4e+03      ;        -3.1e+03  ; 382.453;      -420.6708;-1755.9185476      ;     6.499e+03   ;     -1.51832
11124.0207284;-1.41310e+03;-3261.099;-1.1091e+02;          1.98e+03         ;   4512.31450         ;     386 ;    1086.4   ;3.4076955e+03;  2956.529;           4337  ; 789.9822  ;-9.0e+03;               -15925      ;        -3.01181e+03   ;-3.61e+03;           -5.47e+03  ;            -137.69; 7e+03;       -1823         ;            1203.412  ;       -3267.5;3074.32;    4004.728;      -3.25e+03  ;              -9807.737;      -7089.5    ;       6e+02;   -1182.1990         ;         -8567;   5956.232      ;       -750.39         ;     1.51871e+03;  871.6934         ;         -2922   ;           2466.74       ;7.5267211e+03 ;           2215 ;   -4.852e+03     ;         -280;   7649.35        ; 4e+03   ;   1e+03;-4.2e+03		;   3691.9;   4213.91093  ;   -4433;   -4.3e+03     ;     5e+03;-2.2e+03;    7.403373e+02 ;  -9.646e+03;    2068;6603.321;      -1e+04       ;      9e+03;         1520.1439168;-2256.5021555     ;   -5e+03;      3.26e+03  ;-2434.812;        -3756.4       ;     -7e+03  ;    -4453.7362     ;-5085.9310     ; -4795.5953969   ;   -2e+03 ;        9.7058208e+03   ;1.4e+03;-769.7006452 ;         4.607779e+03         ;   -638.361;-6950			;    5.2e+03   ; -89.43;   3807.631123;   991.304;     5.8341e+02   ;       -2598;     4.20330e+03 ;   -2745.5;-9789.82 ;     5e+03        ;            -6418  ;  -1285.5584    ;7e+03;  -2610.10794    ;-108.4526;          -5292.195;             4059.58       ;      -1394   ;          -11082    ;      -2.04e+03         ;           3687    ;         9e+02;      4.5643e+03;    8138.30;        -9e+03;        4706.4;          3e+03;         1145.2 ;        2919;  5.72e+02     ;         123.8;           5e+03   ;-1438.357;          -9946; 9757.1964        ;1740.8;-638.9417703;     1.8e+03    ;            377.5;           -0.6
     342.4         ;     7982.05159 ;       -6.960e+03;           -810.8  ;      1.7735e+03        ;     1.2908790e+03       ; -3.8e+03;        -5.7493304e+03;     1.96e+03;-106.32576;       -4231.4586;        -3.16e+03;-3.0475629e+02; 10373.8;2.8e+03;    1.2e+04			;     1.336e+03;-4.0077363e+03   ; -1.4e+03;     -5414.74       ;     1e+04 ;           -2.29e+03 ; -1008.709906   ;  -3.2337e+03      ;   -8370.98      ;   1658     ;-6.5806e+03;   -1e+03 ;  6.30442e+03     ;     -4552 ;   -1.12e+03	;  1578.6;4.353072e+02       ;     -518.47        ;-1343.7775719         ; -2825.173812;    -7.6e+03;  9.355382e+03  ;        9131 ;  1416.190654 ;-3184.7712    ;-4.0232e+03  ;         109.71229   ;   -4e+03   ;-2.898026e+03;-2.67e+03      ;         1e+03 ;  5491.949      ;      -1e+04    ;4e+03		;  -2164.822    ;-3318.506        ;         5.5744e+02;3826.173;       -7383.5;    -8967.203953;       3.6e+03;  -3333.3;9e+03;             5.13e+03;1.1e+04    ;-3.95468e+02;  2.077e+03;   6044.452   ;      430.840;   -1017.97;  -6523.8732		;            526.81   ;    -1.26e+03;   4589.9879013;     1807 ; 3033.98;     8.279600e+03     ; -544.39028      ; -9.9e+02 ;  -9.76891e+02;        5.2e+03;-142.732;      -1584;            7818.816    ;     3.47e+03 ;-6e+03;  2e+02      ;-2.9821e+03         ;          6e+03        ;-9.95e+03;  4745.22;4.9872595e+03    ;  199     ;       1e+03   ;   2401.57437; -7822.6382; -2.256832e+03;                  5251       ;  8.69e+02;   -2.61e+03			;        -7.6e+02    ;   11157.467347     ;        -4e+03 ;3.0831051e+03    ;-6251.75484 ;   -1.1e+03   ;4.5e+03 ;    -495.846;  -5e+03;  -3.6e+03    ;    8.5e+03;     -3043.382; -4429.65;        1731.0    ;        -7e+03        ;      3385.65  ;               1e+00
    4254.11;   -3.18e+03;          -1.9e+03     ;    113	;       -1516.31;-6.4100597e+03;      5.65e+03     ;       1e+03   ;     6357.836145;-1210.910076 ;             -1923    ;  -1149;-1479.49529    ;           -1e+04 ;   1177.987677		;-10158.541     ;-2695.4891     ;       2434.5;   -1130.4040603;              589; -7302; 2845.30		;   2e+02     ;4735.1715 ;3e+03    ;-3860.192  ;-9.060e+02  ;1921.91    ;       -8e+02   ;           4447.0;3.7539154e+03;          -1.9e+03  ;        2.256e+03;-5911.1753 ; 8.61938e+02;      -1978.412;              8328;       2e+03 ;    -7.657e+02  ;       -5674;        1e+03 ; -273     ;        -4e+03;   3602.0130;-1.4271904e+03; -8.70222e+02         ;  420.302;     -9e+03  ;  -2.4e+03        ; 247.389         ;   4.93913e+03  ;    2.309444e+03;   1.4e+03      ;2.648135e+02        ;         -1.409e+03;          9e+02; 177.544        ;              -562	; -1060.4       ;    5.49e+03;      -3482   ;          6.3e+03        ;       -510 ;     4160.3707254    ;         -6322;        -1339.4223		;    -5e+03       ;        -5e+03;  4226.78;     -6353.02224;  4.7e+03         ;1002.45  ;     1673.6       ; 3.8e+03    ;-4.0575046e+03         ;        -143.80775     ;1121.34238 ; 4819.113;  4.2218e+03;   6e+01      ;  -1.87281e+03;   1.5e+02;    -1916.88;   -2324.80200;   2616.20336;    4.4e+02   ;      -5757.46;  9.9652056e+02 ;-4e+03;               1471.2    ;    2746.84  ;7.4726482e+02      ;          7e+03;-4.2639446e+03;       1.655407e+03;   -2.33e+02         ;    -442.30510;        3e+03      ;     2960.95646		;   5898.3;7170.4651 ;    1.82e+03  ;    152.7440197;4379.87959;     2.0992684e+03 ;   5.2260075e+02;   -3595.976475;  5432			;    5.8e+03;      526.798 ;   3590.132   ;         1.931611e+03;       1.787356
   -2456  ;-8.548e+02    ;-6366.02451;      1710.91;   2.29e+03;-9.5e+02;         8e+03;-4452.85;         -5248.639;        -3532.1;    441.2337;    -2.25e+03       ;    2571.3853756;-4044.036  ;    -2106.519341;    -3279.7   ;    -6.6330067e+02;          -5e+03;               -4412       ;  1796.91   ;    -2e+03;       -4580.4452583;     7.677e+02;  5e+03         ;  5998.426387;-7.3e+03 ; 7.019120e+02;      4e+01      ;             7.5e+03;         5e+02     ;2.492e+03      ;-2e+03;     -1.004e+02        ;2.14e+03      ; -1.882e+02      ;   3730.721;    4.7487e+02    ;4.4e+03 ;         -7540.3762741    ;  -8.98e+03; -3.551751e+03    ;     -1079;     -5.0243787e+03; 7658.938  ;-4683.6116681;   -1696.070112 ;        2608;-2.0e+03 ;-4.7290014e+03 ;    6098; 1.642007e+03;-1442.65  ;  -6.8e+03     ;     2542.6591845         ;     5197.843 ;   4444.069;    2291.38 ;       5226.12         ;  -4927.422  ;   6.42e+03     ;-3.656796e+03;1336.33924;1.907646e+03;    4e+03;-847.6993;-720.5818;         8002.66635;-7800.3        ;     3e+03;-2892.38     ;       -4e+03       ;-2898.6288 ;   537.811         ;           -2.9e+03    ;-1.0406e+03;-5.3551e+03         ;    -6815.54;        6e+03;             494;-1.2402e+03;-9e+03	;1.167895e+03  ;      -2110.8   ;                 -4e+02      ; -4811.269 ;  -5.40e+03;      -2653.681      ;  5.41351e+03;      805.5240;     -6865.658665;           9.65e+02    ;   4561.41  ;              -5038.6;  -2353.84;-4162.4234853;     -4e+03    ;  -2.67e+03   ;    -7.1396016e+03   ;      1599.42   ;       4833.90470	;  5.948816e+03;8.3419346e+03;         -1809.39802; 3346.2;6594.415356    ;-2826.542064      ; 7.4e+03;     2221.6156         ;              6e+03 ;    3608.1583    ;   4e+03;    1179.749 ;         2.2941         ;
      970.931 ;          2784.85     ;  2384.3	;-1256; 66.52781     ; -5.2e+02	;  -2.96001e+03;        1509.8	;-3283;    7553.08	;-2.5e+03;     -4.1e+03		; -5344.5241588 ;4.42e+03    ;      948.3548;8931    ;2.275e+03;          5202;-4285.216913;  2e+03;   4588   ;4.7620029e+03    ;1.08086e+03;              3e+03;    -1e+03;         2744.21550      ;-2516.6		;-278.0004 ;   -4.233e+03 ;-1.44377e+03;      3e+02; 1859.835  ;-4.30e+03;         4e+03;-4799.31;         212.69;-9114.88       ;       -2.23e+03        ;  5570.803        ;  2.6643712e+03   ;        -2.7635559e+03;  7552.0205     ;      2.7194893e+03 ;-2.077e+03 ;           7501 ;   -4.1e+03 ;       4689.25 ;2.7895e+03;-2650;      -7.6e+03; 7.5e+02;       -1675    ;-7.27e+03   ;  -3034.03;             -9.6e+03;       2360.625        ;   -1419.01;-6.81e+03;-2618.85293     ;    220.5224;              2668         ;     -3.3186765e+03;  -3332.4025; -385.1534682    ;           2088.4    ;      -1e+03;-4.192e+03  ;     4.25414e+03; 5e+03 ;8.52e+03;     -2201.16  ;   -760.23; -5.164839e+03; -1.38e+03;     1187.5093964  ; -7.2e+03;   88.6366			;           490  ;  -8529.16344 ;        630.23    ;       1739.492 ;   -4517.749 ;-3.13e+03   ;       1.53e+03        ;       7e+03; -2.34e+03;   -3039.0987	;2242.97    ;    -75.679090			;  2025.146   ;     -4e+03; -2851;        -1810;  3948.2      ;   -5303.50940;   2.2e+03   ;1.2607040e+03      ;5937.51170;   8.19e+03         ;-537;   -988.12073     ; 2.387e+03;      1.28e+03 ;     -5.8636e+03     ; -6e+03;-7835.5060;   -4.66e+03;-5.004e+02;      -4.65901e+03;  951  ;    -7431.9;-4004.1567        ;  0.49
-5.6741e+03		;             1871     ;2387.620800	;    -1e+04;  3e+03;           -4e+03     ;      10979.776 ;      -4710.77 ;-3.9e+02;-1.27e+03  ;  4.61480e+03;  1569.71439;895.645; -8841.62  ;         -1e+04;3.2943994e+03   ; 6673.09;   -955.4332;   4.65370e+02 ;1.97061e+03        ;-5.1386e+03         ;-9.1456146e+03;  4257;       3306       ; 3.1e+03;            1609.6     ; -5.5580e+03			;     -904.5212  ;  2890.296;      7359.923;-10681.204      ;  -1e+03;     7516.128;        2736.417;4062.662849 ;    -1305.6		;1948.4295			;       -857 ;    -5.2562708e+03;-2.24e+03;-7.03e+03	;   8e+03;          6783; 1.2e+03        ;  8783       ;  7267.98142         ;4.3482e+03    ;            3502.892 ;           -1.2e+04;  3782.7646104;2871.915036;     10008.94954;-5559.066;     6328.5047;      1.85e+03  ; 721.0572;         -2667;5.20886e+02;2114.1239538;  -5852.43   ;-3.948962e+03 ;          42.65927;  4568.93773;  -4094.59 ;-6510.793942;      6e+03    ;      -260    ;          -8202.1850 ;  -1.1e+04;          -2.7e+03        ;         2e+03  ;           -1.645e+03        ;-2205.352428		;   1121.52431;      -984.9123693     ;1.04e+03;-1.58e+03     ;1187;    3276.535; -3254.0487;   5e+03   ;              5.6e+03    ;-95.02248;  3.21687e+03;-1.026e+03 ;  -7.76042e+03;     -5.9e+03    ;     4834.0688645   ;    12625.2458;   7e+03 ;       -3662.409   ;  -1796.835473       ;         4e+03;     7e+03         ;   -2.9e+03;         1752.12;1804.537        ; -5103.2641     ;   -5561.054;   10639.297226;           4868  ;6162.2737863;      -4639.7554    ;3.459e+03;  11959.7188    ;     -7.12e+03        ;     15369; -9643.290084;        -5.435e+02       ; 2.962366e+03      ;        -6.03e+03		;2718.266790 ;        -1.72
3.264597e+02;        -9e+03;      -6.0498756e+03    ;     9.6560e+03   ;   -2.052498e+03;      4.6e+03; -5222.532  ;          2934.51      ;     5635.0380365    ;            3e+03;             -9040.808 ;   -3.572e+02; 3442.690020;    3961.0;       8803.7234536         ;-1409.36      ;       -6.6e+03;  3.7233e+03        ;-4.69e+03;-1777.38     ;5.1e+03;1338.369825 ;    1237.01561			;           -8e+03;     4.782018e+03 ; 2456;    4e+03;145.501392			;               5.3e+03       ;         2036.88;4.86546e+03;  -1.82e+03;   -5073.61    ;-1224.2553;-3.067024e+03;           -9e+02   ;    1.03e+02  ;-5.4275091e+03 ;     -787.7    ;3.5223e+02   ;7.2e+01     ;        -4133      ;-4.99e+03    ;     5802.51;  -491      ;  -1377.2971755;       -4.5360e+03;    -1504.4490       ;8e+03       ; 3709.852;  2802 ; -1898.037723      ;        1.35819e+03       ;  -7665.412       ;8747.1;          7.043e+02;8.88736e+03         ;   537.295;          5003.96   ;5.54757e+03    ;-3624.7562977      ;      1.83e+03    ;    -2689;-4.006e+03; 4309 ;-7700.355; 6.057710e+03    ; 6e+03  ;               -7e+02;4e+03      ;         3.9911e+03 ;      1052.92;7271     ;-632.252519;        -3801.85  ;    1.21e+03     ;-796.167180  ;      1.2e+03       ;      -1.54e+02  ;-6e+03      ;     -1146.6581 ;       -2.712905e+03    ;  2463.94 ;-4.9e+03      ; -3408;4374.015;       2.6e+03   ;  -2e+03     ;-3864.7;         -4669		;    5058;    8.8133465e+03;     -5.3e+03;        -6.908e+03;          5077.26;-3e+03 ;1e+03;           1157.993  ;-2.118020e+03       ;-1.0045e+04;-7636.7;9.397e+02       ;     3725.4;   1335.7311;    -4055.762113    ; 3.009e+03;-3.57e+03; 6133.7;         4311			;      86.11625		;  1424.785 ;  -2179.09;     1.4052032;
