 -3.6e-01;            1;          0.46;-1.5e+00;  2e+00;          -7e-02   ; 7.6709668e-01 ;-4.217816e-01        ;      0.7736       ;        1.29075e-01         ;          1.054  ; 1.282001;     -1.57e-01       ;       -1.9;       -2;-1.9e-01;        -5.05e-01   ;       -1.1609;      -2; -2.099262;            0.39; 6.905271e-01;-0.3609548    ; 1.00610e+00;0.516114;6.81364e-01;   -0.41; -0.372937 ;     -1.4	; 1.23e+00	;   -0.2178486 ;    1.0264e+00;          -1.5;   -2e+00;    3e-01;           -2;    -0.1099842;    3.192409e-01   ;          -0.792 ; 1.09e+00 ;    0.466;      0.880668       ;          2     ;    3.1320e-01;  -1.4e+00;      -2	;-0.040515 ;           1.596; 4.2e-01;           0.8        ;     -0.996			;      -6e-02
    -0.5620 ;   -0.08  ;    -2.13  ;    1.5209e+00   ;           0;      0.169   ; 9.948529e-02;         0.249 ;      0.415222  ;     1; -0.5174833;0.44;               2;           -2;2.9543539e-01;  -0.9355;        -5.851e-01       ;-2.850e-01;3.789335e-03         ; -6.7704e-01;   1.272e-01;         2.3;     7.06632e-01;   0.9016245;      -1.55 ;        0.9; 1e+00;-1.019	;            -0.4 ;         -5.0272237e-01;    3.797e-01;-0.0154;  2.08e-01  ;-1.956158e+00;             -0.4445 ;        -0.4963851      ;       -0.13 ;          -1.63; -0.09      ; 0.33424 ;  1.96e-02;    1.12634   ;   1.5; 0.402386;         0.354     ;     -1.693 ;    -0.08044;  -0    ;-0.208        ;           0.3   ;-0.436985;-2.24111e+00
1.5522e+00   ; 1e+00;     -1.31e+00  ;   0.904671  ;          -1.60e+00;         -0.275;         0.436      ;   -1.398e+00;        1.58505        ;0.488;       0.355455;                  0.6;   -5.2991e-01;     -0.3661;         0.1162      ;   -0.9792071;          -1.2e+00;      -2;         -1 ;                 0.313    ;-1.3786e-02			;       -0.027      ;  -1.465e+00  ;      0.2;    1.434579     ;-0.051117;    1.2565   ;   0;0.3   ;   1.85e+00 ;           7.78017e-01;    0.42979 ;-3.1693e-01;         -9.922901e-01;     -1.43;                -0.9749       ;  1.73184e+00        ;                      2;          0.0033;          -1.1433  ;0.5648192;       -2e+00;       -0.2399;              -1e-01;-0.452563;    -1.5e+00   ; 7.5173927e-01;    -5.605e-01 ;0.3839196      ;  -1.292029e+00   ;     -1.3	;   0.41672
        0        ;               -0.7;0.01108    ;          0.153;        2  ;0.4;  0.284911	;-0.49711   ;-0.370        ; -3.0624e-01;    1.013;1.193e+00   ;     -0.02  ;      -2;   -9.3e-02;   0.281215;1.16654 ; 6.5733e-01;               0.07116;        -2.79e-01;    1.303 ;9.17e-01   ;8.4836964e-01;-0.78762 ; -0.0551561			;         -3e-01;     -0.21;-0.59153;      0.954981; 5.7449e-01;          -1e+00; -0.4006891 ;   0.0924     ;           -1;              -0.4158		;-1.5432e+00; 6.657e-01	;      2     ;  -5.97e-02	;1.31625e+00         ;   3.509   ;         -6.241830e-02;         1.228  ;        -0.64;       -0.5904;    -1.8657e+00; 2.8473700e-01;-3.2773       ;        3e-01 ;-1.409493e+00   ;               2.790;     7.27348e-01
        9e-01       ;         -3.2e-01; -4.0627e-01  ;         -0.69     ;          0.3099556 ;     -1.0170e+00   ;     -0.2 ;              -1.16 ;    -0.1131202  ;    0.4;      -1.44      ;-1.406e+00; -0.3879   ;            1     ;   -6.43820e-01  ;        1.670;      1.1474642;         -1.1396807;     7.76034e-01;       0.70242;   6.7221e-01  ;     1.54348e+00;      0.8431;  -0.6869697;           -2.948e-01;-1.23e+00;    -1.0630430;         7e-01        ;0.47906   ;    -1e-01;   -0.411;       1.473312 ;  -4.930e-01       ;          0.5516;  -1.6073e-01   ;3e-01;        -0.36379       ;     4.6114111e-01       ;       0.455;    0.358544;       -0.6;  1.4308055e+00;       1.45058;   -1.155        ;     -1.5967    ;   -9e-01;-4.23546e-01;  -1.9943;      1.4;      -8.117e-02; 0.3348; -0.8
  -0.9; -0.984979; 0.6124854			;      -0  ; 7.5433e-01;           0.19271      ;      -0.645946   ;4.7867e-01  ;  1.572688e+00	;-0.4     ;             1.0;      -2.12556;  0.38      ;1.8840679e+00;  1.03407e+00 ;1.9035;      0.06554     ;  8.76155e-01         ;       -0.38  ;3.69e-01;         -0.300799  ;         0.520282   ;-1.9120950e+00;  -0.0344077;             2;         0.701944   ;           0.2       ;-1.420849         ;  0.0698526;-3.4467786e-01;                  -1.7;     0.4226;  -2.969e-01;      0.30532       ;1.1837723;-1.3472169e+00;          0 ;2.97282e-01; -1.54324e+00; 1.147701e-01    ;     -6.96509e-01  ;  -0.468038        ;        0.43;           -2e+00     ;         0.509   ;    -3.79e-02   ;        1.3141;         1.34 ;   2.241552;-3.6384155e-01	;        -0.92; 0.171
1.545e+00; 0.29   ;2e-01       ;   2.3e+00;   -5.1748434e-01   ;      -1.07749;-5.91e-01         ;   0.5		;       -1.28270e+00 ;      -0.410724  ;   0.7095 ;  1e-01;           0.9117346    ;         0.1523973;     0.439;         0.386       ;1.662e+00         ;    1.97        ;    1.7966e-01; -0.14;   -2.3354  ;   -0.7535588  ;       -0.663312;0.57 ;          1.5441 ;       0.38;0.437615 ;          2		;       1.362;-0.196708  ;  -1.0633392e+00;        0.847 ;-0.7         ;               1;      3.265e-01       ;   -1.66e+00       ;          -1.5234e+00 ;        1     ;         -1;           -1   ;          0.01     ;      1.53544;-1.546;-1.618178e-01; -0.06        ; -0.1         ;0.0290;              0.66			;           -3.2e-02         ;     -0.8   ;-8.229e-01      ;-2.5705e-02
      -0.2    ;  3.28703e-01  ;-9.518306e-01  ;   -2.446e-01     ;       7.57574e-01; 3.1358    ;    2e-01;0.46288      ;      -1.0038669e+00;          -0.2605914;         -1.82e+00     ;       0.064;     -1.81;   9.1474024e-01;-2.9e+00;4.1615557e-01;           -1  ;             -0.95061;5.160e-01    ;-2.03327;    -1.9399368e-02;  0.596936		;      -0.3078 ;   0.23306 ;   -0.8234709;          -0.8786;-4.09903e-01      ;        0.826911;    -1.06e+00;-1.2720e+00 ;   -5.185214e-01 ;      1.502735;       0.1802; 0.7464;   -0.4275      ;   -2.84617e+00;1.38189 ;  5.7893e-01;         -0.77 ;   -0.92037;  1.0       ;   0.48002     ;         0.2;-5.947035e-01      ;-6.340e-01   ;         1;  -0.1       ;    0.9757822         ;          0.8	;0.714091;8.22e-01;       0.16714
      -1.0478;  2.7763e-01;      2    ;            1.6261       ;              0.734 ; 0.68509  ;         0.38;         -0.44      ;           0       ;     1e+00;    0.2922;      -7.96e-01     ;     -1.35e+00;  0.4;-5.782857e-01  ;    -0.3       ;    -0.8910;-8.0335e-01;-1.15253e+00      ;  0.7  ; -2.9032725e-02  ;        0.0172726;   -2.344e-01        ;    0.215587;   -1.435e-01;    0.865493;    3.264e-01		;0.218;      9.4e-01        ; -6e-01;     2.689e-02		;     -0.1569  ;2.274784e-01      ;  -8.419e-01;  -1e+00; 0.6902255;         1.10746      ;        0.29;-0.191    ;1.13e+00;       -0.7399;     0.32     ;0.39505;-5e-01  ;   0.3525410;     -0.8205 ;-0.4586826   ;        0.82243      ;         -0.2;-0.3864         ;    0.707        ;      0.280017
  1         ;        -0.7918451 ;    -1.19      ;       0.44;       1.274 ;-1.13854 ; 3.3e-01;       -1.518e-01    ; 0.61583;      -0.03883 ;      -2.090525;    -0.41;              0.575  ;  -0.602748;     -4.4e-01 ;7.4399116e-01  ;     -2e-02      ;1.0848566  ;  -1.64       ;-1.66  ;0.797       ;   0.8039    ;                1  ;      -9.8e-01   ;   0.709239;  1.9575e-01;0.4754626         ;       1.01;         -7.38e-01  ;    -5.65e-01;      -0.7;1.442757 ;           6.2e-01    ;0.127;                 -1;         -0.57;           -0;         -0.1;   -8.2928e-01        ; 1.34134e+00;       -1;     -0.5926;-0.17957 ;         0.6323716         ;        -1.1      ;  1.5e+00; 0.2319;-5.3459474e-01;     -9.068860e-01			;    0.974;-0.17  ;    0.39
  0.401497    ;    -2.5310e-01       ;       -4.7849e-01;-0.4;   -8.252374e-01;        -1.0e+00        ;  -0.4232628 ;     -1.3642;  -1.4       ;7.9e-01;  -2.7183939e-01;     0.153 ;  3.1416180e-01  ; 0.925       ;0.502173	;         7.166e-01  ;      0.56;         -0.0  ;          -1.42;        1.105378e+00     ; -0.871;0.5435181;   1.3041e+00;             0.3    ;       -0.1233;               -2e+00        ;1.83931e+00;         1.0758602e+00  ;     0.318025;      -1.1        ;           -2.9836;       0.9782;               -0.8    ;       1.35428;  0.08705   ;  2.4607e-01;0.7682 ;-0.210907 ;        0.585  ;  -5e-01	;   -0   ; -1.99; -6.87425e-01;      0.6;             1.722      ;   -1       ;           -0.558;  2.07e-01;              2e-01;        -1.8e+00 ;              -0.15765         ;-1.01016e+00
       0.6534 ;                  -2      ;-0.12535      ;  -9.33e-02;1.259371e+00  ;   -2.87e-02;           -6.0384e-01    ;               1  ; -0.07221  ;1.7544188   ;      -4.42217e-01;              1;   -2.2e+00  ;                2     ;        -1.6666127      ;          -0.95       ;        1;                -1.6 ;          1.185     ;   -1.3e+00 ;1.2848799e+00	;       -0;  0.26129       ;             2e+00  ;     0.71763 ;2.225378e+00;0.83206; -0.1   ;1.70e+00         ;    1.7153909e+00;      -0.202803;   -0.6857  ;   -0.939229;      1.59e+00 ;-0.05937    ;  -0.19    ;        2.8;8.998847e-01   ;    5.568e-01;     -0.007868         ;-0.752;      -0.8      ;  -1  ; 9.2835024e-01;  3e-01  ; -6.554e-02		;   8.55754e-02;           -1.57e-01;    -1e+00    ;           1.255    ;     1.046e-01; 0.11059
      2.3e-01;       -3e-01     ;            -2         ;3.1120264e-01;    -0.8;-1.4;         -1      ;              1;        -0.085;-9.771e-01; 1.5456504e+00      ;      -1.61078       ;    -0.9457   ;          -0         ;        0.651;    -0.287     ;  7.48251e-01;    1.62e-01; -1.61176;       -0.04993     ;0.09214;    -2e+00;0.37809;   -1.1425e-01;  -1   ;-1.7051e+00;   -0.6676 ;    -1	;    0.57163;       0.54945     ;     1.86e-01    ;  -2.33922    ; 0.5881  ;            1 ;         1.811757e+00  ;     1.5338       ;1.84;       1.3  ;0.8; -1.5e+00         ;      1.2e+00      ;0.6333   ;     -0.9    ; -6.80e-01;           0.6			;         -1  ; -4.59e-01 ;      -0.9   ;        -1.1507  ;-1.546172		;-1.8e-01     ;    0.73
0.05;  -1.036010e+00   ;      -1.134  ;      -1.5      ; -6.1e-01   ; 1.22e+00   ;  0.95265;0.010421;-8.297882e-01;   -0.2354;       0 ;          0.78998 ;    -0.33 ;       0.916954;4.2100339e-02 ;2.4e-01         ;        -5e-01   ;  3.08e-02;       -0.7670583;       -1         ; -0.6;                 -2;    -0.5  ; -1e+00;5.065275e-01;        0.892  ;          -7.24e-01;          8.81e-01 ;-1.2378358e+00;          -0.09397      ;     0.48331; 0.398412;-1.32795;              1.8;2.4621212e-01  ;    0.64  ;         1.807  ;    -4.796e-01        ;         0.0107081 ;          0;                   2 ;-0.099445 ; 0.5   ;  -6.73992e-01;0.688740    ;              1.632354;5.07703e-01    ;6.3e-01   ;   2.610893 ;      -0.5203;            1.8103;       -1
-7.671608e-01;-8.285770e-01         ;              1.405784;         9.1e-01		;  -0.0823445      ;      9.611699e-01   ;           1.23  ;-3.84e-01;-0.6978         ;0.20851   ;     -1.1712;  -1.422040 ;           1.22; -0.861;         0.33;          1.86 ; -0.48728  ; 0.28;          -0.34191;        -1.38721    ;         -1.48     ;                1.05;         1   ;  -1.02e+00;1.01e+00;        -1.08e+00;     -0.234         ;0.6937;-0.32789       ;         0   ;    -1e+00			;  -6.23588e-01        ; 0.061;         1.5465;-6.890e-01         ;            1;       6.0e-01			;             0.9;    0.5; 1.7   ;    0.1;  -0.2;-7.01e-02    ;  0.1022;   -3.2555901e-01;           -0.80441  ; -0.056424;   0.30916;         -5.5e-01    ;     9.97e-01;      -1.188919 ;          -0.36
   2.16961  ;         -0    ;    1.1718;-5.93e-01      ;        -5e-01 ;        -6.5516e-01;            -0.19    ;       0.1001347;       -0.83254     ;          1.47      ;   -0.567004;  -1.1;-0.718 ; -0.15305         ;  0.1 ;         -0.4;         -1.71822;           0.3;          -0.03;   0.33;       -9.198654e-01       ;            1.5  ;  -3.30486e-01    ;       0.766  ; 0.569809        ;  0.478199;           9.6157e-01      ;        1.14577  ;               1.0 ;      0.05;            0.79;       3e-01;             1.200766;   -1.0 ;       -3.9617e-01      ;-0.7089223         ;    -4.49905e-01     ;  -0.224;   3e-01		;0.523955;-1.221122e-01         ; -1.1e+00;-1.65183;   -0.0438841;               6e-01   ;     0.6579;1.07555;         -0    ;        -1.0e+00;   -0.67;  5.30539e-02 ;        1e+00
   0.667 ;    -0.736   ;      -0.6;-8.8335552e-02;          0.8       ;    0.20       ;0.4017634;         -1.1        ;    -0.378;3.8645257e-01;  4.0e-01		;  8.272421e-01       ;      -0.20151 ;         3.937e-01  ;      -0.35 ;-0.8076      ; 7.1e-01;              -0.6;  1e+00       ;   -1         ;      -9.41252e-01;      9.52e-01        ;         -0.15;  4.4213e-01         ;0.824628;    -1.95259e-01  ;        1.2;   -1.88;  -1.010853;    0       ;        -0.694;-4.783150e-01;   1.3;-0.7948       ;          -2e+00    ;0.703379;         -4.770e-03   ;                  -0;   -0.34807;-2.1347;                0.5         ;  1.69e-01      ;        -3.515e-01			;2.9e-01         ;        1.240      ;  -1.0637    ;       0.4873;  0.3   ;      -7.115e-01;    -1.9510750e+00 ;          1.211 ;-0.540
       0.87462     ;         0.422  ;  1.6171e-01;       0.25;         7.63940e-01;7.1453e-01  ; 2.439e-01    ;  9.71e-01;     0.1236        ;      8.96e-02    ;    -0.54;0.3045896;1.4800504     ;          1.05e+00 ;-1.518     ;                 -0  ;-1.51;        1.5211207;0.622	;  -3.007161;         -0.8;     1.140711e+00     ;1.003403e+00 ;                0.0815;   -1.4         ;         -0.0307839;     1.9468;   -0.0478368    ;5.882601e-01 ;     8.13e-01;1.89       ;               0.3        ;      -1.11     ; 6.757799e-01   ;2.3232e+00; 8.40543e-01;      0.23;  2         ;           -1.003 ;  -2.0770e+00 ;    0.072444 ;     1.99       ;      0.072; 1.48446;    -9.2e-01; -1.490330e+00       ;      -1.132;               1.47 ;  -0.2861272;      1.66116;3.72e-01;              0.06
-4.98401e-01        ;  4e-01        ;       -2.9  ;    -0.93  ;-1.00 ;   1.1680e-01        ;1.849613e-01  ;    -0.392   ;    1.5e+00;-6.41e-01    ;      -1.363e+00; 1.89005e+00;       -0.56      ; 0.921014     ;-1.3e-01         ;3.2920e-02   ;       0.260;            1e+00;-1.0e+00;        -1.7   ;     1.81e-01;               3.61e-01;       0.4672;    1.1822;-7.748878e-01     ;-0.56339;-1.1923;0.4573765    ;       0.1         ;0.0809900    ;            1.37555;            0.0488 ;      0.45; -1.081e+00         ;         -0.2;         0.4;  -0.153857  ; -1.7728 ;  -0.2809817       ;0.226619;   0.49;         0.3  ; 0.39646 ;      4.37e-01;              -0.185;               -2     ;    -0.33000;       -1.272      ;              -0.13     ;         0.18       ;9.390e-02     ; 3.498124e-01
   -0.17 ;      -0.159       ;-0.48579;    0.4153;        -0.6;1.59     ;         3.3e-01;    0.9143392;4.746e-01      ;  -0.2 ;-1.7926059e+00;    1.327548;      0.178; 2.142e-01;    -1.6100       ;     -5.7e-01    ; 0.75444        ;  -0.29;         0.2     ;   1.379;    -1.39e+00      ;      0.492;  -0.025; -0.37677  ;             0.3;  1.8e+00;     0.15			;          0.757424;                0.1    ;                -2; 2.04;        -3.4733105e-01        ;  1.9e-01;             0.16 ;      -0.466667;-1.08934      ;1.0202876e+00 ;    -0.6   ;    1.127e-01      ;         -2.20605;    0.29;    -0.0644 ;      0.17694;           -0.4320;          0.3     ;     0.8  ;-0.8589;5.171589e-01;   2.070234         ;       0.7598  ;   -1e-01 ;        1.36
 -1     ; -1.179e+00; 2.4e-01 ;     -0.121;        -0.69  ;-4.219629e-01 ;       -1.333646e-01         ;     -1.28712;         1.547 ;         -1.42;     3.96e-02;        0.6			;   1e+00;-3.2287e-01;     -1.3345e+00; -2.0551826e+00;      0.14924 ;  -0.61;   -0.52068;          0.4132		;                 1e+00; -1.55671e+00;        -1;         2.88 ;         0.0091 ;     0   ;          -1 ;    -4.746e-01;      0.089;  -0.3777010  ; -1;     0.5412685    ;  1.321774e+00	;  0.139954;   -1.0    ; -0.252965 ;         1.1;-1.358e+00 ;  0.1443947;        -7.4e-01 ;       -1.3			;1.101e+00;    1.323      ;1.13359e+00  ;            -5.5544e-01  ;     0.06172;-0.04113812;  1.4313        ;        0.2;   -2e-01    ;         -1.51    ; 1.514
-5.3071944e-01   ;         -1.4	;1.4119;        -1.3e+00;           1.0633   ;0.479038;      1.355e-01;       -0.15      ;   1.60888    ; -0.8320;1.08e+00         ;        1.20; 1.42071e+00   ;         0.7       ; -7e-01         ;-1.1881884e+00  ;     1.56916e-02  ; -0.3051    ;        -0.56;  4.3883e-01	;   0.4406 ; 1.121661e+00  ; -0.2330008;                 1.2;           -0.372       ;-6.912652e-02;-2.2094e-01;      2.772987;    -1.031e+00;1.639088e-01     ;1.36471e+00;    -0.41;-4.4e-01  ;   0.7840382;        2.0607e+00;-2.677727e+00         ;        -6.0411696e-01  ;       0.81571;   -1.2741047;   -5.56467e-01;  -0.3268356 ;1.11927e+00;    -0    ;   8.9075821e-01  ;   -0.5510922    ;      -0.548     ;     1;   -9e-02     ;    -0.3032;        0.2212892;2.0388 ; 2.881e-01
-1.0490719;     -8.006192e-01       ;        -1 ;   0.74462;         0.513        ;        0.0541;            -1.176    ;           -2e-01 ;1.103596			;         3e-01;     0.949;-5.693358e-01	; -7.822e-01     ;       1.9588e+00 ;            1       ;                 -3.08;           0.7;       -2e-01; -1;         7.9e-02;        -1;0.2988;            1.91			;       -1;       1;      -0;        -1.96;        -0.16;       0.63;          -1.2e+00;  1.4;         1.65565;           -0.76       ; -1.017298e+00  ;         0.78;-1.89329 ; -0.790819;      0.03265  ;      2.27244e+00        ;     -0.0665    ;1.64e-01      ;         0.3403  ;    -0.7840;  -0.8	;      7.3017e-02; -1.3956541e+00  ;   1.238474;         -1.839  ;  0.063000;       -5.404e-01       ;           0.7   ;1.3211186e+00
    -0.29;         3e-01       ;         -0.005         ;    8.593229e-01;       2;         2e-01; -1.0650    ;           2;-1.4609250e+00         ;  -1.273725e-01 ;             0.4065         ;         -0.171930;         2;     8.52e-01  ;        -0.98   ;        0.588756;    -2.439e-01;      4.99e-01   ; -0.0176  ;     -0			;-0.3929160   ;               -1.22      ;    -1e+00;    -6.00842e-01      ;    1.2054e+00;       -0.48;   -7.230e-01    ;3.6087970e-02;-2.98e-01;     7.6370e-01;   -0.41  ; 7.2e-01; -5.0529612e-01;             0.93635         ; 1.3654207 ;     -2.5 ;  5e-01;       6e-01; -1.33372e+00	; 4e-01;           -0.65    ;    1.35;  -0.44;1.40235e+00 ;0.30        ;               0.1; -0.95;      -5e-01    ;     -3.1e-01;0.2   ;  -1e+00     ;     9.377e-01;   
