-7.13e-01;      1.60611         ;          1.367;       -0.043 ;                    1.5;6.9716828e-01;    2.176        ; -0.6309       ;   1.695793e-01         ;              0.1;7.6008396e-01;     0.63377     ;  -0.81064      ;     0.024;  0.794621   ;-0.252526;     0.1438162  ;  -0.6;2.52436e-01      ;1.076610e+00; -0.7775  ;      -0.4399;         1  ;         0.2;   0.3160792;-3.4167187e-01         ;     -0.4;    0.363585     ;-0.74;    2.08        ;  1.37 ;     0.3    ;        1      ;      -1.3576e+00      ;     9.914e-02;             -0.459;  0.73045   ;                 0.43  ;        -1.2030504;-0.0521242      ;   -0.1209  ;3.47729e+00 ;   -3.32e-01 ;    -1.3e+00 ;    0.70179    ;    -1.766482;       5.932229e-01;      0.5265;       0.1	;    -0.5;   0.09186      ;    1.119503;     -1.1421513e+00    ;      -0.9808546;               -0.9;1.4e+00      ;      0.54842        ;0.914;           -2.7e-01;      0.1284        ;        3.447896e-01;   -1.81e+00;  -0.43;     -1;     2.3;       3.0317e-01   ;  -6.07191e-01;         0.291     ;      2.239e-01      ;   -0.8;  1.324929      ;          0.6  ;  8.74e-01;  -1.7e+00       ;        6.99e-01  ;             -1 ;          -0.72      ;        -0.287;        1.93843 ;      -1e+00;        -0.9;       1.8444e+00  ;  9.3321222e-01 ;       0.50;        -0.83552;        0.96;                   1;       -1.65668;0.02086   ;      0.92976;-4.707882e-02  ;     -0.030964      ;-2.119e+00;   -2.2675e+00; -1.920e+00       ;        1.096593         ;         0.133465      ;        -0.021467;    2     ;   -1.569e+00	;   -0.0908;2e+00;     0.66;   -4.75e-01;              -0.9763   ;0.57242  ;-1.049734e+00   ;        -0.9;      -0.841;       6.2e-01;         0.5; -1.6760738e+00			; -2.7e-01      ;-7.2411e-01;           0.181  ;1.1;  -0.7 ;      8.4e-01       ;              -0.7  ;                   0.3 ;           0.27  ;      1.6840        ;        -0.82        ;  -2;     1.003301;      1.366242  ;       -1.0247 ;    -1.808;         -1   ;        1.612		;       -6.9473702e-01 ;           -3;        -3e-01  ;    -1.4577103     ;1.4709024;                 1.2;           0.11429;    -3.1379;         -0.13        ;    0.74;  -0.488476    ;8.41369e-01        ;             2e+00         ;0.915      ;   1.5e-01 ;1.4e+00;0.13918 ;    -2;               1.1;        0.8216        ;2.28296         ;    -0.047728;    1.23954e-01;      -0.08; -0.87  ;    -0.6;  2.53575e-01   ;4.707519e-01    ;        6.471535e-01; 3.998665e-01   ;         -0.066        ;       0.10  ;0.53163  ; 4.81e-01;       -1.2628073   ;-1.613418e+00  ;0.753;  -0.52   ;1.905001;         -0.8  ;         1.077    ;-9.6030e-02;                -0.21
2.5756905e-01			;    -0.734333;     1.8 ;8.326e-01 ;      0.0;         -1e+00      ; -0.594;        4e-02        ;1.461042e+00 ;   1.24e-01     ;  -3.3407e-01      ;       0.7	;   7.696e-01     ;   7.030e-01   ;1.008876e+00;       -8.4e-01      ;     1.91495e+00        ;      -1.25e-01; -1.1e+00; 2.7624e-02;          -0; 2.181563e+00;   1.899  ;    0.0131   ;        1.784e+00;-7.88e-01;      -0.8018   ;-0.682			;          -2   ;0.6653     ;          1.61907 ;     -0.32043         ;-0.7		;     -1;     -0.077159	;                    -1;     -1.578; 0.52902;    0.2       ;    -0.4252 ;       1.151e+00; -0.31331	;            2.18;   4.07706e-03;   -0.5711397; -9.3847738e-02;      -0.5826;       -0.18;         0.137 ;0.0245;-6.221e-01  ;        -6.891355e-01;1.0260071 ;           -3.98e-01; 0.9;      1.263;    -0.741263; -6.269e-01    ;      0.577      ;0.240554   ;        -0.6253;  -0.7;-0.25552;      -4.1e-02 ;          0.8     ;  -0.4813042     ;      -6.9864418e-03;     0.4766479			;       -0.298   ; -0.29862;    1.90574;       -0; 0.764 ;1.72   ;0.31        ;      -1.3e+00   ;               -0   ;0.271096  ;    1.4;-0.117;     -0.6977; 1.7299      ;       7.9862e-01;  -1.08886;1.080369e+00;      0.5144978;           -0.094;         -0.614       ; 1.928461e-01      ;     -0.789   ;8.02e-01     ;  -1e-01  ;     6.5319957e-01 ;     -0.946;        0.1        ; 7.8672663e-01;0.6504962 ;             -0;2.3054e+00;  -1;  -1 ; -1.6708781e-01;    -1.3;   0   ;         0.8;        0.2   ;-0.1361         ;       -3.6767256e-01;      0.687818   ;  0.899525;7.62860e-01      ; 1.187;          -1.09948         ;     0.37928; -0.8155;-2.9039386e-01;        -1.2224600e+00;            1 ;     2.5298;  1.36405e+00;  -3.5549977e-02;     -0.6  ;       2       ;          -1 ;  3.36e-01    ;       0.01950;   1.203800;     -0.69336;     1e+00;  -0.193414    ; 9.0775075e-02    ;      0.002377;          -0.2;             1.3;-2.154         ;    9.520571e-02  ;                 1.01	;    1.61724    ;        -0.03  ;      -1.16; -0.371;    1.68494 ;        -0.6671;    -0;      -0.4341274    ;          0.0705933;     0.9196843   ;       0.2; -4.47809e-01 ;  -1.32991;     0.785;-0.15222;      0.433534     ;        -1.6262	;             -1.469688       ;        -0.03318;0.122  ;0.619234;          -0.3       ;  0.585;1.902e-02        ;-1.7814234e-01 ;         0.008;-0.0032721        ;       1.75e-01    ;       -0.2;    1.10 ; 9.1080313e-01 ;           3.377645e-01;      0       ;        -1.772;          2	;-2.105647e+00
4.46777e-01 ;   1.229147;    0.0454206   ;          -3e-01; -6.2e-01 ;      -0.2 ;        0.6;         -0.25073;        -1.17;-2.58365 ;  0.8;-3.499557e-01  ;        -0.63364 ;       6.888778e-02        ;        0.461249;         1.68;-9.44407e-01;1.20470e+00;-0.20459; 0.9594   ;      -1.3e+00;           2;   0.08;1.1e+00;        -0.987504;   -0.2   ;     0.28006; 1.62759e+00 ;-6.8e-01;5.27251e-01    ;   -3.42e-01; -1.1477284e+00;        -0.128  ;       5.9e-01;      -4.473e-01;1.81e+00    ;     0.055;    -0.0186417;  -0.5;-1.191210e+00 ;             1       ;  3;         0.04;       -0.400184;-0.7372177;        0.2 ;      -1     ;               -0.19;           2.401291      ;      -2.2032909  ;  5.79067e-01;               0.454 ;         -5.42e-02   ;            0.039   ;   1.2 ;-0.81929   ;  0.432       ;      3.98e-01	;1.735022e+00  ;  2.396e-01;        1;0.44;1.0547        ;    1.300;       -0.4204207;3.1626991e-01        ;      -0.47635       ;       1.102  ; 2e+00      ;       -5.7519475e-01;   0.232        ;      -5.82492e-01;        -0.294;          -0.4;    -1.23		;       2.42659;        -2.570098;  -0.20         ;-0.6; 0.09      ;     -3e+00     ;-0.034832		;  -0.87 ; -0.802;          1.32421;1.08146    ;        0.863421       ;-1.4552231 ;-0.1818814      ;   -1.09     ;   0.61069   ;  -0.64;1.55e-01         ;    9.167e-01  ;     2.087234     ;    1.220568		;        -1.25	;      0.848;4.838e-01;      1.532e-01 ;         4.8e-01   ;      0.9       ;  8.9856e-01;   -0.79909 ;-6.8173891e-01       ;    4.7974586e-01 ; -0.0955338 ;0.166;-5.775e-02  ;-1.18e+00 ;           0.1799;   0.526472;   1.259e+00 ; -1e+00;-4.8950758e-01     ;              -0.5032         ;    0.0         ;    -0.72;        0.149     ;              -0.1047 ;   -0.5930 ;1.2345e+00;-2.4243;  -5.8e-01;   -0.1;       0.686561;     1.19e-01;1.0424420e-01;-5e-01  ;         5e-01 ;     -2;-0.79044    ;                   -0.7   ;      1.9    ;1.12666;      0.2634 ;  -1.05;   -1 ;  -0.3463917  ;-1.250883e+00 ;       -0.5348        ;        -0.2     ;   0.283   ;   -6e-01;        0.114;       0.50966;0.14153;             0.894956 ;-1.2745805e+00;         0.5      ;0.796471  ;-0.01   ;        -0.45711;      1.14 ;      0.36 ;               2  ;   -0.1545;       0.65428 ;     1.240e+00;       -0.43      ;  -7.85596e-01		;               1.4   ;0.6;      2.23e-01;    0.8      ;          -0.2   ;  1.4;   2e-01;       0.119745 ;      0.4;   -8.73806e-01   ;             -0.52347;      3.3e-01
       -0.58;  1.77213;       0.309284;     1.13776   ;    0.6933385   ;0.7688547;-0.0021990 ;   -0.5905946;           0.219 ;1.10e+00;    -0.5;      1.4072312e+00;         0.92845;  -6.5e-01;-0.4011;   1;       -0.8479;     -0.851;  0.8    ;9.94800e-01 ;-9.55221e-01; 0.499;        -4.09e-01;   -6.51914e-02; 0.642;       -0.26;    -0.7698259 ;       0.615;           2        ;0.2966321   ;           -0.3	; 0.5647391     ;-5.3964e-01        ;-1.03112;         0.52 ;       -1.68353e+00  ;   0.8538  ;      -1.50276e+00  ;0.7279262;      -1       ;      -0.6727         ;               0.686  ;             -2;       1.35e+00;-0.2921;              2       ;          8e-01      ;-1.4584e+00  ;        -1;     2;    -0.223254;-0.16;        -3.89e-02;2.15845e-01;    -2.4279;            -0.6005    ;-4.929192e-01    ;                 0;   -0.11025  ;        -1.150  ;            0.46; 1.7189e-01;      -9.1295e-03       ;     7.9e-01;      -0.4			;  -0.913;-0.948112;     -9.4e-01         ;1.72e+00;          -1  ;1.103254e-01   ;         0.54;         0.433294;    -0.81194;-8.8664e-01;-1.8920444e+00;-2.03748 ;  -0.2;1.211004e+00;         -1.901621e+00;  -2.4343e-01;0.5798;-2.7582709e-01;           1.8;          1   ;         -0.50373 ;     2.633764e-01 ;         -0.7123492      ;-1.79 ;-2.312583;-0.311391;8e-01 ;    -0.1186;   -1.2;-0.6065748	;    -0.5133;          1.54348e-01;0.085	;         -0.638707       ;      -2.3914729e-01;          -1.06923e+00; -0.6091042      ;  -0.88359 ;   -0.0  ; -1.205122e+00; 2.74e-01         ;-0.1595;         1.499;      0.9;  -0.7082691 ;   0.7701 ;   2.0887704;   0.8865;       0.2;       1.1 ;        0.7001 ;       -5.173698e-02;  -0.3486  ;         1.0782800;       -0.29 ;      0.1        ;    -1.45273   ;                  -2;              0.0 ;    -8.160442e-01    ;    1.58;            -0     ;  -0.542052 ;  0.4658;         0.7;           0.11		;    0.4     ;  1.3027e+00;1.073255;5.02364e-01  ;-0.6 ; 1.96596;        -0.5092833  ;           1         ;          0.07   ;      1.120447;  -1.8;             -0.33 ;    9.6621189e-01      ; 8.327e-01 ;            -0.28    ;-3.6759732e-01     ;     0.2       ; -0.791;7.90889e-01 ; 2.13292   ;   -0.254778  ;   1.69447       ;     1.353        ;         2.0967e-03;            -1.21; -0.87933    ;0.49264;-0.4;8e-01; 1.08184 ;  -0.289928;        -5.0e-01   ;        0.2008301;      0.0177629 ;         0.46701     ;-2.5772e-01  ;  -0.343         ;       -0.269 ;       0.308	;       -6.045e-01;  -0.3786970		;4.15240e-01
4.16e-02; -0.5  ;       1.4e+00    ;1.42e+00     ;      0.8699    ; -0.7643286;-4.32342e-01;  0.149697  ; -0.02;   -1.0938      ;0.860197  ;       1.44e+00;1.216e+00    ;0.055342    ;        0.4        ;      1; -0.9703   ;-1.83;    -0.0781 ;       0.37 ;-7.0e-02;           -0.316 ;-0.125396;  1.354e+00;       -1.5118       ;  -0.0638;1.149611e+00;-0.03 ;     0.4812059 ;       -1.6434794e+00  ;         -0.75     ;  1  ;         0.201;      0.56579;-0.9978 ;           -0;       0.130491;   -2.935e-01        ;  0.589 ;         0.8;   1.321494 ;      0.9;      -0.0757;    -0.7306;0.6470;-6.0657039e-01   ;     -0.4;                0.259     ;          -0.39       ;    -0.6098 ;              2.1e+00   ;        0.2659         ;  -1.07905e+00 ;     -1.82;-1.5546 ;    1.65923      ;-1.7382803e-01 ;             0.12      ;      1    ;8.8001559e-01     ;    -1.42236;  -0.838752         ;       -3.4674e-01;5.840961e-01      ; 0.7; -1.351730e+00;2.5830892;-0.0363868;       -0.7  ;       -2.3267         ;     -2.35e+00; 7.6136e-01       ; 1.35634e+00  ;    8.4944861e-01     ;    1.561164       ;    -1.7;  0.172911      ;   6.230547e-01  ;        8e-01   ;-1.505; -0.151298;   0.99448;-0.19; -0.77127;     -0.870441;        1.5       ;        0.106;-1.3;     -2.64e-01;       2e-02;-0.5898;      0.6     ;           2;     -0.9654088;0.0;         -0;      0.436417  ;9.5716233e-01;      0.5103810		; -0.132198;-2.3670;6.728908e-01;       3e-02   ;     -1  ;1.2e+00    ;1.8440e-01    ; 1.4;        -0.5    ;  -0.6111;             0 ;     1;      -2.065475e+00;     -1.83;                 1  ;        0.3 ;              -0.30		;   -1.0058e+00  ;-0.3673   ;    0.08;         -1.1;  1.04;      -0.63463		;       0.589095        ;        0.3;       3.34;   -5.999e-01    ;-4.6408e-01;        5.393e-01      ;        -0;    3.4880940e-01      ;       0.72;   -1.581852  ;            0.9 ;-1.032123;-8.5183e-01       ;       0.803  ;      -0.70 ; 0.0032532      ;2.746433e-01;  -0.635;1.07540;-0.55729;1.1080e+00 ;          6.98e-01;      0 ;    -0.420991;              -2;-0.4855111;     1.48732    ;     0.30831;      1.185        ;-0.2763;        -3.698e-01   ; 0.4838;   -2.07762        ;    0.03988  ;      -0.595       ;   -0.383    ;-1.3479079e+00;-0.5;    -0.722537;0.1875;               1    ;                 -0.941;         -0     ;        0.6771;              -0.4; -0.6181;     -2.78e-01      ;        -0.629      ;       -6.56257e-02  ;        1.679851e+00;-1.4346;      
     -0.522;    0.529;          -0.6       ;4.199017e-02     ;    0;          0.119 ;        1.30   ;              -1.3687       ;        -0.889	;         1.216;  -0.817; 0.19     ;      -0.24047;           -0.3		;     -0.9; 5e-01;   0.8  ;  2.13897;       9e-01;     -1.6e-01;            0.6;           -1.6727 ;2.43e-01;-5.2655107e-01 ;   -0.6    ;     2e-01;    0.0043;      -0.265099 ;0.3218072; -1.4033289e-01	;6.4168e-02     ;     -1.6934e-01;      -3.6e-01  ;  1.8848769  ;-0.36746      ;-1.842886e-01 ;         0.9	;    2.33851  ;0.1       ;   -0.6;          -0.03      ;   -0;  -1.188113         ;-1.1858919e-01;      -1.1425862;       -0.04  ;-4.872e-02;   1.436703e+00;     1.1;      -0.9585061;      -0.382654  ;        6e-01  ;  5.097736e-01 ;  -0.0093969;    1.5;  -1.24;          2.2814;        -1.64141;      -0.5613  ;-1.7640;3.3799983e-01     ;     -0.4; -1.83501e+00   ;4.0482e-01     ;1.2e+00    ;         -0.22990 ;   -0.44582 ;          -0.6        ;    -0.05464029;      1.7e+00     ;    -5.526977e-02;   1.13724; 1.64382e-01         ;0.937657       ;  9.69025e-01;                   -0;5.49e-01      ;1.44861e+00;    -9.7566e-01;  -1.2e+00     ;        -1.954459e+00			;       -8e-01 ;   0.8; -2.0139584e-01;    -0.396  ;3.1687e-01;-1.2e+00 ;     -1.02728e+00; -0.41	;   -0.41;    -0.677769         ; -0.8123; -1.1502e+00;-1.2; -5.2e-01;      -1.15  ;        -1.15  ; 2.0915392e+00       ;   0.142154;     1.6225;         -0.0039 ;    6.4907e-01;   -8.422496e-01;     1;  -2.2e+00;   6e-01;  6.297988e-01         ; -0.83; 1.82e-01;      0.6113;        -1.252;              -0.4;   0.216501;       0.545    ;-0.048648 ;         -2      ;          1.3e+00;   0.80288;             -1         ;            0.763  ;       0.5 ;2.0e+00;      1.3      ;           0.19; 1.3839089;              0;     -5e-02;         -0.5674518        ;0.25787    ;      -0.4   ;             -1.3 ;  0.8720162   ;       2  ;        0.19244    ;         -1.3;              2 ;         -5.3723308e-02   ;     -0.092466       ;-0.3;  -0.7075; 5.214545e-01 ;  -6.444e-01	;         -0.44;      -0.40   ;       -0.673496  ;-1.02202			;    -1.12;   1.72045;7.324773e-01 ;        1.01459;     -1.16e+00;  -0.988173;1.438778;       0.255;6.663221e-01     ;            -0.2269        ;  0.70325         ;       -0.8; -3.77355e-01;  -1.359e-01   ;3.6113958e-01;     0.071499; 8.4307288e-01 ;-2.132;   2.242921;         0.3;-1.87 ;1.06e-01;             -1.0;       6.613433e-01;                 1   ; 0.292;  1.621370e+00 ;
       5.5e-01 ;   -0.677;0.330616         ; 1.25e-01;           -0; 1.412198e-01;        1.1;  -1.11203e+00  ; -6.6130e-01;    -0  ;   -9.58956e-01     ;              1  ;      0.425999  ;        -0.8;-8.727e-01      ;         -1.66   ;     0.3		;0.6179336        ;  -0.5         ;  3.99e-01        ;      -3;        0.97846       ;     -0.03     ;          1.26;-0.387909;     2;   0.767       ;          0.796741;        -0.2;      3.10376 ;   -1.025e+00;     1.11426e+00        ;               -4e-02         ;       -0.76    ;       -0.137   ;6.65e-01;-3.549e-02;        6.2519911e-03;         0.669      ;   -3.7176e-02;            -2 ;    -1.1415e+00;       -2.373    ;    -1.452763         ;             -0.47321     ;-0.2628; 2.337808e-01;-9e-01  ;        -0.18  ; 1.09e-01;         -0; -0.331816;    -1e+00    ;          -1.94e+00       ;-0.2681231;      -1.560e+00    ;                 1       ;   -1.87  ;       4.3667002e-01;      0.7711541;    -5.3625e-01  ;  -1.1845 ;3.1868e-01;-0.7534985        ; 1.0755;         -0.0;         0.638583        ;0.942488; 2.2778772e+00     ;       -2.202e+00 ;    -1.261e-01;     2.303088e-02      ;          0.2    ;      1.066300     ;        -1.1453;            -2;        -0.7 ;        -2.7675e-01  ;         -1;       7.9530e-01    ;1.8198;            2;   -0.41      ;     -0.754439;              1   ;   2.823922;      -0.037623;  5.9716028e-01        ;    0.72077;  -0.27478   ;   0.07326;    -0.0974;     -1.686;            0.95; -2.033996e+00         ;1.3000046e+00  ;    1.43642    ;          -1.78e-05;        0.2			;       -1.0940002e-01      ; 0.16; -1.02e+00     ;           -1.4         ;        -6e-01       ;           -0.2 ;         1 ;  -1.2688e-01  ;         4e-02   ;   1.45e+00      ; 3.381e-02        ;1.78254;        -1.53791;       -0.507 ; 0.6223866         ;    -0.0803961 ;-1.438; 1.5115489     ;1.5  ;    -1      ;           0.31;        1;          -0.4361153      ;         -1     ;        -0.33 ;          0.15;-0.1148428 ; -1.26;        5.6291e-01  ;         6.724e-01  ;         1.6e-01  ;     -0.8;                  -1       ;       0.13571 ;  -5.5e-01;  -1.5308e+00; -0.3775;       -1;              -1.2;            -0.7020282     ;       -1.244e+00    ;  1.85046    ;  -5.80830e-01;      2.56e-01 ;    -1.505;             -1 ;         1.1      ;          1.12e+00;  0.3        ;         0.1017 ;         2.142;             1  ;     -1.64e+00;   -1.568e+00;      -0.656703 ;1.139;    0.8 ;         0.5 ;-0.02164  ;-1.03452    ;                  -1.55  ;            -0.8;     -0.736877;             -1e+00;1.7731e-01;     -0.80998  ;       6.761e-02;   -3;9.365464e-01;        7.95196e-01 ;   -0.55			;   2.0;      -0.51013;0.6       ;
 2.7662672;1.3876771;            4e-01 ;      0.7270678 ;    1.52810      ;    -1.6278;          3.06       ;  1.43194      ;   -2.252e-01         ;        1.328;1.466;     0.80622       ;    -1.14474;-6.9077531e-01;   2.96e-01;               0.25;1.62 ;      1.166517e+00; 0.257080;  0.247400    ;   -4.694983e-01      ;    0.0;    1.09   ;      0.58116     ;     1.1e+00        ;       0.431;4.21017e-01;      1.59      ;1e+00   ;  -0.7   ;        1.146170e-01    ;    -0.8;4.01e-01;-1.35;           -1.11215;    1e+00       ;    -0.02;    1.51; 6.830509e-02;         -2.30;-1.89011e+00;      -5.747e-01;    -0.8068314  ;                -5e-02	; -3.731358e-01;1e+00;-8e-01  ;       6.27e-01;            -7e-01; 8.691e-01 ;    1.1 ;            -1.75;2.132778e+00 ;-1.87     ;       -0.023357       ; -0.47  ;   -0.253065        ;  -1.3164523;  9.9e-01;-0.2;  -0.1      ;-0.2929	;   -5.22122e-01;-1.627413e+00;           -9e-01; -0.4;    0.411	;   0.3584    ;        5.4795930e-01   ;        -0.611950;           -0;      0.7183;-1.70925e+00     ;    -0.3094248;   0.8674256		;                  0.92  ;          -0      ;     -1.16e+00; 1.11 ;        7.8e-01;       -1.368434;0.8137243;  -0.1050421 ;       0.43;    -0.4 ;       1.024 ;1.696e+00        ;  0.1476;    -1.3592	;                    2;      -5.68687e-01      ;       3.6e-01;     1.012;  -4e-01;  0.5;         -0.3;        -2.4578e+00;-1.17e+00;                   0.3  ;      7.19216e-01;                 1;         2.11;            -0.4;     -1.8e+00  ;       0.40	;        0.534489;0.149;   1.5e+00;-0.384 ;       -1.43684;      -7.200539e-01        ;          1.5; 1.27662e+00; 1.5e+00;    -1.087606e+00  ;    -6e-01     ;    0.3215199  ;       -0.980      ; 1.3172  ;        1.266 ;            -0.7;   -0.313293  ;  6.165e-01  ;1.16801e+00;       1.882;            -1  ;       -1.90e-01;  7.04e-01;     -0.6;0.559        ;       -7e-01  ;-2.3589299e-01;     1.012746   ;    1.8		;          1.470  ;   0.697689    ;-2.5e+00         ;0.04962;     0.276995			;   -0.8247689;         1.966727 ;   -0.082265         ;  -1.738734;  1;    -2.797e-01;      0.649;0.630932;            -1     ;           0.4256         ;        2;      1.32707  ;        -0.08572; -2.95672e-01;          -0.38;   5e-01 ;      5.6079e-01;     -1.777662;  1.513702        ;       -1;    -1.27947;        1.3737216    ;        0.338875  ;             0.2505;               2.12;         0.3599750    ;      0 ;  -4.51385e-01     ;  -6.2349e-01        ;-6.768e-02;  -0.5 ;8.184869e-02;            -3.9e-01;     -0.670
-0.59653       ;    0.78;        7.51546e-01;     -0       ;      1.508       ;         0.561;          -6.49351e-01;-1.8367e-01  ; -1.11437;         2.3795425e-01;           1.8;    1.34;  -1.3012e+00;   3.0548701e-01     ;     1.569e+00         ;8.952661e-01 ;         1.31;     -0.376927 ;        0.9100389;    0.6    ;-1.1e-01;         2.2552e-01   ; 0.03		;6.1007170e-01;           1.33389 ;           -1.372;              -0.5;     0.777882;    -1.581 ;     -0.41949;-4.7549e-01;     -0.6522        ;         0.0727     ;             0.4     ; 0.2    ;-0.6604701;-1e+00     ;0.2132355       ;     -0.9324811; 1.5e+00        ;-2.82e-01;0.99347    ;          2     ;      -3.9060e-01;   -1.20571;   -1e-01;       -4e-01;          6e-01;     0.56047;     5.691845e-01;-8.02407e-02;  5.20778e-01;-0.1776349;           -1.681;         -0.55742;        -0.43;      -0.321;9.78e-01;  0.0330302  ;       -0.7515 ;               0.845  ;    -1.3314003; 0.495828;    6.2e-01        ; 1.9143074e+00;      -0.5192494;     0.09625;      0.3763 ;-0.49;          6.89e-01      ;         -0.96079;    -1.6764			;   -1.059;   0.337593;      -2.6     ;1.7377e+00;   -0.6301    ;      -5.7e-02      ;    4.345641e-01     ;    -1.2674;     -0.8;       8.78e-01     ;-0.88    ;  -0.45513;-0.6253;    -1.577;     4e-01;   -0.6272; -0.091637	;      -7.0e-01	;       0.5704;         -0.48       ;           0.263 ;-0.8318392;        -0.4288432;          -0.69 ;         1e+00   ;6.097800e-01;      -3.514803e-02   ;    5.8303922e-02    ;   -1.8731;      1.3193698  ;   -2.105e+00 ;     -0.781251; -3.202826e-01 ;  -0.2;     0.2;  -0.55;       1.5e+00 ;-6.6207887e-01; -6.8e-01;1.149e+00 ;           2.5250    ; -7.17e-02;-2.318e-01 ;-1.127742;     -0.6826 ;  -1.4692   ;-0.7;         0.897168;   1.0149;0.11206  ;                 1;          0.12;      -1.207525;      -2  ; -1.6895;-4.5289280e-01     ;    -1;         -1.3;-0.8664540;    1.64e+00;    0.7       ;       -0.408 ;         -1.82786;       -1.1436e+00       ;            0.31686     ;            -0.147        ;          2  ;         0.28004  ;   2.0907  ;   -0.9801571;       1        ;   -1.28e+00;       -1.10e+00  ;-1.250058    ;          1.02	;    -1.780e-01;           -0    ;         1.8534e+00  ;       1e+00    ;7.423496e-01      ;0.4270087 ;     0.9    ;  -1;          -1.244581e-01;   -0.121;0.51808     ;       -0.49  ;     1.33527       ;-4.6271682e-02   ;-0.5598267;           -2 ;         -1.159e+00    ;     -2.448;  2.2663928       ;1.74e+00      ;-0.8031671;      0.8605970 ;-1.340; -1.2        ; -8.60e-01;    0.05
1.69233;-1.78045e-01; -0.3206569 ;    -2.759e-01 ;4.2018590e-01;      1.1666;        4.349876e-01;         1.46255; 0.6514395;      -7.114663e-01 ;        2.2e+00;           0.35   ;       -0.9	;    0.7077   ;          0.8  ; 0.76;      0.3374  ;     1.1054308;  0.168682       ;-2.108667    ;0.63815;0.702	;   -0.5859589;         2      ;              2e-01;-1.505e+00;        0.88766  ;       6.98533e-01  ;-9.328861e-01   ;              -1.22			;  -1.05;     3e+00       ;   0.17931         ;8.94826e-01    ;         -0.195	;      1.361      ;       1.621       ;1.992e+00     ;-2.0310483e-01  ;            -0.786 ;  -1;      -2e-01;  -0.2481;                 1         ;       8.5815449e-01  ;-1.1107;  0.230;  -1.420796     ;            -0.02;7.1e-01         ;-2.363e-01 ;      1     ;         -7.5363e-01   ; 0.5 ;            3.938e-01;       -0.31733;       0.5;  -3.29e-02;-0.177977;        -0.64;  -7.2370315e-01 ;   1.326e-01 ;-1.040333         ;    0.495       ;        2.11;2.69883;  7.7802133e-01      ;   0.8500397;            0.3   ;9.0737049e-01; 2.8e-02;     0.2360552   ;  5.3e-01   ;  0.1582404;   1.19344e-01;     -0.74463			; -6.5963e-01;     -1.73e+00   ;-3.27e+00;  0.2523888     ;   8.1206087e-01;          1.42 ;  8.7603e-01         ;           0.805       ;      -6.86851e-02  ;         0.6;    4.15e-01;      -0.210409;   -2.0;          -2.2; -1.019e+00  ;          0.665 ;         -0.65    ;             0.08       ;       0.865   ;      1.0163483e+00 ;        3.1076383e-01 ;     -6.4e-01      ;            0.18    ;9e-01       ;0.1586916; 7.585399e-01		;1.1285     ;1.29e+00;          -0.7590;    -0  ;         0.3;   -0.23        ;0.42619;              -5e-01; 4.1385285e-01      ;-0.951022        ;  1.9	;      -0.055644;              -0.6;  1.3439225e+00   ;         7.78829e-01;         -0.0827;             0.64885;        6.1795e-01;    5.17e-01;    -0.16    ;1.38132     ; 1.20487e-01         ;    5.04444e-01;            -1     ;-0.754    ;    -0.108;        -3e-01  ;-3.2603262e-01	; 0.318537;         7e-01        ;0.54889        ;      5.843e-01       ; -0.396 ;        -0.5;0.6048606      ;   -0.191049 ; -0.410764;           1.44;         0.8;-6.16e-01   ;  -4.222e-01 ;7.2942292e-01			;   -5.5365605e-01    ;        -0.33        ;     0.0156696     ;             -0.7;0.6  ;       -0.057;         0.069818 ;     -1.00287;1.41268e+00      ;-4.77e-01;  -1.56768e+00;              0.06 ;               -0.9	;4.0936388e-01      ;   0.568147      ;-0.9526   ;    5.1364293e-01    ;-2.9268551e-01;   -0.3285201;        -2.0227e+00  ;  1.435;    -2       ;      -0.635 ;  0.403;       -0.706      ;7.551187e-01         ;    -0.80;          1e+00  ; -1.72;
