0.5643  ;       5.67714e-01     ; 7.5e-01    ;-1.3809143    ;-1.85e+00        ;      2.010995   ;     0.345;       -0.11853;      1.2829;  -1;         -2.6     ;         0.455593; 1.44;          -7.0e-01;         0.2859;             1.6;            -1   ;      0.56      ;-0.3449203     ;    -0.594807;     -0   ;       -0.2 ;        -0.12;  -1.6e+00    ;-0.735512     ; 8.1735e-01 ;        2 ;  0.45732;     -1.6 ;               0.883;               9e-01	;  9.455641e-01    ;           8.647e-01       ;-1e+00;       0.0317623	;              -0.69;       2.31;  -7.2e-01 ;      -1.642  ;  0.1301 ;        -0.9366;    0.6155    ;-6.53257e-01;         2e+00;       -0.553    ;5.0656455e-02        ;   -1.21e-01;     0.36477;-7.9986167e-01;-3.3605e-01;        0.92609;0.978  ;      -1.1603;          -1.3   ; 9.34e-01      ;          0.75969;  -1.361;-0.404731    ;1.6777e+00     ;  -0.1006768 ;   3e-01		;     0.513127  ;        0.1207;-0.3171496      ;  -0.35;-0.20441     ; -2.6091530;  -1.13386e+00; 0.977; -9e-01;9.3315e-01;   1.15638;       -0.871118;0.402610  ;  -0.500908 ;          0.024 ; 1.1     ;   0.7550527;-1.49115;   -1.64021        ;        0.4;  0.201707       ;1.7e+00 ;  1.45  ;-0.034721     ;       5.52e-01;0.371  ;-5.21e-01;1.07e+00;     1.61;              0.5         ;            -7.6e-02;             -1;  -1.1197e-01;       1.81039e-02;        0.999;         -7.788311e-01;    1.20e-01;      -0.023    ;         -1.19;  1;       0.06 ;       -0.3347         ;              -0.56;3.1147500e-01;  -1.52e+00  ;         2.0490	;      -2e+00      ;          -1.38e+00; -0.45738;  0.070;         7.22e-01; -1.529			;  2.306119e-03        ;  0.462169      ;1.015e-02         ;  -2e+00;    -0.94551      ;-0.52519;     0.46449;   -1;        -5.448e-01;    -8e-01;  1.0391   ;  -4.4e-01 ;         -2;-1.375e+00       ;-0.52828;-1.7281210e+00      ;
0.755677       ;      -9.92055e-01   ;   -9.8110910e-01;-8.706859e-01;         -2.9e-01   ;-1.733712e+00 ;      -0.3 ;1.1703438e+00; -3.0953e+00         ;     1.2   ;      -0.73;             0.357 ;1.36631        ;            -0.0895;     1.3719716;          -1.4    ; 1.349;               -0.983    ;       -1.79;      -0     ;-0.83993     ;       -6e-01;       -0.184 ;-0.22029;         -2.692 ;-1.23e+00; -0.07998772;0.5    ;           -0;   1.450242; -2 ;    0.7442;              -2.25835;  1.086         ; -1.364685   ; 7.1711220e-01  ;     0.924;-7.6627917e-01;-0.3958812;2.5994;  0.60      ;  -2.0;    0    ;1.3315;1.214612e-01;2.8704429e-01      ;      1.09       ;8.6e-01; -1e-02    ;1.4680107e+00;          0.4   ;     0.30132        ;       0.042855 ;       0.3558;     1e+00    ;1.216547e-01;    -0.8317;   0.3;     1.2266e+00;     -0.38693         ;       -0.22  ;    0.5         ;       -0.236	;        1.7926;      -2.49445;     -0.32;1.5471e+00        ;  -6.015e-01     ;    -0.4652;         -0.872;    2.09463e-01   ;      -1.656835  ;         1.544         ;    1.73e+00    ;  -0.25865; 2.1237447e+00  ;  -1.31260     ;     0.08772;-1.965;          -2e+00;    -0.2393;       5.6e-02;         0.9;         0.504;     4.7e-01;           0.4		;      -1.35   ;    -0.517;         -1.70179  ;          0.76    ; 0.3731031;2.12e-01;-5.882e-01;      0.8662035 ;        0.6; -1 ; 1.557699e-01 ;    -7.737e-01;         0.809803         ;       -2       ;    -1.1;                 1 ;       -0.7;  1.0541; 9.39e-01;        0.047  ;-3.932e-01 ;      1.183;      -0.97606       ;       -1.7;      0.62819;           1.0;-0.281;-0.95851;         -1.005e+00     ;-8.77e-01;             1e+00       ;-1.5142e-01       ;        -1.317;    0.270   ;     7.3783720e-01	;     -6e-02;     0.37053    ;1.5956 ; 0.2712 ;-4.7445e-01;     -0.7562424     ;-1.522e+00		;-1.953566e+00
           0.3;     -3.977e-01;  -1.34e+00  ;    1.5931130;        -0.601    ;             0.1112381 ;          1.1;1.723  ;     -0.8946;    -2.45029e+00;     7e-01;     -1.11802	; -0.90284;  -3.70e-01;  -1.05;       -0.08;-0.090556;0.3608214;           1;     -0.448  ; -1.64566e-01       ;      -2.14913  ;         0.21;         0.0    ;  -1.44075;        0.92        ;    -0.765540;      -0.91;1.954571e+00;        0.20;0.4435     ;      0.91786     ; 7.5e-01; 0.6282763;1.426472         ;      -2 ;         0.0216801;        -0.7      ;      0.05       ;  -0.61692        ;     -0.12;         -0.19 ;-0.401824;-0.265;1.46283e+00;1.53646  ;  -3.937e-01 ; -1.336692 ;-0.5579955  ;  0.32734      ;     -2.5e+00;       1.24998;    -4.551e-01;       0.5299       ; -3e-01   ;   -1   ;-0.871    ;-0.41906;     -0.47682; -4.145970e-01;-1.53 ;           0.1;  -0.75618;    -0.98994;       0.3316662     ;  -2 ; 0.4;     0.0802      ;           -1.1417;0.0562; 1.219923e+00   ;        -0.76; 1.4270e+00      ;3.435443e+00;         0.8 ;   -2.419     ;         -0.08;-0.969  ;   -1.1739e+00; -5.97e-01        ;        -0.69381        ;     0.76    ;          0.590;      -1.3974  ;   -0.184061;              2  ; -0.5474067;          -2e+00     ;        -0.2018   ;  -0.98800		;1.30531e+00;      0.9008      ;    0.1; -0.4707465;              -0.878;        0.314    ;     -0.3;-1.17970e-01;7.7236354e-01;9.5582274e-01;   -0.31348 ; -0.460001  ; -1.556e+00;       2e+00  ;1.208092e+00   ;    0.01139;-0.793      ; 6e-01 ;                -1.6; 1.227e+00;   4e-01    ;             1     ;         -8.4113e-01;       2.18046 ;  0.1011408;  0.5107501;       7.6e-01   ;       -0.48   ;  -1.319;-1.3445	;-5.945028e-01      ;  -0.57       ; -0.163131      ;      2  ;     1.7922;   -0.3580109;         1.51;     -0.30;-0.0142395
-3.703e-01;       -1.1406;  0.89;3.99252e-01 ;      -1.59569    ;          -1.15      ; 0.57032     ;       1.127         ;    -3.9e-02   ;    -0.481039;-8.468e-01   ;       -5.428e-01       ;        -0.0545;      -0.4438447		;         0 ;   0.96         ;  -1.528946e+00;       -0.24;      -1.41 ;          -0.21 ;    1.0193e+00  ;            1   ;             2         ;-1.1810239e-02     ;   0.8055597 ;0.570498		;    1.082325;  1.67   ;         0.04776; -2.2135e+00;  0.1231400      ;        1.0088 ;   -0     ;          0.3  ;          3.60e-02   ;         -0.661868;         -2e+00;       -0.5;   1.45070e+00;     -0.177        ;     -8.7198e-01;            0;  -1.8668 ;1.747113e+00;   2.53682e+00   ;    2     ;  -4.0e-01   ;       -1      ;1.5913689e+00;           2;-6.292729e-01  ;-1e+00; 0.2195;             0.7; -8.5474706e-01  ;    2.055e-01   ;   -1         ;3.47001e-01       ;        -1.452e+00 ;        2;-0.4212434;-0.5207  ;-0.505117;-9.266573e-01     ;        4.82656e-01       ;    0.614584; -0.131         ;    7.4629e-01;        -1.04399  ;    -0.9820076;         -0.8461040     ;   -0.61281        ;  0.1603426;  0.4107912;      -1.9e+00;    -0.03     ;   1.976e-01;-9.313e-01     ;          1.05;        -1.0445 ;       6.23055e-01;       -8.0007312e-01        ;    0.204     ;        1;         0.5       ;              0.28;        -0.6       ;   0.47967;     -2  ; 0.03073;     -1.551;-5.555703e-01	;     -2.223e+00    ;-4.435112e-01;       0.48725      ;         0.5253591;-0.86;        1.5437;       0.61 ;       0.6558;-0.449;           -2  ;        -0.7077517      ;1.14e+00; -2.7951173e-01   ;  4.920e-01    ;           0.4699489;      -2e+00  ;   6.8e-01    ;          1.5e+00 ;         -0.06930      ;0.4167674;1.17852e+00  ;          6e-01;0.802;     0.6115;     -1.28e+00      ;     6.9e-01;  3e-01;     0.9 ;        1  ;-4.5858989e-01;          1    ;-0.011         ;   0.4844628   ;-0.6384227   ;      0.19   ;  0.365942  ;    -0.22409
   -0.740551;1.52084e+00        ;-4.74e-01 ;-0.2313 ;      -0.386 ;       0 ;  -2.163810; -4.875e-01;  -1.198;    -0.0788 ;  -9.48e-01         ;         0.5;    6.7911e-01;            -0.023538;1e+00   ;        1.063       ;   2.4152473e-01 ;      -0.51547 ;   -1.97815e-01 ;3.038830e-01 ;         0.0712359   ;  -1.9856175; 0.23028  ; 7.8e-01;-3.90082e-01     ;0.3322894;        -0.0867826;        -0.71 ;     0.164     ;      -0.75155;     0.7    ;-2.0999721e+00;    0.3;-8.8e-01;      -1   ;                -2;                 1.60    ;0.969940      ;           -1.09e-01;  1e+00	;          -0.19457    ;5.7892100e-01;         1.060945 ;           1.58;   1.2296e+00;        -0.2      ;-0.0448689 ;            1 ;1.0124e+00      ;    -1.33620    ;  0.4740;   1.1;       -0.3988;0.087076;     -1.3   ;-8.472e-01;       1;-5.7876e-03;-2.79329e-01;0.08545;            -1;-1.667431; 1e+00; -0.678;  -1.2332;    3.7e-01;    -1  ;-8.414381e-01    ;           1			;         -0.4 ;0.7773671    ;          2.259e-01      ; 4.30757e-01;  1.572030e+00;                  -1.1;    -1.15141e-01; 0.362;              -1.73611 ;         1.810;         1.082      ;1.1   ;         -0.57;-0.0051  ;         2.6353050e-01        ;  6.77129e-01;         -9.299e-01;     -0.6;      -1.43e-01;      0.6703615  ;       -0.974;         0.462531         ;    5.7018e-01; 1.0827721e+00;-7.1017e-01;     4.7e-01 ;               0.4; 8.9119903e-01;      -0.729;          -0.097     ; -1.542199;  4.617650e-01       ;-3.5145e-01  ;             2  ;    0.80;    0.0625;1.00402        ;2.6377811e-01;       -1.984 ;       -1.3316      ;   -1    ;       -5.71e-01;   -0.299			;     2e-01   ;  -8.15e-01;       -0.87893      ;      1        ;-1.4112;0.2468157     ;1.1576315e+00;    -0.0537472  ; -1.71339        ;-2.46479;        0.628781;     -0.7 ;       1.641e+00;        1.11      ;    0.1; 5.3e-01      ;   -1.76652e+00
1.351225e-01;-1.213;       0.4; -0.8;   -0.8583     ;     0.152034;6.1076502e-01;    -3.3e-01 ;-8e-01 ;          -0;    -3.9503e-01;1.375705e-01       ; -8.719235e-01    ;        -0.8; -0.6; -1.1646598e+00;1.112010 ;      0.1053944 ;     0.099787;        0.739003;  1.4644e+00; 1.179935      ;            1.693;      -9.8e-01;      1.6102       ;-2.500469;               -0   ;            -2;  1.3724800e-01;      1.413 ;-3.03923e-01    ; -0.388238 ;5.84568e-01  ;   -0.8109691; -0.79;           -0.6375;     -1.70e+00  ;        -1.05	;    -1.92e+00 ;7.982e-01;            0.617; -0.99956; 5.4e-02     ;         1.206037       ;  1.03e-01   ;           -0.147 ; -0.7866;     1.0210852e+00;  0.53681       ;    -1.2233   ;       0.57672        ;   7e-01     ;     -1.402312;    -0.936520;         -1.516909;     9.6811e-02;           1.4;0.4378        ;        0.99 ;        -0.4;-0.77483;           0.2399   ;2.846398e-01;9.01418e-01;  0.960689;              -1        ;       -0.80574      ;          -0.7  ;       4e-01 ;                    1     ;-0.4149265;       -0.897   ;         -2.2 ;-0.6473;-1.10175;          -1.3      ;        0.335635			;  0.37; -0.9457;  -1.4905911;-2.0790   ;  -0.1532;-4.2717553e-01;       1.24763e+00         ;             -0.4;      -0		;-6.0204670e-01;                   1.34;-1.0697e+00;    0.039;1.2640100e+00    ;   -1.646e+00;              -1.3  ;   0.84;-1.09;          -0.42       ;-4.782662e-01       ;          -1.728;       -1.93  ;   -0.8515932  ;7.23581e-01;-4.41337e-02   ;   -2.18e-02;       -0.04222;      -1.2863;   -0.61687 ;        1.088042;-2.608787e-01;            -1.36;           -1.3         ; 0.3560726     ;    1.374e-01     ;  3.6781768e-01       ;        -1.100e+00    ;-1.05;           1     ;       0.73226         ;9.648080e-01 ;        0.70078   ;   -3e-01   ;    5.03e-01;    1.0681   ; -0.25	;   -0.608012 ;       0.3895 ;        0.7667;    1.1506e+00;        -1.18;        -1
    0.8528513;     6e-01    ;                   0.3   ;             0.9; 0.8724;            -0.6   ;              0.1 ;             0.05  ;    4.454689e-01  ;8e-01;  1.0459067; -2.134635e+00;1.50635e-01;        -0.124         ;        8e-01;-1.0214e+00   ;    2.21014  ; -1.748823e+00;  1.0348e+00;        -1;7.12334e-01 ;-0.33882;-1.379292;          -8.349e-01			;       -0.4108  ;           -1e+00 ;           -2 ; 1.0311900e+00;-1.519       ;         -0.37	;  -0.169559 ;    -3.219e-01    ;0.324710         ;    -1.2;               0.81        ;-0.945;    -1.6786812         ;         -0.79 ;        -0.7011;          7e-02;        6.197e-01       ; 4.152e-01      ;      -1.040334     ;         0.5        ;  -0.843414        ;     0.427;        -0.3423         ;-0.4       ;        -1.9770716e+00        ;       0.21  ;0.22872;  -1.6;                  -0.0;  -0.8303342        ;                -7e-01  ;      -0.324796;       0.0883925   ;           0.802  ;-1.3e+00;-0.979945    ;    5.638740e-01      ;   0.1997;0.0472 ;      -1.67881     ;-0.3382;       -0.7 ;0.960803    ;     -0.397808;-0.22  ;   -0.6   ;6.4e-01   ;        -6.7e-02    ;           -1.5122;       0.43492;    2.35867e-01    ;      -1e-01	;       -1.4745;         0.33			;             -0.6     ;         -1.2   ;   0.037666;     0.192   ;0.4169114;1.959110e+00;                -0.6 ;   -0.659747;    0.941002;0.2916298;     -0.625;          -1.8;       -1.019     ;      7.1e-02; -0.959098 ;      -0.868;0.8292;  -0.532168	;0.528;9.2518e-01       ;     -1.17617     ; -1.35e+00  ;0.3829398    ;0.6; -0.35404;        -7.3e-01;         -0.91   ;      -0.4675812;         0.1857241         ;   7.5e-02;           0.3     ;      -6.8282464e-01;         -0.06;1.46817e-01   ;             -0.23;        2.161941e-01 ;1.2232819e+00;   -1.10e+00        ;            -1.52172;             0.616;      -1.15e+00  ;-0.4382274 ;           -0.300247       ;             0 ;      -0.81714    ;-3.38244e-02 ;0.5720  ;       0.1906749 ;     -0.2;  -1.1896524e+00  ;  1.4932326e-01
     -1  ;  0.83563       ;       -5.628e-01; -0.9568     ;      1.862329;            -3;           0.4 ;           1      ;2.740439e-01     ;    2.70e-01;   -0.5049848;      -2.5005    ;        0.2   ;              -0.176;      -0.2346357;       1.5271;      0.3;         -3;      -0.1851  ;         0.0877  ;               0;   -0.118576;       0.238960	;-8.6e-01;    -2.1        ;                -0.0664;  4.8091e-01;       0.208 ;        -3.11e-01;   -0.3    ;   -6.687732e-01   ; -2 ;   8.58274e-01;    1.2251207;        -1.13;       -0.5607169;    -6e-02       ;   2;-0.14 ;          -1.73	;   1.60737  ;   -0.2761391     ;    -1.721e-01 ;             1.800e-01;         0.40101;     1.5822e+00; 1.9833e-01;    -6.875e-01;1.16682e+00        ;       -0.4706;       -0.743     ;  -0.1361;   4.6e-01         ;      1.19e+00;-0.911;   0.0123372;               1  ;0.4963798;-1.039352e+00      ;            -0.9 ;-0.3460199         ;-3.740e-01;   -0.8      ;   -0.356 ;-1.0034555e+00;       -1e-01 ;     -1.307e+00;  0.3;     -0.6 ;    0.3325974  ;  -6.442e-01;             1.2272       ;-1.3379         ;     0.99  ;  -0;     2.1974    ;   1.163     ;1.3512;       -7.741967e-01     ;  -1.511e+00;      0.8442    ;         -0.248;    -2e+00;      5.24623e-01  ;7e-01;  -0.68;-3.69e-01;   1.2   ;-7.35313e-01     ;           -0.810949    ;    0.42675;0.23939  ;              -0.34085;       -0.8; -0.8804       ;-1.4e+00;  2.59e-01;       -6.55303e-01     ;-6.589e-01        ;6.81716e-01 ;   1.64         ;          0.733  ;     -6e-01  ;   1.46         ;        -7e-01  ;         -0.13042;               1   ;1.86829 ;-0.1300063      ; -9.5e-01;        -0.3  ;       -9.82e-01;  -1.3   ;1.9e-01;   -1.3476686e+00         ;         -1.0			; -2e-01 ;      1.559906e-01  ;   1.75347   ;    0.94751     ;     -1.26        ;-1.042e+00 ;-6.941334e-01    ;    5.2193659e-02;      1.30e-01   ;            -1.21; 2.081712e-01;                    -1; 0.646
-0.161    ;-0.75429    ;     -0.47;   1.589161 ; 2.42e-01;        0.086;         -0.12747 ;  -1.992018;      -0.1 ;0.1881    ; -0.58067       ;         1.4097   ;  2.3739804e+00       ;    -2.4649;           0.727 ; -0;         0.37		;0.264876        ;2.42e-01    ;    -1  ;       -2.1e+00;    2.60e-01      ;    -2.3907e-01 ;-0.2066993         ;      0;        -0.5; 1.465054;-1.945283;-0.45739        ; -0.403184  ;-1.571967e+00;       1  ;       -0     ;        0.0832     ;     0.452736 ;-0.02; 1.7493e+00;     0.69666;           0.08;6.9891929e-01     ;            1.218;         2.9  ;  -2.4			;        0.307273;0.9825;1.5119e-01   ;        1.3;      0.089719	;             0.6 ;    -2.144e-01;                1       ; -2;    -0.21;   0.4906613      ;-0.2985030    ;    -2.884091;0.904733;   0.82048 ;               -1.09;           -0.75;2e-01  ;      -7.68491e-01;-0.0363539;-0.504004	;    -1;-7.81e-01;               0.9;          -0.9       ; 0.4 ;     0.57165 ;       1.07     ;          -0.1         ;           0.063750      ;           -0.4   ;     1.3476082      ;     0.008719    ;     1.4   ;-0.5888 ;0.026;         2   ;       1.4       ;        -0.2         ;  0.34296    ;   -0.89229        ;         -1.19712e+00;   2.5e-01;1.3245088;      -0.158;-0.66573;   -1.9;    -2.2e-01  ;     -1e+00         ;  5.1275237e-02;  1.34987  ;          1.6046;-1.47991     ;                2      ;      2   ; 0.5695	;                -0.9325;            0;       1.516;    -0.0346   ;   -2.92e-01;           0.7       ;   -6.65e-02 ;0.3315099;               0.39;        2.24670e-01      ;-1.509624    ;0.07         ;     0.08877;   1e+00;-1.023101    ;1.0556109e+00;         -1.40  ;0.5785893       ;     -0.3033813        ;            0.2 ;    0.7006      ;       2.4e-01;                0.9       ;   -1.07e+00         ;                  -0.4;       -2.208;-0.124563      ;       1.529 ;   -0.25445;   0
        -0.1  ;       -9.70214e-01   ;    0.6453        ;      4.86e-01        ;  1.6e+00  ;  2.906636	;               0.57     ;       -0.2244;        4.8619e-01;             0    ;     0.6;            1.8e-01   ;  -1   ;      0.78; 0.8219776;    1.2942       ;-6.5518884e-01;-1.4e+00       ;   -3.049e-01;-6.140e-01;   -7.82471e-01;          -2;   1.0478e+00			;1.615847e-01    ;     -1.14 ;   -1.3970 ;        0.14 ;      3.72e-01 ;                 1.09;    -0.94 ; 2.3e+00;       -0.735;    1.4    ;       -1.04;     -9.9e-01;0.732627; -2.46e+00;  -6.76e-02;    -0.253;-1.24  ;             -1       ; -0.524882;0.52896;1.3987e-01;      0.9    ;-0.56074 ;           -1.2 ;  -6.3185301e-01       ;          0.3     ; -1.77       ;   -3e-01 ;    -1  ;-8.9562e-01    ; 1.24621e-01         ;    -0.9     ;-0.3065629       ;    1.480 ;-4.5940e-01;     -0     ;      1;      1.199e+00;   -0.400420       ;5.1931463e-01;  1.19832   ;-1.20         ;          -0.49   ;   1.000552;   4.750e-01;-1.13e+00;   2.2454505   ;      0.911542 ;      4.055199e-01 ;        1;    1.9     ;6e-01;     -1.4156;-1.72e+00;     1.519688e+00       ;-1.4e-01  ;         -9.0087377e-01 ;9.427249e-01     ; -0.5      ; 0.127641   ;-8.1410262e-02;0.6983788; -1.69897;  3.0500370e-01;      -8e-01  ;  0.37	;-2.8940885e+00; -0.9 ;       -1.6354;  -1.027978;        2e+00       ;1.00568;        5.481e-01   ;          -1.2284      ;    1     ;         1.68;  0.08 ;           0.25   ;    0.8      ;          -1     ;         -0.1;          -0.70      ;-5.35049e-01;         1.3;     -1.2754;  3.5073479e-01;     5.3386923e-01  ;     1.16e+00;         0.28415;    0.9754   ;           0.64;-0.0911;   1.1433e-02;         1.872     ;          0.6;-4.20264e-01;     -1   ;  7.12e-01;  7.226e-01 ; 8.6958013e-01;         6e-01 ;-1.789736     ;        1.600752   ;     -2;         6e-02;        -2
         1.5;1.2137e+00;    5.70e-01;       2e+00       ;-2.3447588e-01  ;4.800219e-01         ; -9.7e-02;  1.750653e-01;              -3;   -0.9351719; 0.5146485;0.500727         ;-0.9017;-0.82426;        -0.2;1.0753e+00  ;           -0.537       ;      -0.5593316;          -0.9603;       1.16e+00;5.337845e-01;      -0.07962;        -0    ;         -0.0602917 ;  -0.3     ; 0.007   ;        0.9042     ;         -0.37   ;          -0.87;        -6.643575e-01			;         1.3;            -1 ; -1;           -1e+00;        -0.6  ;        0.8933 ;             0.7156       ;      -1.50; 0.6656205;-0.6272;  2.49419e-01       ;     0.16;         3.26e-01     ; 6.7137465e-01;           -0;     -1.1;        0.67  ;        0.8722   ;        -2.146       ;  -0.74522         ;     -1.8417884e-02   ;             -3;        -0.3 ;      -1.182890;-1.7901987e+00;    1.12e+00;1.5745e+00;   -7.600373e-01     ;    1.7331008    ;               0.8        ;    1.49;  -7.914655e-01;   0.5;-5e-01    ;         -1.35348e+00    ;          -0.7        ;  -0.725;  -0.459;                1;           1.50632	;               -1.5203			;      1.261;      -0.58485         ;       1.145682e+00   ;        -0.937018   ;    -0  ;   1.1231e+00     ;       -0.45;          -0.9353764     ;          -0.47  ;    -0.2497        ;       8.9598e-02	;-0.1015069;   -0.291421;     -1.7    ;1.2031560e+00;0.345 ;        4.9350161e-01 ;-8.8e-01     ;  1.37;         0.16;0.7596211 ;         -0.2;         -0.015   ;2.02839  ;   -1;         0.7 ;   7.95240e-01         ;   -1.0727e+00;     2.4;        -2.7144129e-01;     -0      ; -7e-01   ; 5e-01  ;     1.0052e+00 ;8.65620e-01 ; 0.80876  ;     -7e-01;    -0.10;  -0.76676;             0.06786;       0.587;      0.83073     ;-0.1513779  ;  -3.0e-01    ;            -2;1.26683e+00         ;1.500131;           -5e-01        ;    0.25872        ;1.571;  7.0e-01        ;        0.6001   ;    -1.1; 1.06637		; 1.22674; 3.786764e-02;  -0.4171541   ; -1.44642e+00         ;
1.736;-3.36e-01;           0.30212;           -0  ;      -2.555690e-01  ;          -1.1743    ; 1.24451;         0.31 ;          2.026e+00        ;          1.80111 ;      -0.656 ;  -1.419 ; -0.1763437;          5e-01;   2.7e-01 ;0.786514        ;        0.696 ;                 -1;     -1.7357;  0.91;1.5175e+00 ;   -1.0822606e-01         ;   -0.249    ;          1.0532        ;   -0.3485789 ;             1  ;1.50092e+00 ;      0.89  ;-0.730961;      -1.506;        1.1e+00;    0.1011111       ;1.7e-01;     8.15e-01;  0.74939  ;               0.3         ;          1.098e+00  ;   1.2439e+00 ; -0.299517;       0.9;  -2;    -1.23 ;            1.225 ;     5e-01         ;     -0.7   ;     -1.31;      -8e-01;-1.51822  ; 0.89016       ;-0.15     ; -4.2979e-01;         1.6;    -1.061067   ;     5.3539307e-01; -1.55858  ;      0.4     ;      -0.260;   4.6e-02;                  2; 1.189931e+00      ;0.5033845    ;1.963e-02;   -1.0627956       ;     1.48839e-01	;     0.03         ;        0.6; 4.221576e-01;-0.44037;       0.289;      -1.09457      ;   -1;       0.7    ;       8.17307e-01      ;          -0.1;        7.164e-01      ;  0.48        ;       -1       ;       1.096188 ;-2.5822e-01      ;      2.1e-01  ;-5.64e-01     ;   -7e-01		;      1.631;             0.432;            -1.226     ;     5.089e-01         ;   -0.711575		;         -6.774128e-01; -2.0e-01;0.1146  ;-2.812  ;      8e-01   ;4.0e-01      ; -1e+00;   -1.2607e+00;      -0.095452   ; 5.40e-01;  -2.776e-02         ;              0.630593;      2e+00;      -1.4    ;          -0.1;-9e-01  ; -3.204953;         0.378707   ;    1.11e-01;         9.39194e-01    ; -1 ;          1.046;      -1.022e+00 ;3.0203;         -1.42 ;           1.39343;   1.564  ;1.620332;  -1.0248832  ;        -0.21 ;     -0.9;-2.71e-01  ;     0  ;   -0;                -1.4;  0.641      ;            -2e+00;-1.3134	;0.77119 ;  -1.001567;            -0.285;3.0732e-01
-0.98      ;-0.85353;       -1.8 ; 4e-01 ;  -0.819251;      2   ;1.379137e+00;           -0.0      ;  -7.52e-01        ;    -2.7520920;-1.2011e+00 ; 2e-01  ;    -1.51899e+00 ;-1.6471e+00;          -1;   0.389702;    0.446522   ;       -3.23736e-01;  -1.409;         0.25808;     6.46e-01;      1.059;   -0.5;        -1 ;    0.52;         1.7352958 ;    0.5036    ;      0.42  ;            0.0842129    ; -0.73735 ;0.7073165;            -0.8 ;       1.19    ;       -0.227;  0.0143117   ; 0.2252730         ;   -0.5419324 ;     0.1488625  ;         -1.3;         -0.1 ;    6.8e-01;         2.5e-02  ;                1.787    ;1.0423e+00     ; 0.4194887;       -9.3e-01;-7.03067e-01;  0.2141857;    1.83;        1.603    ;2.4022e+00    ;            0.3;  1.281 ;    -0.6    ;           1			;     -3.1343242e-02;      1.341191e+00   ;-7.628631e-01;   -0.14250         ;   1.3461;           0.03;   -3.65 ;       -1.42e+00  ;     -6e-01;  1.81048	;     -0.56  ;   0.9 ;-0.4809665  ;        -1     ;     7.28e-01;        -0.3   ;         -1;-2.5e-01;               0.3;                 2   ; -6.9e-01     ;         9e-01   ;0.996563; 1.1593909e-01 ;      2.388676 ;     1 ;    0.3515092   ;      1.122074         ;        0.0076643			; -0.572345   ;          2.7e-01; 0.2374264        ;-0.893279 ;         -2.791918e-01;       -0.2        ;    0     ;4.927413e-01;9.57322e-02        ;      -2.0511;   -0.4       ;-0.963         ; -7.7680012e-02     ;             -0.10;     1.28e+00;  3.871e-01;       -0.396  ;3.8397776e-01 ;            0.4;8.76e-02 ;     1.00260  ;-1.3631e+00     ;-2.0265e+00  ; -0.6417   ;    -2e+00  ;-9.35150e-01; 0.9	;       0.22;      0.859296      ;-1e-01; -0.433149;           0.373  ;            -1         ;            0.0;           -0;     1.31    ;           2;      0.502   ;-2.196693;3.44e-01      ;           -0.04 ;           -0.58262   ;           1.9;  -1.594 ;2.962991e-01
     0.48101      ;-0.4050981 ;        0.874;          1.50978     ;     -0.2775;       0.8853;  1.104  ;            0.216   ;  -0.95974; 0.9729957  ;          0.526     ;  -9e-01  ;0.6751967    ;          -1  ;              2.1298  ;   0.06  ;   1.80e-01     ;            0.8      ;                   -1       ;   -0.80179  ;            -1.751        ;    1.6 ; 0.068730 ;       -0.961343      ;       4e-01 ;     0.621;    -1e-01;      -0.7664594       ;       -2.3737 ;               0.1;   -0.4413     ;      0.7    ;    -1.4895e-01;      0.080866;      -0.7       ;               1.0     ;       -0.07673;                   1    ;0.7424 ;       0.8   ;         0.39833;    6.2e-01  ;        0.67   ;-1.474911e-01      ;-0.4128588;           -1.44017e-01;           0.2;-5.162379e-02;   -3  ;     3.1e-02		; -0.0743  ;    4.6796e-02;-0.8122        ;  2.31750e+00;           -0.869  ;                1.028;  -2.464e-01    ; 0.2;       0.12352;        0.3;       0.5542 ;-8.05e-01 ;  -1.5  ;     0.1722033;     0.413     ;       1.4;        -0.32; 1.075221;     4.955081e-02        ; 1.73568e-01  ;        8.43663e-01;    1.482e+00;-8.667e-01;      7.80e-01		;   4.73478e-01   ;   -0.0424382   ;         0.5;         2.03204;          1.11        ;           1.139     ;-0.7    ;       -0.7045   ;1.141670e+00;         0.367408   ;      -7.33e-01;               -0.209;  1.274030e+00    ;           -0.24578     ;     0.4 ;  3.57e-01; -3.43e+00;               0.7;         -1.5e-02    ;    0.142314;         1  ;       -0.56; 0.18493;      -2     ;     -0.9132;     -2.0e-02; -1.1419;0.5068;      2.11         ;0.142;-4.1e-01			;           1.1646209        ;-1.2646292e+00;     0.3022741      ;      -3.18e-01         ;2.2657346e+00; -2.218438e-01;     5e-01; -1.5939 ;          0.0;              -1.21711;-1.6816642e-01        ;-4.88802e-01;         -6.27e-01;0.07002092 ;      0.029;           -1.3559;   -0.62418      ;    -0.5874   ;               0 ;    0.39026;     1.506379 ;      1;        0.81454;        0.4
