       0.4724;0.179221;            -0.2   ;-3.9e-01;-8.5175156e-01 ;  -0.45   ; -0.3  ; -7.0874e-01;2.1337450;          -0.1      ;    -0.042        ;     -0.93    ;-5.174e-01	;       0.6       ;           -0.42;    -0.24;   1.070387e-01         ;       8.78e-02;      -0.79;         -0.3 ;                 -0;        6.496e-01;   0       ;             0.7;             -3.6e-01;-2.0366628   ;  -0.6560  ;  -0.2306063;           -0.3;   8.041e-02  ;          0.92        ;    -1.07741   ;       -6.36e-01;        -1;          -0.9840 ;          0.29 ;0.99624  ;      -1.2095e+00  ;    -1.00;-1.1264493e+00   ;     9.15e-02;         -6.64e-01;    -3.4e-01         ;   1.25089e+00;        -1.31;      0.6081;            1.12e+00;             -0;     -2.5512326; 0.910945;5.0057e-02;     -1.77e-01;-3.694007e-01 ;-0.0786382;         1;          0.7357156    ; -0.002826   ;   0.0870167 ;    0.3916  ;1.19937e+00  ;        8e-01	;    -1.4074;       1.133;            1e+00;          -0.7	;2.1990012e-01;     0.833308;         -2.67;            -0;8.78316e-01;  -0.5       ; -0.44;            1;      1.0284301 ;    -1.27e+00;     1.16     ;    -0.578;0.64992     ;      0.222868      ;-1.64e-01        ;      0.3	;     0.0913;       -2;    -0.16522      ;        0.922990 ;   -0.687669 ;           -0.2     ;1.6307e-01      ;8.982e-01		; 3.4311268e-01   ;          1;           -0.77;-5.90874e-01;     1.2 ;    0.4446;        1;       8.67e-02  ;        1.31473e+00;      -0.674837;1.013 ;     -7.61e-01;-1.0028;0.40      ;         0.01      ;    -1.2794e+00;-4.006159e-01;     1.32e+00   ;
5e-01 ;-0.7    ;0.8736227; -0.039  ;  0.011;     1.894380;-7.1065e-01    ; -5.328848e-01;-9.741e-01;-0.40856;         -0.31         ;  3.493045e-01  ;  -0.6;       -4.948e-01;-2e+00;        0.0455;       9.6e-03      ;-0.074697  ;             -0.5;    -1.107831e+00;1.401662	;     0.494;  0.6393 ;5.500471e-01;              5.441e-01		;  1.8901318e+00 ; -0.9055025; 1.5e-02        ;          2.63 ;    -2.114;    -3e-02;  -6.7853e-01  ;         -0.2 ;    0.164556    ;    1e-02;-1.174022e-01;       1;       9.01e-01;         0.5  ;     -0.129;         -2.4e-01  ;0.1407044;           1      ;     8e-01        ;          0.14;      0.149;   -8.2195e-01  ; -9.611e-01;  1.14349 ;-0.03       ;1.43e+00       ;          -2;     0.24961 ;    6.3e-01;          2e-01 ;   0.59       ;       1.1647;    1.1;   1.2571702 ;      -0.4;      -0.772786      ; 1.0494151e+00;   -0.9667        ;      5.92e-01        ;      -1.0     ;-0.7917;         1.31290e-01;0.56743    ;          -2;          -2.45     ;    -2.8e-01;0.53057      ;    1.249	;       -5e-01;        -0.65;           1.3261750;       1;      0.70  ;      0.74 ;-1.6095040 ; -0.4335564;     -9.04e-02; -1e+00    ;      4.3027e-01; -0.7718358     ; -0.031 ;          -0.3;   -2;    -0.767542         ;-0.12137;0.32451      ;-0.37;        0   ;4.1705032e-01     ;       -0.217;   1;  0.1;        0.32        ;1.550e+00  ;       6.8720832e-01;   0.70127			;  -0.2234023  ;       -0.761 ;-1.541377;         -0.5249;      3.2238873e-02    ;             -3;    
 0.2337673 ;       -3.7e-01;4e-01;      3;-7e-01;  -4.8527527e-02;   0.02; 1.4118e+00        ;    -0.8200;   -0.051   ;                   0;         0.02  ;     0.5550452;       0.865397   ;      -0.2        ;             0.1314       ; -4.9e-01    ;      -2        ;           0.54711;          0.15  ;    4.46663e-01;       -1.7e-01;-0.0252581         ;-7.7945907e-01;     0.120431;-5.6594441e-01     ;         -1.9 ;       0.35       ;-1.2138221e+00;      -0.977643;0.3484057;-8.8739e-01   ;-0.1095    ;     1.52;        0.37;       -2.117  ;    -0.362;  1.554e-01;        -0.2048 ;           -0.09 ;           0.4    ;    -4.11e-02   ;            -0.166    ;       2;             1.683        ;       0.3;      -0.89      ; 3.326e-01    ;           -0.556;      0.737735		;-2.021987e+00; -1.288596		; -2.0670241     ;    7.01091e-01 ;            0.1925;    -0.206451        ; 0.043707;                   0;    -0.961087;       0.88211         ;             -1.4;        -0.13      ;-1.248204e+00;6.53e-01;           -5e-01 ;-1.82;        0.4;         0.9396     ;           0.7;            -1.2;        -0.059   ;    -1.02465 ;       -1.107      ;       -7.0897e-01 ;         0.0420897       ;  4.213428e-01; 1.96838  ;0.1821;               2.08      ;     3.6e-01        ;       -0.5 ;-0.8;    0.5768;        -0.239464     ;      7.9e-01;             -5.00e-02;   1.11282   ;             -1.38;        -0.5   ;  1.0617035e+00 ;        0.1601;-4.387e-01;       0.4 ;      8.9995867e-01  ;7.36833e-01 ;           -0.089         ;        -0.21151   ;    1.2282729e+00      ;   0.00401;      9e-02 ;    -2.5561726e-01;        -1.680     ; 0.7963 ;     5.561e-02			;-0.53112    ; -0.9289    ;       1.216
1.6e+00      ;    0.69094;0.35;       -1.876;        0.0591;          -0.5254	;         0;       1.4203e+00 ;          6.49040e-01 ; -9.014542e-01   ;    0.4;   1.252316      ;         -0.055072; 0.01861	;-0.59547       ;         1.4    ;0.146;9.7443e-01   ;         -1.116094 ;          -0.03217      ;      1 ; -1.4656      ;               1.09 ;       -8.899e-01 ;    -0.749       ;     0.8346;               -2			; -0.8959 ;-1.125262e+00   ;             7e-01 ; -0.8;         -1.00  ;-7.447756e-01;      0.22;         -0.08         ; -8.461e-01		;               0  ;1.837738e+00;-0.3801098 ;         -8.95e-01;9.7064271e-02;0.249102  ;   -1.06746e+00;         -0.144         ;            -0.366825  ;      -0.94198;              -0;-0.86644;2.6e-01;      -0.0945;       -0.80162  ; 0.68890  ; -1.931706e+00;      -0;         0.4072575 ;                0;            0.88;     2.4060660;  1.51e+00			;             1.152; -1;0.4;              -1;     -0.64;      -0.7     ;             -2;  -1.18046 ;   -1e+00;0.120549 ;-0.613940;-1.3901591      ;       2.59       ; 0.0;4.607595e-03;-1.76e+00;-1.0377581      ;  0.0472788 ;   -0.7         ;-9.55e-01 ;        1.127;            0.43 ;-3.4802e-01;  1.338923e-01;     -0.4799647;      -0.64   ; -1.3643e+00;       -3.00e-01    ;    0.5034592     ;          -0.42;         -0.6;4.0670e-01;            1    ;       0.435 ;       0.6106835;  1.81574         ;         -9.97930e-01    ;   -5.36e-02;  1.357539   ;-2.268438; -0.047 ;      -1.12704     ;        7.993375e-01        ;        -0.095505         ;5.9e-01        ;        -0.2617853;    0.7267879  ;        -3.45399e-01
-1.3838e+00	;      -1.52171e+00       ;       0.553261;   -0.417     ;  1.17;-1.4540800e+00;   -0.292;   -0.24603; -1.167e+00  ;     9e-01; 0.3610534;      -7.016923e-01			;   -1.475       ; 1.094409;     -1.0e+00			;    -0.51760   ;     -0.0845368; 0.7;     1.2e+00     ;-0.3637     ;      -0.936338;  -7.64e-01 ;-1.451302e-01;        -0.3  ;1.30e-01;   -1.1646;  -0.5915;        0.86536    ;       -1.8e+00       ;         2       ;    -5.1903e-01	;     0.2;     -0.0338   ;       7.3318e-02;     -0.559      ;     0.7   ;  -0.08275;0.226 ;      0.4812227;           -1.26      ;     -1.43698 ;                  -0.2     ;-1.148;   -0.834979      ;     -6.67746e-01;0.47427        ;     4.57540e-01;0.21;       1.5e+00     ;         7.228854e-01;            -0.5496484      ;       -0.4 ;     -1.779133  ;  -2.4e-01     ;              -1.368;       -0.69    ;    -7.6853e-01;    0.1;-2.87734e-01;      -1.58676e+00;-1.9758320;    1.0e+00;        -1.1;           -0.33    ;   -0.5;          1;             0.144        ;-1.110630e+00;            0.7      ;             1;       -0.8599;  1.050306e+00 ;-0.5077088       ;           -9.10e-01  ;       -1.2     ;1.190741;         0.2;         -2;  1.18404e-01;        0.39    ;     -2.845832 ;     -1e+00  ;   2.146321       ;         -1.5      ;0.5709;-7.2119343e-01;    -3.013326e-01         ;  0.3;        0.43287		;0.23596  ;        2e+00    ;  -1.1e+00;   -0.367     ;           -0.23;       0.4033      ;        -0.537;     -2.52e-01;           -0.629239 ;   -1.446269;       -0.533049;   -0.282     ;     1.907       ; 0.29   ;        2.3;     2         ;  -6e-01;   -0.9
         0.86;       -0.5       ;        -0.03;               -0.5;1.0187e+00  ;      0.108;  1.369668; -0.082970  ;         5e-01   ;6.2110e-01;     -1			;    1.36290;           -1.8645116 ;   -5.95e-02		;-1.34618;    3.129510e-01 ;8.6785037e-01;       -5.1097e-01   ;   0.0257         ;       0.7072; 0.415547     ;        1.8329   ;7.145e-02;        -1.4211e-01    ;          0.0;              -1e+00   ; -0;         0.35;  1.010e+00;  5.1e-01;  -0.33 ;      0.3003;     -1.883e-01    ;  -5.5739e-01   ;     -1.485e+00;     0.1793;1.571;1.3744e+00;             1e+00;     5.81e-01;        1  ;      -0.11753  ;               0.30006        ;   -0.76    ;0.780;       -0.823383;         1.36096;      -1.43839 ;       -0.490   ;3.5313854e-01;    -0.3158039;       -0.71 ;              -0.73991;0.4448670         ;         1.08301;     -0.44617       ; -1.092e+00  ;         1.5075965 ;    -1.851 ;      -0.529908   ; -6.77352e-01;8.95734e-01;-2.37e-01     ;   1.0021340;       -0;       0.61835;       2.045e+00;         -8.273e-01;    6.7508e-01;-2.2713000         ;         -0.251453 ;   -0.5 ;        1.0053681e+00   ;          0.2		;   -3.268e-02  ;-1.115862e+00;-2.476368e-01    ;   1.046649e+00    ;         0.5871;   8.5e-02;       -0.1524;            -0       ; 1.0268187e+00;   0.3;  -0.96379 ;            -0.3855      ;      -0.41;1.7565;     1.13342;     -0.411567    ;        3.60e-01; -0.8073     ;        0.866  ;        0.51         ;     -0.7063308;  -3.158e-01;  6e-01;        -0.9;       1.558e+00;  -7.640e-01    ; 6.9294e-01 ;            -1; 0.3824		;           -0.1        ;0.666289; 0.795969;              2
1.5e+00		;           1.1;                0.9772 ;  -1.504691e+00;        1.80e-02; -8.48e-01         ;0.1574       ; 0.176981			;        2.12920e-01;         -0.5;    0.9         ;-2.824e-01;0.51280;-0.32996;       4.9e-01 ;          -2		;           1;          0.6;        -2.3;        -0.827         ;           0.4  ;         -4.578835e-01 ;     -0.17 ;     0.5      ;2.50151e+00 ;-8.591e-02;  -1.4e+00 ; 0.567587;-2e-01; -0.84182     ; -2.663e-01;    -1.35;   0.03351  ;  -4.3e-01;      -1.015      ;-1.018062e-01		;  0.7296;                 1;    -0.76478    ;  -1.53901;1.38971e+00; 1.789     ; 0.1696;     0.441;    -1.466   ;          -0.2381;      4.71172e-02;1.10829e+00    ;        0.2;         1         ;    1.3064;      1.3e+00  ;  -0.8543;    0.1801393     ;             1.280337;       -0.4;1.48e+00       ;-4.0e-01;        -6e-01; -3.958e-01;-6.818964e-01;-3.40230e-01    ;        1   ;        -0.8749 ;-9.0555e-01;0.356449;         0.6199;    6.4e-01     ;     1.0828;  -1.245878;3.45996e-01;    0.5908;    -1.12214 ;2e+00     ;      1.8		;     -2 ;  -0.3677;   1.430 ;  0.327625;           0.1;   -1.631921e-01    ;            0.7         ;-4.6601e-01;                1.280;-0.602       ;6.45512e-01        ;        1.33;         -1.595e+00         ;       -1.4  ;        -2.1  ;      6.271e-01; -0.3346824     ;-1.008900;  -1.5   ; 0.7310911 ;         1.639  ;  1.1;          -0.9704955;         -0.01; -1.072;       -1.1431e+00;   0.004930505;        0.43   ;     1.4463     ;1.566      ;      -1.27       ;      1.13215e+00
    0.3103;     -0.0825        ;     -5.371e-01;        1; -1.71357e+00;       -0.1921767;      -1.3938         ;         -2       ;-0.5652637;-0.878134   ;     1.28e+00   ;1.2e+00;        5.150031e-01;   -0.671		;         -0;        1.4e+00        ;-0.01508  ;    -0.0309480 ;-5.9769048e-01;-1.1955210;        -1.695476; -0.872484   ; -0.82059       ;    -5.01494e-01 ;     -1.0333652;-1.038332;    0.92     ;  1e-01        ;       0.41      ;              1.173e+00 ;            1.604;-5.881e-01  ;        1e+00      ;       -2         ;               1  ;-0.82;       2.1e+00  ;-2.05027e-01    ;                   -1;    0.5   ;   -1.4 ;      -0.67 ;0.84618  ;        1.236;1.6 ;-0.4352039  ;      -0.2;     -0.13033;  0.09;          0.81904	;      -0.170;     -1.46968e+00   ; -0.0607;1.003e+00   ; -7.2416663e-01;  0.47;             -0.2;  -1.35e-01 ;     0.6;           -0.1     ; 5.6944473e-01;        -0.6      ;             0.2     ;     0.14464        ; -0.61283     ;       -0.8;        -0.08   ;-0.428559;-0.0738;3.7e-01;-0.7007146;     0;         -0.178  ;5.170780e-01;  -1.92641;-0.9815741;-2.694;           0.6  ;          -0   ;     -1.982882e-01;      1.14362 ;5.970451e-01     ;-0.07  ;-0.184;           8e-03 ;   -5.945e-01   ;-6.667e-01 ;   9.7e-01;          2.111   ;    -0.165227         ;  4.3972e-01;            -4.2e-01       ;  -0.366465     ;     -2.4868;       -0.5       ;  -0.9    ;           0.2       ;-8.1468e-01 ;       1      ;      -1.45;-7.49495e-01;   0.993;           0.2686162  ;           0.3;   -0.3400610;           -2        ;       1
1.0351        ;  -0.390764  ;   0.5;    -6.14729e-01       ;    -0.429 ;-4e-01;         9.767e-01;           0.078;  0.80523    ;          0.278133        ;1.43e+00      ; 5e-01    ;          -1    ;   -9.1728e-02   ;-1.0e-01;  7.12556e-01        ;        2.59067e+00;        -2.175404e+00; -0.1  ;          0   ;      1.1e-01;  2.75e-01;   0.641;       -0.7    ;           -0.7        ;   1.479;5.966e-01;          -9.4991e-01  ;       -0.5  ;               0.41 ; 0.4433039      ;    -4.411e-01 ;      -0.3750503        ;-0.32       ;      0.01;   -0.2609456;        0.227663         ;      -2.88346e-01;    1.3479839;        -0.26;   1.9525e+00         ;1.6879      ; 0.98 ;      -3.52e-01   ;         -0.3318;                   0.8  ;   0.8259; 0.935144 ;      0.8909879      ;         -3.221026e-01     ;    -1.23 ;     -2.1891     ;          0.411         ;       -1.446711e+00;3.65e-01         ; -1.076489;         -2;  8e-01 ;       4.270e-01        ;      2.551; -1.42726;   1.34;             -0.33;          -1;     -0.234695;         -0.782996 ;           -0.6232    ;       0.094766       ;6.07435e-01;       -1.7541;               1.25    ; 0.801235        ;         1.01;      -1.86e+00        ;                -1       ;    0.45; 4.271659e-01   ;          -1.4689        ;-0.6048000;  1.8e+00 ;1.775643e+00;  -1.154;           8.444e-01 ;    0.07494777        ;             0.28       ;         0.5 ;           -0.1;  -1.736e-01;    -0.48;   0.15803;-0.7852504 ;     -4.2536007e-01  ;        -1   ;-1.64174e+00;       1.446e-01;      -0   ;           2.890880e-01  ;      1;    0.3;  -0.861710;-1.632629e+00 ;       -0 ;            0.1217; -2.9e-01     ;      -0.572;   -1.298e+00 ;     -0.94
-7.51e-01  ;         2.262 ;    -0.17697;  0.8249034;   1.83e-01;             -2    ;        -5e-01;    -1.3       ;-3.622e-01      ;      -0.07283  ;           -1.4;         -1.2e+00;    -0.318       ;    -0.779528;        -2e+00;      0.5;  0.9355  ;          0.32      ;     0.4    ; -0.234485;-1.3e+00 ;0.121177;-7.92e-02;       0.0  ;      0.9;   0.06;      -0.59;     1.229642e+00;    -1.045e+00       ;-0.85595     ;  1.471e+00;  -1.869244       ;     -5.6230864e-01      ;     -6e-01;     -0.96588			;         -1.3 ; 0.56445;  0.64694;  -8.21307e-01 ;      -1.15e+00;   2.2e+00;       -1.27     ;        7.374503e-01      ;5.3167809e-01;       0.4 ; 1.63    ;         0.493857;        -1.5409713e+00;           1   ;1.13511     ;-0.98800 ;             -2    ;2.81242e-01     ;           0  ;-0.485        ;-0.82414			;             -0.858707 ;        -1.2243757e-02  ;   1.3 ; -0.39431;1.316e+00;    1.377e+00;           -0.5        ;         -6.22e-01;             1.3;    1.0104         ;   -9e-02;      1.04  ; 0.058939; -1;-0.424     ;    0.7 ;0.664979;            1.05363;      0.2;        0.9  ;0.637696			;           -2.196;           0.7;-0.6358    ;    -0.4144775;-6.191e-01;  6.1e-01 ;    1.02008;  -0.5025;   -0.2252643; -0.006984;       3;    0.50154;  0.84;0.0853 ; 1.755;-1.083e+00  ;      8e-01       ;     -4.654e-03 ;      -2.703e-01;-3.6170845e-01;-1.343311;                -0.6  ;5.0536243e-03   ;0.1; 2.5000757e+00;     1e+00  ; 7.6561e-01 ;    -8.0398e-01;-0.4804  ;              -0.03
      1.086   ;   -1.57981;             -0.17129;        1.286     ;    0.5793973; -0.0668565		;       0  ;  -0.3580821  ;            0.8       ;     5.586990e-01			;     -0.8       ;-2.1e+00         ;     0.256;   0.08955 ;7.011797e-01        ;         -0.2 ;-0.8730512        ;1.33899e-01;        0.5608  ; 1.4891136e+00;     4.263e-01;     0.561   ; 1.25048   ;              0.470668;   -1.165e+00;     0.547;-3.2331e-01;       -7.1e-01		;      -1.064;0.79713;  9.5e-01;        1.1646888e+00  ;    -1.24;3.6e-01;        -8.2198e-01     ;   0.71643;4e-01   ;       0.72;  -1.2083e+00  ;   -2.995496e+00;             4.6e-01       ;   -2.2e+00;         0.017763;         0.4843431  ;3.81311e-01;-1e-01       ;0.53147;   -0.54;             0.5827     ;    1.71873         ;      0.18825; -8.1e-01      ; -4.01e-01;   -1.2080874;   1.778626e+00 ;     1.50;  -1.409   ; -2.0130;-1.0596511;       3    ;            0.196961 ;     -1.0;  -7.5052e-01   ;        -0.95       ;4.02675e-01;       1.195994e+00       ; 2.0437368e+00		;      0.1678;          0.57;      1.195538 ;1.4120e+00    ;-0.125       ;-1.28;   -1.352549   ;    -0.137;  1e-01 ;1.19201e+00		;   -0.3344;1.1549e+00;           0.4623445;5.8043371e-01  ;         0.432;  -1.166e+00  ;-0.71687;2.116237; -5.60e-01     ;7.6313999e-03     ;                 -0; 1.14       ;   1.411365;            0.735;     -1.580;  -0.45        ;      -1.8;    -2     ;    0.439455       ;     -0.66548;     0.8220247   ;-2.274018e+00;          -0.75113     ;      1e+00   ;            -0  ;  -0.9 ;            1;  -1.409025e+00 ;               -8e-01;  0.625
-1.299272e+00  ;        0.138579;        1.9253102 ;              1.3        ;   -1.981 ;  -0.09635063   ;           -0.266;      -0.6	;                  -0.06     ;    0.04   ;       -6.7772e-01;     -0.42267;  0.43454;     2;       0.4       ;          -3.682e-01 ; -1.3556e-02;     -0.84287   ;-0.7; 0.3       ;        -0.6        ;       -3.4e-01;0.148142;            0.4;  -1.3348      ;        0.1;     1.69         ;       0.9361     ;        -1    ;         -0.06;            0.61    ;-0.1288       ;            2e+00        ;  0.845895      ;            -1;      8.59e-01;   -0.0092367        ;    0.34630			;      0.80102    ;      1.28826;-5.32585e-01    ; 5.5891233e-02;-5.7022e-01   ;                 -1; -2 ;  -2.25777e-01;   -0.56031;-2.331571e-02;   -0.0920653		;            -0.52; -0.5973083    ;-1.4194  ;         0.804         ;       1;0.02816546;      -0.13;       0.122      ;         -6.3762507e-01;  -3.610;    1.01;     -0.124	;   6e-01      ;    -4.01337e-01; -3.19952e+00   ;    0.3315    ;             2    ;       0.23667;-0.8169242   ;           -0.05    ;          0.633  ;     -0.455;   -0.3	;        0.2933  ;          1.81  ;       -7e-01        ;  1.4824;  -0.4889353     ;       2.1410;  -0.89712         ;   -8e-01;    -1.10006; -0.588676; 0.028647;8.7949798e-01;         0.4      ;        -0.1;  0.32;-1.4816      ;-0.3177005       ;            -1;  -0.982106; 1.3357 ;       2    ;-6.609e-01 ; 1.311;-1.622087e-01;-1.5889108e+00     ;     -1.91879;-1.3e+00;   -1.564;          0.4 ;        -0;4.343797e-01	; 0.3702589   ;  -2.6     ;-2.96e+00   ;      0.608882
      0.348798;     0.2766    ; 5.527e-01       ;       -0.7414; 0.694;          1.091  ;     -0.03610  ;        -0.87118        ;             0.2621;-7.3e-01; -0.744;             0.7      ;              -1		;        0.3;       0.2;             -0.11	;         0.14144  ;0.554;1.219636e-01    ;    -1.1458e+00         ;    1.16    ;1.55227e+00;     1.294e+00;       0.89024;              -1 ;-7.27236e-01 ;         1.81319e-02    ;    0.6217         ;-1.08 ;  -3e+00;0.9523017  ;  -1; -0.57421  ;       9.5930e-01;    -0.61571;   -1.0816539     ;      0.806    ;4.32592e-01       ;  -0.62       ;           -1  ;1.56098e+00;9.13753e-01;    -1.611259         ;   0.944    ;        0.529    ;            -0.8;         4.57688e-01;    0; 8e-01   ;       -2;    -0.75612    ;    0.1;    0.238255 ;  1.461808;        -0.4   ;      1.6e+00 ;      -0.1361059    ;        -7.86e-01;             2e+00;            0.41;        1.2   ;            -1       ;       1.2459884;     -0.61774;    -1;   0.697;           1.375398; -2e-02        ;         0.6         ;0.707 ;-0.0839;   -0.082035		; 0.88125;   -0.6240       ;   1.3492e+00; -1.12	;   1.011;   3.6001e-01 ;   5.4894026e-01         ;0.391;  0.896370  ;    0.3	;       0.2  ;       -0; 2.5283077e+00	;         0.8;                1;       -0.953  ;         -6.91962e-01         ;        0.3881        ;     4.910e-02;   -1.3214588e+00 ;                  1.1    ;           -2 ;  -7.252e-01;  -0.700293;     0.8414938;  -0.915023      ; -1.416e-01 ;        0.302	;-6.921215e-01;         -0.00;4.950e-01  ;  -5.50961e-01;6.397977e-01 ;     -0.2 ;         -6.1e-02
             0;    -0.22 ;6.932183e-01;       2e+00      ;0.71902; -0.822758;            -0.38;     -2e+00;      1;-1.264997;          5.764e-01; -1.12830e+00      ;              0.86     ;      1e+00;      1.17e+00  ;-1.3018e+00  ;           1	;        -0.409539;    0.464; -6.03e-01;    1.3468530;    1.723     ;7.3221073e-01       ;  -0.58455;1.2144e+00;          1.333;  -0.9541458;        -0  ;      3.739e-02 ;-6.717312e-02      ;             0.6267 ;       0.884  ;       -0.057     ;         3.5e-01    ;8.89397e-01        ;-0.836624;      -9.3970991e-01;   -0.5173409;0.5850541;  4.636e-01;   2.2e+00    ;     -0.902855;          1.0;      -4.0e-01   ;   -0.4       ;    -0.6368;0.5128048   ;  1.76033e+00     ;0.38062;           2;         -1.15721e+00;0.78        ;     1.38e+00;    2e+00;       -1.23217;            1; 1.367        ;   -1.2037e+00;               -0   ;         0.9   ;    1.22;       -0.3384     ;     -0  ;               0.4;   -0.6948865 ;   2.0565186;    -0.2136;         -0.1809; -3.7624e-01; 1.13e+00     ;0.5886  ;1.92907      ;         -0.2966462; 2.99121e-02 ;    1.3763;0.3461;   6.966e-03 ;0.69174        ;        -1;  -2.4001;          -6e-01        ;     9.01e-01    ;           1.167; -2.928161e-01        ;  0.2693   ;         3.191       ;             0.2  ;   -2.62833e-01	;-4e-01;        6e-01;       1.597e-01;        0   ;          -1;-1.11505e+00 ;     -0.37       ;-0.9891526;     0.3114    ;   -1.2322435   ;     0.24309      ;  -1.4    ;   -1.03255; -5e-01;1.525         ; 8.4509593e-01;  7.5350388e-01;       -0.300 ;          0.4
-1.8435600e-01      ;         1.590e-01;          0.3 ;  0.851;-1.679807e+00;             1.79613;      0.1;-0.460;       1.2e+00;            0.2;-0.513 ;        1.79e+00         ;           0.1883        ;       -0.4;   0.017 ;    7e-01;             -0.45158;    -1.06052;         9.9266321e-01       ;-7.54615e-01   ; -1.050 ;     -1.441e+00;            1 ;         -0.5354346; -0.312350;        2.3;    6e-01;-2.3440e-01;-0.9568  ;       4.9e-01 ;  -1.1e+00  ;0.698      ;   7.7483e-01;           -0.19   ;    0.353368 ;  -0.0437429;         -0.77;       -0.4652051       ;-4.0213973e-02  ;     -1.387       ;             0.4945			; 2.0628e+00;   -6.07e-01;  6.76761e-01;        1;0.2771688; -2.33489e-01;      -1.54         ;      0;  3.27467e-01;0.52928  ;          0.88;                  -0.25;1.44695e+00    ;       1.7508617e+00;0.44    ;              2    ;  1.5815    ;     0.9402461   ;         -0.02211179      ;   -2  ;  -9.304e-01 ;       -0.613031;    -0.492        ;       0.888836         ;        -0.751535     ;0.8; 0.758147  ;   2.1736e-01   ;     0.957668   ;           -0.0554343    ;    2  ;-1.9173099;             1.0396258;    -1.031e-01      ;   0.2359   ;    1.2    ;1.8e-01 ;3.608e-01  ; 1.8904070e+00;-1.2983138;       -1      ;   -1       ;        1.95; 1.116216 ; -1.4	;    -0.9         ;3.1651e-01 ; -7.243e-02;         1;            1.129567  ;            3.484e-01     ;            2.13;-2.05288e-01;           -2 ;      -1.331275		; 1.4589e+00;       -1e+00     ;   1;              0.40;     0.879  ;     -1.79;  -0.680584  ;    -1.3976332e-01        ;   -0.08 ;             1.04e+00;   -1e+00
  -0.4064;     6e-02;-0.69   ;       -1.0    ;               1.10560  ;       1.828675      ;  4e-01;-0.05663       ;    -1 ;    1.031234    ;             -0.083;     1.92e+00;       0.08  ;                   2   ;8e-02 ;     0.25;             -1;             0;  1.1960355e-01   ;      -2.239195e-01;          0.501 ;      3.8415e-01;          0.3    ;        -1.175241;-0.5702397;  -7.7e-01;       -1.01639 ;     -0.8325004;           -0.245402		;       0.043;        -6.6533e-02; -1.250996e+00  ;           0.3;  -1.28222e+00  ;-0.6491546 ;-2.1829e-01;           -0.26;8.1394e-01    ;         -0.0764164  ;      -1;        -1.6864e+00;       0.5     ;     1.36937;0.1207946;      -0.0   ;-0.3730    ;     -0.21583;  3.13e-02;        -1.0; -0.869661        ;     2e+00 ;1.432021;     -4.496e-01;  0.9;     -1.37004         ;  0.3330774;-0.6697092  ;     0.8 ;       3.6e-02 ;         8.350e-01       ;        -0.517957;    8.038e-02    ;  -0.123  ;          0.52082	; -3.51e-01       ;0.34923     ;-2.5352148e-01			;-1.1105402;     0.5478         ;          1.212;               -1.45   ;1.1928613     ; -2.31772;     -2.37e-01      ;    1.08796;   0.32;      9.9e-01;4.686941e-01  ;        -0.167 ;      0.6136721;   -2.39911;-2.400e-01			;0.1464 ;1.967505e-01;-1.0630844 ;        0.0571         ;       2.366098e+00;-0.6272250;             0.74 ;      -7.0708793e-02;          0.7;  9e-01	; 2.6017;             -1    ;   -1.550954     ;          -0.31       ;         -0.0759       ;          -1      ;     -0.474        ;            -1.1      ;        -0.641532 ;           -1  ;  -1.25272e-01;        1.033;      0.92       ;       0.8  ;3.9e-01;     
     -0.441;          -1.679608    ;  1.24e-02      ;-1.12075e+00;     -0.22;-6.82363e-02 ;         1.1644907e+00    ;-0.435673;   2   ;      0.49831;       -0.8253;             -0.267;          1.0e+00  ; 0.5553       ;-8.524435e-01;     8.0203e-01   ;     4.051826e-01 ;       2e-01;       -0.61079;     0.3178;         -0.7  ;-1e+00 ;      1.5099  ;-1.73851    ;       -0.541481; -0.60     ; 0.902    ;         -0.22133;  -1.39;     -0.5;  0.286329  ;-0.967;  -0.918 ;        -1.289    ;         0.775;     -3e+00;       -0.4;        1.5e+00;          -1.17000     ;-5.60e-01;  0.703 ;  1.428e+00;-0.268 ;    0.5;-0.42      ;  0.1176942;     0.251      ;         -3.344699e-01 ;     -0.725  ;      -3.8183320e-01; -0.660759;           -1   ;             -1.48;-1.63094e-01;      0.92;0.46;  -0.70156;-6.33432e-01;          0.91;  -1.3900e+00;    -0.91568   ;0.590; -1.8852233e-01;1.1e+00  ;     -7.560e-02  ;    -8.038437e-02     ; 5e-01;    -1.1432;-1.3572    ;    0.694332;   -5.0587509e-01;    0.3  ;   -0.20358;  -0;         -1;       -9.270e-01    ;-9e-03;  0.577         ;       -0.067673         ;0.266822 ;       2.016  ;      -1.02 ;            1e+00     ;0.3859;    0.88  ;               1;           -3.41e-01;   -0.0554436     ;3.007269e-01 ;1.62931e-01;          0.32;     -1.1     ;0.5         ;      0.81128		;     1.2905   ;         -0;  6.632e-01;  -9.5811548e-01; 2.5073e+00;          -3.414       ;     -1.132320e+00         ;-8.1e-01      ;          0.81;    0.293       ;      1; 7.5884242e-01;        -8.68368e-01
