-1.3314217e+00;       0.91 ;         -1;       -2.21;        -0.5       ;     -0.28934;           -1.0   ;      -0.53499;      1.3431022;    1.25       ;-0.815139;        8.60e-01     ;           -2.59609      ;            -0.6 ;        0.01; 0.818;-6.1892101e-01  ;-0.38  ;   -0.37 ;     -1.2121e+00;         3.2e-01   ;       0.092;      2e+00;-0.9    ;         -0.404;  -0.3     ;                 0.37		;-2.563738e-01;         -1.4489       ;-1.77727e+00	;        -2e+00	;              1.216;  0.9996 ;      0.488588;         0.20009      ;              1.083;         -1.4;-1.35735e+00;       -5.8471506e-01       ;-4.49e-01     ;       0.02     ;      0.9798879         ;     -9.7630e-01;       -1.114  ;   -0.3         ;        -0.45     ;-1.1449328e+00;            0   ;-2.86e-01 ;       -1.5 ;-0.305		;1.70058;4.98638e-01;        1.9995         ;1.339390e+00        ;     -1.54e+00;         -9.90901e-01; -7.143e-01   ;5.30773e-02     ;       -0.137  ;                0.42       ;    -1.159e+00;-0.19911     ;           4.2e-01   ;  -8e-01;          -0.444786     ;       1.8;       -0.8;0.0648;0.5929; -6.0e-01    ;-1.24267;    -1.3982458 ;               -0	;      -1.6835162e-01  ;               0;       -5.03697e-01         ;-0.5353;          -2;         -0.13;         -1e-01  ;   -0.535  ;    5e-01  ;-0.50614  ;              1.86281         ;-3.5708e-01    ;       2.5e-01    ;  -1.3772596e+00;          1.0e-01    ; 
-1.6895244e+00;             1.45;    -0.6;    -0.189;    1.37e-01;          0.2    ; -0.1;            -0.3;    -1.18089    ;     1.429973  ;               0.2;     -0.389807;              -1  ;1.408393e+00       ;0.6571 ;    0.1191877;                  -2;     -0.57;       -1.16575e+00   ;        0.4863       ;   1.208916;   -0.2541344;    8.65163e-02 ;-0.8450999;         -2.148 ;1.1337500      ;   0.380285       ;      -6.3294737e-01;         1.224967e+00;   -0.9981284    ; -3.46441e-01       ;       -1.11e+00       ;0.1877;      1.4e+00   ;    -0.6237 ;      -1   ;0.37069      ;4.57e-01        ;   -0.17  ;  0.550       ;6.43502e-01  ;1.073552e+00;           3e-01;        -1.296811;   8.24767e-02   ;   1.4408433  ;        -1.817;6.1417e-01;              1 ;  -1.08	;             -0.8687 ; -4.3311e-01   ;            -0.1389     ;-3.9952877e-01 ;   -1.8478e+00       ;       1.5137658		;       -1.0132;  2.30;   9.2e-01;          0.279804;    -0.49257     ;       -7.413476e-01  ;  0.550141     ;1.022286e+00;         -1.1717 ;        -0.18;         0.07;-4.04e-01;     -0.48       ;-0.5471662;         0.104304;       -0.4; 0.66	;         -0.472;0.233        ;-7.4885e-01;2.89757e-01    ;     0.6578     ;   2.02;     -0.06  ;              9.0e-01;      0.3037;         1e+00    ;   -0.3;   1.57e+00 ;-0.5590083  ;-5.46e-01        ;       -0   ;          1.5
8.46e-01;-6.58179e-01;   -5.981e-01 ;5.87752e-02  ;1.3799383e+00;-2.782933e-01  ;-1.3571468e+00         ;          1.02; 0.0834233      ;1.8617e+00  ;  0.0     ;      1.0554492e+00;1.0669948;               0;          0.694594;   0.57 ;    5.2116e-01		;   0.1   ;          -7.87e-01; -3.12e-01		;9.0e-02         ;         -1  ;        -1.1  ;     -0.016109;-0.9405344;0.032292;     0.8179     ;     0.2292009;      0.006605;-1.44;-1.7575e+00;-1.4381105e+00       ;  0.505    ;     1.473;       0.6018	;1e+00; -0.437;  0.2;      -0.9;-0.87097         ;       5.1858362e-01 ;0.18441;       6e-01     ;   3e+00    ;   -8.9e-01 ;         2.765e-01 ; -0.943        ;          -0.530;     -2.20e-01;       -0.79 ;     -0.911285;  4.421501e-01        ;       -1.276   ;          0.7  ;      0.9   ;                     1;  -2.8e+00;            0;  -0.77666;       -2.3737841e+00     ;-0.768177;         2.0933;         -7.32e-01;        0.9753115;              -1.633      ;   0.76271  ;                   0.1      ;  -2.17896e-01    ;      -1.012;1.11557e-01 ;      0.7 ;-0.56330   ;           0.2635    ;      0.996593;          0.3	; -1.8638e-01;       -1.2107928;     0.427;     1.29164 ;           -1;  0.006;     2.030701e-01;      0.2;         3.2480e-01;4.7409079e-01;       -0.4;8.956604e-01;      0;           -1
 -0.8156978;           -1.51   ;     2.69426e-01;8.7e-01   ;           0.279057        ;-8.301483e-01 ;  2.499;             -1.4;     -1.508;     0.874     ;           -0    ;      0.81;      0.36        ;   -1.15e+00;      -0.280469  ;        -1;-0.8397497        ;0.1362;      -2.2184     ;  0.17816; 4.242e-01;  -1;  -8.3e-02         ;2.8131974e+00;   -0.534         ;  8.9586e-01;          -1.38			;    0.24465 ;  1.264  ;         -1;  1.340308e+00    ;  3.9258e-01; -0.961907;         0.09    ;-0.55;  -0.9409193;-1.069032e+00 ; 2.6971987  ;8.3300479e-02; 1.9295       ;    -0.09;  0.537     ;0.695011;  1.24344;    -0.19628;          -8.0e-01         ;      0.2747;         -0.918763 ;-1.9994521e+00 ;        2;    -5.33663e-01;  0.469455;      -0.8       ;    0.7281488;         1.155 ;              -9e-01; 1.1459e+00;-0.517213       ;     1.39852 ;-0.85         ;   -1.3067     ;         0.7;       2e+00; -1;    -1e+00 ;-0.3  ;-4.290e-02        ;   -0.3004618 ;   0.700  ;-1.78230e+00; -1.071764     ;      -0.2; -0.713014;   -8.346e-01;0.921525;-2.29710e-01;  0.3356005    ;      -0.19; -2.528e-01         ;       0.73;        1 ;1.441374e+00        ;7.5152e-01  ;-0.23505;    -0.218861 ; 0.00052;     2.087789e+00 ;     -0.910154;     4.3813e-01
     0.051866 ;        -1   ;        0.13102; 1.52222e+00;                -0.5  ; 8.556491e-01         ;      -0.066207   ;  -0.12      ;     -0.82007;     -0.59261;         -0.3895;      -0.725;     -9.31591e-01;           -8.1598e-01;                  1  ;     -2.87e-01;      1.8981450e-02       ;            0.2       ;-4.851359e-01;         1.027 ;             -0.142;    -1.4382114e+00 ;  -1.766e-01;           -1.2        ;             7.6e-01 ;5.3009239e-01;      0.69085  ;-0.31;     0.553        ;      -2 ;        0.169877;  1.280689;-1.8e+00;  -4.43294e-01;               2;   -3.08519e-01   ;0.923038;    -0.331;6.7016901e-01 ;  -1.538405e+00;      -0.215  ;0.94476 ;     0.869;      1.75233;     -0.0668      ;-1.136e+00 ;         0.3;        0.05089281         ;     1e+00;             1  ;           2e-01;               1.7;         -0.3  ;        0.0336  ;-1.1e+00    ;          -0.51247;          1.37;  0.231;       0.1 ;     -3.415181 ;-0.63334			;-1.99269;   -1.603;   9.368e-01 ;     -0.433567         ;            1        ;-0.233255;            0.169432    ;            0.0   ;    -4.934e-01; -0.3733343;  -0.1125; -3.847444e-01;1.84336       ;         6.1854359e-01;     1.33e+00;   -1.578327	;6.441e-01;         -0;   -1.852e-01;  0.4 ;        0.4122;      1.2604;       -1;4.398177e-01    ;-0.1893;         1.84109  ;               -0.251  ;-0.322
5.9529588e-01;        -1.954         ;          0.24;    -9.350622e-01;  0.9      ;          -4.929e-01;         1.621;   -2.303775;           -0.39;-2.175289e-01         ; 0.43       ; -5.43e-01;      4.0e-01      ;         -1e-01;      0.2;   1e+00      ;         -1.31;-1.6571668    ;      -4    ;           -0         ;           -0   ;    5.0e-01      ;  -0.7    ;    -0.002  ;          -2.67e-01;  1.02e-01;         -0.5503141;              -0.7		;   -5.4e-01;   0.47685 ;-3.6040309e-01    ;    -0.4;             1;       -1.0687    ;        -0.3;  1.751;      5.001885e-02       ;         -9.3125142e-01  ;-4.5411166e-01  ;               0.7   ;           -2e-01    ;  -0.733784    ;        0.44865    ;            1 ;-6.643e-01;        -0;-0.7668    ;          0        ;    5.14990e-01;          1.714; 3.85450e-01;         0.81485;           0.4;  0.294858    ;        8.922795e-01		;         -0  ;-1.383760e+00; 1.354e+00;       0.069  ;     0.97032 ; 3.4420e-01      ;        -0.13;                  -0.7;        -0.4526387 ;                     -1         ;    -1.172415;         -0.164        ;     0.495059 ;       -0.0693656; 1.4378550    ;    4.9240128e-01         ; -1.72583e-01;  2.61741e-01;        -0.07707;  0.7      ;         1.2   ;  2			;-0.4895    ; 0.1835;  0.35879       ;1.617778e+00;         1;         0.25 ; 5.259e-01;       -0.0 ;  1.156      ;         -1;    0.87    ;          -9.0e-01
-0.4304202  ;      0.8       ;1.713e+00     ;        1.41;        -0.2;1.54394  ;      0.052  ;1.01727e+00;           1.7e+00; 0.95467;    -1.0357887   ;   -0.698045 ;     1.29800 ;0.467311 ;3.68e-01;       1.1169 ; 6.933e-05 ; 0.6947366     ;      -0.17884;     1.798862 ; 2.4552   ; -0.04485991 ; -7.4091951e-01;   -1.33;     4.09e-01   ;   0.6157    ;          0.0449539;-0.6737   ;         -1.520915 ;      -0.44 ;        1.0721;    -9.8e-01;   1.269005;   6.05758e-01;  1.002;           1.078;      -1.2929579e+00    ; -7.1123737e-01   ;  0    ;-2e+00;  -0.1;7.838749e-02		;    0.79991        ;0.59267;   1.1355;              1e-01    ;      7.1e-01    ;2.0038172e+00      ;     0.31452;              1  ;-0.5007;       2      ;     -2.2e+00;       2.9e-02    ;1.92928e-01;     0.2248;2.3e+00;3.8054e-01;     0.5725607;           0.35115; 0.704982;     2.08e+00         ;  -1.88467	;        -1.067 ;                 1.3   ; -1.73; 1.0333220e+00		;   1.626347;   -0.5411495;   -1.0296 ;-0.59915 ;1.0025e+00 ;            0      ;     -0.2532149;   0.354;-2.43e+00         ;    4.477e-02;      1.0253377e+00  ;      6.5133495e-03;     -9.93e-01;  0.19315         ;          -8.18992e-01    ; -1.0883092e+00;-0.309949 ;-6.6887367e-01;          -0.66 ;    -1.403355;         0.2495  ;           1
 1.03e+00 ;-0.4326;          -1e+00;        -1.6;      6.891e-01		;      -0.030676  ;   -0.285;         1.52e+00;         0.3674256;   -2.3372970e-01  ;  0.1;          0.56513; 0.722465    ;0.16;          2.7e-01     ;      -0.2   ;           -0;        -0.4     ; -3.0644e-01;       0.93      ;      0.444;  0.41726		;    -0.1846;      9.3362e-03    ;     -0.208     ;    0.5      ;  -1.4e+00;        -5.15564e-01;      9.7828674e-01    ;3.9e-01       ;         1.1 ;    1.553700e-01;-1.258069;          2 ;  2.748166e-01;          0.485;      -2.851       ;-1.2346e+00;       -1.2485         ; 1.6585274   ; 0.938   ;    1.52527e+00	;-0.043;   -2.148547 ;  8.2048e-01 ;   7.7228890e-01;       -1.766e+00;         0.46;    2.806e-02   ;      1.9       ;       1.1e+00;       0.1   ;          0.55913 ;1.1017;       -9.660e-01   ;        0.5;1.3210206e+00;           0;  7.51790e-01;   0.3397;-1.117554e+00  ;7.70e-01     ;  -0.538  ;  -1.01608;      0.971;         0.0939294;8.535571e-02  ;     1.51e+00;         -0.37      ;     1.790e-01;-5.65e-01;                -1;-2.523092   ;       2.4600;       1.7444e+00     ;-2.2740e-01;     -1.951   ;        -0.82 ;         -0.2;    -2.1646239e-01 ;          6.41e-01    ;  -0.3         ; 6.3892262e-01;         7.537610e-01   ; -0.084331   ;    0.23063 ;          -0.2;       -1  ;   -0.86
-0.0497146 ;-0.63			;    1.6 ;0.6097;       -0.19 ;        -1.5e+00;0.008598159       ;0.915927;0.892555    ;              -0.2;             -1.1;          1;   0.0243  ;    -7.38465e-01   ;      -0       ;     -0.133;       -0.02 ;   0.6876;    0.33553 ;             1;1.64689e-02;     -0.28;-1.0683e+00;-0.962836         ;        1.101e-01;        0.59      ;  0.7     ;  -0.8955356    ;              1.3       ;    -9.659e-02;6.83976e-01;  2.1544e-01    ;      0.9524     ;-0.86282;           0.43833;   0.3243810	;  0.28     ;-7.4e-01;  -2.6722;   0.6;    -0    ;-1.729e-01; -1.3509 ;              0.24102  ;    -1.133894 ;     0.2544;     -1.935;         -0.4;     0.062;       7e-01      ;-0.76      ;           0.6;       9.9519e-01;    -1.5992      ;        -1.3783;           1.5    ;     -1.62880e-01     ; -2.3003e-01		;    0.5;     1.45;    -0.3163         ;      -1.19;           -1.52	; 1.13822;                -0.59  ;-0.370632       ;           0.3;0.772685;    -0.90951;      2.57905e+00   ;-2.0240716e+00         ;        1.2817047; 0.1;1.552571;      1.295  ;-1.18181e+00;        -0.12834;       0.95    ;     -0.895659;-7.2825104e-01;  7.72e-01;     0.6189;0.9326708       ;3.231e-01;   -0.24889	;         -0.5     ;          3e-01 ;       0.143013        ;-1.392e+00
0.75;  0.93707;                -0.9;  -0.078311        ;      -3e-01; 4.38e-01      ;          -3;         0.6;-6.275e-02	;                1     ; -9.9e-02    ;6.4272460e-01;     0.7814   ;        -0.33     ;     4.903e-01;    1.321565e+00			;         1.2;3.66e-01     ;         -1.1;2.1483;                  0.8;          0.4;           -0.75549;          0.51			;     -1.37e+00;       8.3e-01   ;                1    ;    -1  ;           -1;      0.90132;     1.8;    -1.874; 0.598475         ;        0.49      ;         -2    ;0.579764;        1.44035e+00  ;           1.09835  ;         -1.02    ;       5e-01;1.7349;-1.4531600  ;-0.4;       -1.5125 ;1.29739     ;   -1.04496;   -0.3946    ;   -4.588e-01		;   0.263; -0.60386; 0.998 ;3.68e-01;        -1 ;     -0.899899;              -1;    0.2523166		;     3;-0.839991;                 -0.2;     -0.8008     ;    1         ; 1.133441     ;     1.6716435e+00;6.71207e-01			;         3.0e-01;       8.5e-01;            6.0e-01 ; 0.133372;    1.5735e-01    ;4.15e-01; -1.53365e+00      ;       0.223;1.28604e+00;             -0.22  ;-0.1943901     ;  -5.4480096e-01;         1.34;   -1.1707703;7.733e-01      ;       1.655335e-01       ;      -0.7734054;-1.1573396;      0.85135    ;2.232928e+00;   0.582584;       1.527         ; 0.161988;-4.6e-01;      -0.052
